"site_code","date_index","one_week_date","Log10_NoV_norm","Easting","Northing","carehome_density","school_density","BAME","prop_urb","lockdown_lifting","lockdown_step3","lockdown_step4","lockdown_planB","mobility","imd_score","rain_rolling_7day","temp_rolling_7day","nov_3week"
"UKENAN_AW_TP000107",44,"21/03/2022",5.410674671,481616,261993,31.49815503,76.52056923,0.202039383,0.417050818,1,0,0,0,-25.09542343,21.61834343,0.000403415,288.4665064,5.0375334375
"UKENAN_AW_TP000115",44,"21/03/2022",5.380117869,651859,311135,32.33836004,88.76567746,0.061750419,0.421688203,1,0,0,0,-21.09558512,36.38426429,0.000260326,289.6646559,5.4488210645
"UKENAN_AW_TP000116",44,"21/03/2022",5.865143458,526212,410959,31.9885858,112.6653252,0.042778563,0.358140253,1,0,0,0,-12.95719759,34.02040488,0.001086268,288.6645508,5.517373271
"UKENAN_AW_TP000144",44,"21/03/2022",5.710266297,617466,241968,17.97323439,72.82368322,0.150367322,0.577459918,1,0,0,0,-21.09127999,22.38813909,0.000572772,289.7633798,5.3354311545
"UKENAN_AW_TP000148",44,"21/03/2022",5.599685083,614064,214273,58.93404344,70.75299363,0.044758141,0.615104284,1,0,0,0,-17.14285714,48.06123054,0.000730994,290.0180386,5.5321379095
"UKENAN_AW_TP000154",44,"21/03/2022",5.891278605,560275,322372,27.64497595,104.3875734,0.078896291,0.309586587,1,0,0,0,-6.858372171,26.29407357,0.001222744,288.995516,5.7283894925
"UKENAN_AW_TP000161",44,"21/03/2022",5.624762044,499884,370410,28.62810223,84.00575171,0.075070962,0.457699687,1,0,0,0,-10.28380929,23.87582972,0.000552804,288.5962105,5.4620034525
"UKENAN_AW_TP000170",44,"21/03/2022",6.189224512,653429,297861,33.34557169,84.17819043,0.032604228,0.598076701,1,0,0,0,-14.3685465,31.33795197,0.000232297,289.8149372,5.866075429
"UKENAN_AW_TP000200",44,"21/03/2022",5.12579676,627841,307418,26.920842,82.05283526,0.100182769,0.50101945,1,0,0,0,-15.25281619,20.44192056,0.000531604,289.2554003,5.0401022565
"UKENAN_AW_TP000210",44,"21/03/2022",4.620586611,521980,298342,18.38256274,78.84396117,0.252795595,0.412568134,1,0,0,0,-19.84621771,25.00839697,0.000585923,288.9186225,4.452785581
"UKENAN_AW_TP000293",44,"21/03/2022",3.608553527,545869,314163,21.97797277,114.6164594,0.03949554,0.158708474,1,0,0,0,-15.14807288,31.67848747,0.001008626,288.9826351,3.9775223425
"UKENAN_AW_TP000303",44,"21/03/2022",6.405937603,573699,190651,15.73206641,82.0684527,0.15687991,0.51126442,1,0,0,0,-21.52323853,26.99593904,0.000967594,289.6353382,6.420063827
"UKENAN_AW_TP000307",44,"21/03/2022",5.205152084,587999,187601,41.56452959,74.82617199,0.120586396,0.67156331,1,0,0,0,-24.36102418,20.80071851,0.001105384,290.1306768,5.3086587095
"UKENAN_AW_TP000308",44,"21/03/2022",5.093228574,565353,175767,18.31969555,73.94341845,0.248688563,0.356055849,1,0,0,0,-24.98228273,20.20759936,0.001014775,289.6107441,5.1001809485
"UKENMI_ST_TP000018",44,"21/03/2022",5.922320887,389999,301651,27.69265998,93.31342415,0.453468539,0.809827642,1,0,0,0,-17.14410889,32.77506914,0.000266242,287.9262042,5.868645132
"UKENMI_ST_TP000036",44,"21/03/2022",5.737415585,395499,322271,20.28596632,90.33221484,0.094489334,0.756142584,1,0,0,0,-14.47970329,15.48175127,0.00026258,287.6907213,5.9806812075
"UKENMI_ST_TP000056",44,"21/03/2022",3.898637639,426849,325511,37.87951795,69.6147878,0.189702336,0.609457963,1,0,0,0,-19.08325415,22.36936924,0.000310528,287.914531,4.225970485
"UKENMI_ST_TP000060",44,"21/03/2022",5.699803861,370979,301401,16.17136515,92.96884927,0.109037124,0.593580794,1,0,0,0,-3.523496227,33.63402921,0.000269988,287.8243192,5.874783584
"UKENMI_ST_TP000062",44,"21/03/2022",5.305494424,419379,291391,25.44194012,80.86253104,0.279113689,0.764340381,1,0,0,0,-16.22774117,33.48915907,0.000304866,288.0376436,5.5045683495
"UKENMI_ST_TP000068",44,"21/03/2022",5.404135609,433599,273701,20.08644881,81.27678916,0.32835739,0.686185216,1,0,0,0,-28.21176133,22.88142864,0.00034911,288.2531934,5.3825541685
"UKENMI_ST_TP000074",44,"21/03/2022",5.212602332,439359,334491,26.5439936,84.44360893,0.265382349,0.697851396,1,0,0,0,-21.71637609,26.00331414,0.000334334,288.1214827,5.1917144775
"UKENMI_ST_TP000099",44,"21/03/2022",NA,380829,216121,37.75378364,76.76092957,0.146457353,0.777991378,1,0,0,0,-26.58830206,19.2770059,0.000181263,288.4146234,5.1246152915
"UKENMI_ST_TP000100",44,"21/03/2022",5.055559317,402189,301921,24.58189221,74.54533577,0.101197532,0.736690835,1,0,0,0,-14.66742073,27.79143129,0.000299975,287.8896737,5.2343427825
"UKENMI_ST_TP000120",44,"21/03/2022",5.027570669,382559,273751,42.80642602,113.3826078,0.045531848,0.784991153,1,0,0,0,-18.7779958,21.21502751,0.000211521,288.0579187,5.396729
"UKENMI_ST_TP000137",44,"21/03/2022",5.571647412,453099,321301,23.02902524,89.1323871,0.232123889,0.780747525,1,0,0,0,-24.47007019,16.31667635,0.000371053,288.2810131,5.445749239
"UKENMI_ST_TP000143",44,"21/03/2022",NA,454829,362421,37.01791612,111.4440314,0.057636341,0.865019712,1,0,0,0,-8.561972111,27.11781991,0.000361498,288.0267499,6.028567894
"UKENMI_ST_TP000156",44,"21/03/2022",NA,416499,292356,23.15393084,79.82544548,0.505334449,0.81418656,1,0,0,0,-18.19879766,34.51764515,0.000275161,287.9260258,4.596557012
"UKENMI_ST_TP000163",44,"21/03/2022",4.633702354,464729,342221,28.27584543,85.52683583,0.27076085,0.750149967,1,0,0,0,-19.05496282,26.61473169,0.00035516,288.1718896,4.875389656
"UKENMI_ST_TP000164",44,"21/03/2022",5.96755372,433479,295881,28.83707718,85.05225586,0.144513656,0.849140815,1,0,0,0,-10.15396607,21.84931771,0.000349861,288.1797664,5.9414663605
"UKENMI_ST_TP000180",44,"21/03/2022",NA,387079,283821,30.36242433,60.26653227,0.134517971,0.793096634,1,0,0,0,-17.36062193,23.27839976,0.000247415,287.9641393,5.47909246
"UKENMI_ST_TP000182",44,"21/03/2022",NA,449419,276351,31.11038588,84.88878384,0.159309719,0.66357527,1,0,0,0,-18.43032546,13.40961034,0.000393744,288.2413098,6.630172259
"UKENMI_ST_TP000184",44,"21/03/2022",5.003213201,361299,313701,19.36051848,83.34458742,0.146895087,0.642414434,1,0,0,0,-2.193811056,21.29450982,0.000285161,287.8689273,5.357805889
"UKENMI_ST_TP000186",44,"21/03/2022",5.532641679,487449,405991,23.87223826,87.77239449,0.098029807,0.566019949,1,0,0,0,-12.14255331,27.76673718,0.000652469,288.675336,4.9374485385
"UKENMI_ST_TP000199",44,"21/03/2022",5.902695181,408459,262631,10.80261936,93.15851398,0.112988148,0.641652822,1,0,0,0,-25.75954574,25.17995281,0.000256865,288.1835266,5.8726631655
"UKENMI_ST_TP000207",44,"21/03/2022",5.449692108,387819,339051,33.58413389,99.83288142,0.162642919,0.745100282,1,0,0,0,-16.75594068,30.25986529,0.000237628,287.6295415,5.420280507
"UKENMI_ST_TP000208",44,"21/03/2022",5.477180611,378889,204891,40.49691626,94.09822892,0.041111923,0.67220826,1,0,0,0,-21.74061288,11.16219394,0.000186304,288.2077535,5.6373764095
"UKENMI_ST_TP000222",44,"21/03/2022",4.64071985,459849,311851,26.99785375,64.98088126,0.511242664,0.74366312,1,0,0,0,-16.10355762,24.82584562,0.000389229,288.2778889,4.8482156295
"UKENMI_ST_TP000225",44,"21/03/2022",3.393472251,427569,262891,32.14149949,67.60618569,0.18714589,0.740567288,1,0,0,0,-24.51113267,13.7782833,0.000311663,288.3447692,4.3622857075
"UKENMI_ST_TP000241",44,"21/03/2022",NA,384619,253411,16.20805302,92.10629725,0.105121294,0.772422145,1,0,0,0,-18.84251071,22.07057022,0.000203975,288.4630804,6.055430416
"UKENMI_ST_TP000256",44,"21/03/2022",5.699526777,389929,224861,32.4472099,66.64988604,0.088558517,0.836925383,1,0,0,0,-30.8882156,14.76559589,0.000192097,288.1972866,5.331734974
"UKENNE_NU_TP000012",44,"21/03/2022",6.245439999,456119,524091,28.04400493,125.3276117,0.159081443,0.46985392,1,0,0,0,-7.886114439,42.69570983,0.000325692,288.3577346,5.974905629
"UKENNE_NU_TP000028",44,"21/03/2022",NA,441059,556121,34.72551418,96.39890473,0.071321755,0.602225168,1,0,0,0,-19.79640002,30.05836305,0.00031613,288.3030837,5.858576618
"UKENNE_NU_TP000030",44,"21/03/2022",6.270124047,444099,542631,30.99986792,97.01617634,0.016936579,0.506388658,1,0,0,0,-13.28062444,42.26841588,0.000252668,288.036561,6.265509395
"UKENNE_NU_TP000031",44,"21/03/2022",5.263848675,433599,566401,23.58419266,77.99183756,0.121222771,0.48925131,1,0,0,0,-19.22772877,24.72358066,0.00043309,287.9899527,5.1511948575
"UKENNE_NU_TP000039",44,"21/03/2022",NA,462098,522827,39.66580328,108.4029442,0.01942675,0.412538233,1,0,0,0,-13.45186146,26.4983974,0.000435716,288.5446563,5.655415572
"UKENNE_NU_TP000046",44,"21/03/2022",6.087335372,451989,527651,28.29083829,83.84728559,0.035568216,0.500926927,1,0,0,0,-10.54698005,34.36476834,0.000308335,288.4108836,6.093428881
"UKENNE_NU_TP000048",44,"21/03/2022",6.254942817,432099,550801,29.54646399,85.592695,0.024057559,0.424661591,1,0,0,0,-18.55595689,27.12245823,0.000319605,288.0462864,6.3723751235
"UKENNE_NU_TP000051",44,"21/03/2022",5.08712781,428919,511531,31.93132179,104.4386365,0.060483288,0.462740355,1,0,0,0,-19.67209945,25.27531857,0.000243083,287.7635218,5.493857716
"UKENNE_NU_TP000055",44,"21/03/2022",5.901108414,432799,555701,13.14090019,109.9959099,0.028360277,0.57870398,1,0,0,0,-19.07793713,25.69684192,0.000337748,288.163743,6.102651049
"UKENNE_YW_TP000029",44,"21/03/2022",5.998165445,460089,447151,16.59852124,80.06870015,0.083404073,0.624515425,1,0,0,0,-25.14497222,14.24008091,0.000385871,288.190866,5.563815336
"UKENNE_YW_TP000054",44,"21/03/2022",4.479727447,444556,394415,41.93055737,103.7663167,0.180678185,0.652855444,1,0,0,0,-13.07982714,39.79301246,0.000321484,288.2978699,4.6688800405
"UKENNE_YW_TP000057",44,"21/03/2022",NA,439589,391567,19.92055596,81.87066955,0.251070927,0.657363729,1,0,0,0,-20.04792282,28.83307337,0.000338195,288.0073675,4.440240979
"UKENNE_YW_TP000063",44,"21/03/2022",6.067039023,435069,420411,19.64387808,93.45485541,0.168152946,0.58220391,1,0,0,0,-17.28184822,26.5010782,0.000314663,288.1086365,6.0929477775
"UKENNE_YW_TP000082",44,"21/03/2022",NA,418979,438751,17.59225869,99.04151872,0.509862881,0.691790419,1,0,0,0,-21.11586729,39.24685492,0.000262921,287.598534,4.768053949
"UKENNE_YW_TP000086",44,"21/03/2022",4.294273814,409249,422391,28.14318447,95.98403096,0.233704159,0.649524627,1,0,0,0,-16.50510132,31.93961396,0.000269377,287.23687,5.060914847
"UKENNE_YW_TP000094",44,"21/03/2022",5.643323272,418099,420701,35.31851041,71.83900201,0.295316122,0.507159654,1,0,0,0,-12.34393352,26.74627319,0.000309427,287.41515,5.3621693415
"UKENNE_YW_TP000095",44,"21/03/2022",NA,516284,429068,33.47798658,82.82710856,0.074934863,0.676162975,1,0,0,0,-12.72904454,33.64078702,0.00089066,288.689086,5.15962546
"UKENNE_YW_TP000096",44,"21/03/2022",4.580100659,408519,441231,25.59651376,84.12565535,0.292178441,0.658096123,1,0,0,0,-21.61989941,34.8960631,0.000305143,287.0431257,4.9335726595
"UKENNE_YW_TP000098",44,"21/03/2022",NA,434649,430711,18.03331756,94.80408727,0.261876444,0.588059706,1,0,0,0,-23.64218221,31.55478997,0.000292634,287.9156799,5.279447185
"UKENNE_YW_TP000102",44,"21/03/2022",5.65302477,437799,407001,27.54150513,114.0337553,0.043859437,0.741665189,1,0,0,0,-17.70138269,33.55902994,0.000314244,288.1356766,5.5497999665
"UKENNE_YW_TP000107",44,"21/03/2022",NA,426089,419971,26.39082639,85.26897318,0.305480682,0.667097562,1,0,0,0,-14.33567192,30.03544021,0.000302612,287.8661186,5.294263682
"UKENNE_YW_TP000112",44,"21/03/2022",5.303019445,439229,374651,38.08772816,73.4677087,0.049250312,0.687599643,1,0,0,0,-18.0989554,22.83924006,0.000342428,287.8598765,5.3336000305
"UKENNE_YW_TP000119",44,"21/03/2022",5.111859357,460189,405981,27.68401004,109.5926609,0.145964938,0.63248618,1,0,0,0,-20.57142642,26.30188061,0.000317558,288.497669,5.6307733235
"UKENNE_YW_TP000141",44,"21/03/2022",5.426168785,443369,385781,20.60183198,65.25759826,0.060349222,0.611187226,1,0,0,0,-19.25778707,22.46170091,0.000344789,288.1325157,5.090043702
"UKENNW_UU_TP000012",44,"21/03/2022",5.87312256,321942,468543,18.20250303,94.63954148,0.033265353,0.681724888,1,0,0,0,-19.57588393,32.81771507,0.000907753,287.9155947,6.0671449445
"UKENNW_UU_TP000017",44,"21/03/2022",NA,332919,389491,37.33959771,73.43888537,0.056700133,0.715868092,1,0,0,0,-20.57142967,35.39243476,0.000685719,288.5489582,5.961190632
"UKENNW_UU_TP000018",44,"21/03/2022",5.351061463,360469,429411,24.62654788,85.4091957,0.516173129,0.669364529,1,0,0,0,-16.45754092,40.01351889,0.000557924,287.2141013,5.3937485405
"UKENNW_UU_TP000019",44,"21/03/2022",4.674903164,376549,404691,19.04738007,76.53479769,0.310232032,0.79497487,1,0,0,0,-18.67503831,34.30938579,0.000436707,287.3511172,4.459493094
"UKENNW_UU_TP000023",44,"21/03/2022",NA,334328,385183,36.02316562,71.36934276,0.043114647,0.6191496,1,0,0,0,-20.5736905,25.73791738,0.000623059,288.4329834,6.080319225
"UKENNW_UU_TP000024",44,"21/03/2022",5.619040979,382849,435121,24.393875,86.34353476,0.411373863,0.795578256,1,0,0,0,-8.504029965,42.3989497,0.000406386,286.7311016,5.867692946
"UKENNW_UU_TP000026",44,"21/03/2022",6.187110224,380039,407811,25.87845285,85.45169574,0.187366302,0.802016104,1,0,0,0,-20.84707991,29.22926484,0.000422164,287.0921048,5.956897124
"UKENNW_UU_TP000027",44,"21/03/2022",4.665606362,338811,556534,19.61881394,80.2270158,0.038613213,0.74619457,1,0,0,0,-24.42741396,25.81034793,0.001055786,287.3770915,5.2485799935
"UKENNW_UU_TP000038",44,"21/03/2022",NA,366639,357111,17.95668541,81.06099308,0.088122908,0.684839598,1,0,0,0,-22.14008906,22.12152806,0.000319151,287.8211982,5.214547763
"UKENNW_UU_TP000047",44,"21/03/2022",6.792277294,342338,374328,17.43770209,90.74865625,0.04004837,0.721995708,1,0,0,0,-20.71408018,22.53356593,0.000554986,288.3676119,6.595800844
"UKENNW_UU_TP000050",44,"21/03/2022",NA,333099,446501,44.21240186,65.55280379,0.045076645,0.84362016,1,0,0,0,-11.9590717,39.22362132,0.000839509,288.6642868,5.159633705
"UKENNW_UU_TP000067",44,"21/03/2022",4.248613157,393789,394841,14.23876474,73.94177544,0.128396502,0.830965597,1,0,0,0,-23.09974924,32.80202658,0.000356081,287.36603,5.206416505
"UKENNW_UU_TP000068",44,"21/03/2022",NA,375619,433371,49.15226566,91.02114097,0.165876423,0.749117026,1,0,0,0,-13.12590982,38.27120352,0.000460348,286.8124811,4.884389627
"UKENNW_UU_TP000076",44,"21/03/2022",3.485578646,345699,458711,16.34762163,68.14730058,0.10084325,0.813114116,1,0,0,0,-27.56879229,26.06076132,0.000706834,287.631775,5.0162663765
"UKENNW_UU_TP000078",44,"21/03/2022",5.757989921,365809,399001,19.83374556,101.0049782,0.075965733,0.828263962,1,0,0,0,-21.29767683,35.70555393,0.000475227,287.8564599,5.937093859
"UKENNW_UU_TP000084",44,"21/03/2022",NA,389609,378201,32.42667519,95.44834765,0.059435681,0.740240744,1,0,0,0,-22.15084165,15.42683177,0.000349368,287.4562721,5.7867706915
"UKENNW_UU_TP000095",44,"21/03/2022",6.052441799,324149,390251,18.57355125,44.13428391,0.038481044,0.725003006,1,0,0,0,-20.57142857,18.80501512,0.000728371,288.6193753,6.14814462
"UKENNW_UU_TP000102",44,"21/03/2022",5.383032284,345709,427931,31.63143734,65.55612434,0.223568053,0.772015586,1,0,0,0,-11.58009399,26.05545481,0.000737677,288.1479527,5.6480264345
"UKENNW_UU_TP000103",44,"21/03/2022",5.387286978,388287,412525,23.03766971,99.04953898,0.381939411,0.857273363,1,0,0,0,-11.60492836,35.46486782,0.000373816,286.8369266,5.136375589
"UKENNW_UU_TP000110",44,"21/03/2022",NA,333486,392845,18.35554824,95.17845068,0.154762792,0.723849142,1,0,0,0,-23.53501736,41.44665061,0.000682761,288.5842125,5.059915186
"UKENNW_UU_TP000115",44,"21/03/2022",NA,353579,395921,17.56151325,76.01529161,0.034405887,0.703612933,1,0,0,0,-25.35118533,36.6581355,0.000537811,288.2213558,5.6470123805
"UKENNW_UU_TP000116",44,"21/03/2022",NA,386519,389821,19.13609618,80.70499951,0.12413202,0.759224889,1,0,0,0,-26.51025702,26.20030235,0.000367237,287.5915285,5.209920964
"UKENNW_UU_TP000124",44,"21/03/2022",5.802105283,358039,386891,22.22504954,76.32446156,0.06249303,0.452000349,1,0,0,0,-23.53550208,22.40770823,0.000472812,288.0869579,5.802167093
"UKENNW_UU_TP000133",44,"21/03/2022",5.537528197,348172,411615,17.89103329,79.12641303,0.048377177,0.719892626,1,0,0,0,-21.19246186,26.49283309,0.000524806,287.6814795,5.5844119995
"UKENSO_SW_TP000001",44,"21/03/2022",NA,438718,112480,18.16627664,64.69570578,0.227606805,0.660992934,1,0,0,0,-26.31400839,26.75554973,0.000142799,289.3894205,4.844459322
"UKENSO_SW_TP000004",44,"21/03/2022",5.576266543,470951,105443,25.67033162,69.20846075,0.109334991,0.720707144,1,0,0,0,-22.73138685,24.72363925,0.000200363,289.3055841,5.4045045265
"UKENSO_SW_TP000008",44,"21/03/2022",4.570680453,456846,103242,42.815509,56.10564394,0.046614608,0.706103673,1,0,0,0,-15.90027701,12.52756056,0.000151874,289.4719712,5.0354403355
"UKENSO_SW_TP000011",44,"21/03/2022",5.07196957,438275,111125,31.8124667,62.32985533,0.033491989,0.701473425,1,0,0,0,-15.48775968,13.44123806,0.000145956,289.4440477,5.3899803405
"UKENSO_SW_TP000013",44,"21/03/2022",4.5711645,446839,117931,19.46507649,52.97234878,0.097281132,0.712492093,1,0,0,0,-17.30940988,8.471673034,0.000139427,289.2548672,5.0251107355
"UKENSO_SW_TP000016",44,"21/03/2022",NA,460200,85191,56.23934958,64.41800583,0.034052693,0.681747261,1,0,0,0,-9.571428571,25.15371657,0.00015269,289.9196075,5.164925485
"UKENSO_SW_TP000022",44,"21/03/2022",5.230814855,633188,162889,36.2643919,82.06788553,0.0498214,0.678763326,1,0,0,0,-14.63201605,27.55420198,0.000805812,290.1674193,5.4928251495
"UKENSO_SW_TP000025",44,"21/03/2022",5.336908227,582959,168491,28.62277426,85.70369464,0.169174301,0.748946586,1,0,0,0,-22.07985695,24.00624434,0.00125831,289.5776763,5.4137765715
"UKENSO_SW_TP000026",44,"21/03/2022",4.870893425,601950,143308,16.32618969,71.6084954,0.174048418,0.606874146,1,0,0,0,-23.26361712,20.22551456,0.001017779,289.9597659,5.2888071735
"UKENSO_SW_TP000028",44,"21/03/2022",5.173384804,628575,139968,65.73609311,91.19786413,0.093625145,0.802384959,1,0,0,0,-13.11508909,29.1904811,0.000882736,290.0299695,5.552003413
"UKENSO_SW_TP000030",44,"21/03/2022",5.858652333,571975,159382,24.63628297,74.11567871,0.131573272,0.733799324,1,0,0,0,-7.207210449,15.32938011,0.001295067,289.5658967,6.0154882415
"UKENSO_SW_TP000033",44,"21/03/2022",4.755546388,616939,159720,28.50974372,75.76764319,0.192190397,0.678834476,1,0,0,0,-20.14061683,17.75721962,0.000917951,290.0694862,5.300519858
"UKENSO_SW_TP000083",44,"21/03/2022",NA,517007,103642,63.79057584,56.31075228,0.081170918,0.868833815,1,0,0,0,-26.75273013,16.40866184,0.000353479,289.4279553,5.402218894
"UKENSO_SW_TP000090",44,"21/03/2022",5.205961604,499695,103145,66.60622689,40.59785187,0.043204862,0.876368079,1,0,0,0,-10.9549877,18.61415076,0.000316641,289.4280556,5.460296204
"UKENSO_SW_TP000091",44,"21/03/2022",NA,576559,109381,81.15717443,76.62792096,0.079992777,0.890135096,1,0,0,0,-17.00209996,31.02549193,0.000921659,289.8921545,5.626152086
"UKENSW_SWS_TP000002",44,"21/03/2022",5.447991729,253327,134309,11.39169901,83.17305734,0.043230992,0.165435642,1,0,0,0,-18.42830911,14.0977672,0.000897025,288.5284114,5.618982652
"UKENSW_SWS_TP000016",44,"21/03/2022",NA,242167,127655,65.62563421,45.28331723,0.023478715,0.161483265,1,0,0,0,-16,17.34440991,0.000836803,288.5437068,4.18408935
"UKENSW_SWS_TP000024",44,"21/03/2022",6.195264965,302457,80397,98.72085087,79.67223473,0.021223695,0.275705475,1,0,0,0,-12.57142857,16.71968736,0.000259459,288.9148063,5.822223364
"UKENSW_SWS_TP000025",44,"21/03/2022",6.505153977,182302,32206,25.19992798,64.9366016,0.056941565,0.160352459,1,0,0,0,-20.85714286,17.81605719,0.000741362,288.8455236,6.102059711
"UKENSW_SWS_TP000051",44,"21/03/2022",5.185364744,288249,72051,21.91719086,76.08673067,0.025144749,0.296720651,1,0,0,0,-18.75564615,21.26890853,0.000282176,288.8356578,5.4763082115
"UKENSW_SWS_TP000055",44,"21/03/2022",5.442695811,206629,52671,23.76032285,89.83786086,0.022707192,0.133924393,1,0,0,0,-20.85714286,18.52628281,0.000477033,288.5315242,5.143874775
"UKENSW_SWS_TP000058",44,"21/03/2022",NA,249776,54024,47.95896107,64.58372519,0.08208899,0.383226955,1,0,0,0,-11.86743859,25.96361977,0.000384661,288.5648171,5.444866173
"UKENSW_SWS_TP000059",44,"21/03/2022",5.126924023,252334,56403,48.23486509,98.32878747,0.030580701,0.329239604,1,0,0,0,-12.19819807,17.1654902,0.000384785,288.6731983,4.7559871795
"UKENSW_SWS_TP000064",44,"21/03/2022",5.547092113,313655,90455,52.88361232,65.44115532,0.028092557,0.062514116,1,0,0,0,-12.57142857,9.609910077,0.00022789,288.7744097,5.547092113
"UKENSW_SWS_TP000075",44,"21/03/2022",5.878440242,289699,56301,46.23947442,90.78423722,0.019052173,0.226355616,1,0,0,0,-13.43670103,15.4222214,0.000248338,289.0073922,5.9875813995
"UKENSW_WXW_TP000004",44,"21/03/2022",4.240399632,353294,179291,23.90338264,73.83802273,0.158243197,0.526753283,1,0,0,0,-23.75046806,20.74330278,0.000166192,288.3354132,4.167167805
"UKENSW_WXW_TP000005",44,"21/03/2022",6.179185601,369299,168221,27.93000449,94.67806788,0.114375757,0.362178982,1,0,0,0,-20.03148946,11.20360495,0.00016768,288.2595137,5.9780943235
"UKENSW_WXW_TP000038",44,"21/03/2022",5.571641183,413049,95051,51.93960973,50.4341812,0.132446991,0.742000784,1,0,0,0,-21.71347181,18.19633482,0.000120293,289.8654104,5.2018014195
"UKENSW_WXW_TP000086",44,"21/03/2022",6.110926983,328049,124551,55.54077305,95.28373679,0.065639049,0.342431832,1,0,0,0,-20.21958777,18.5112774,0.000319834,288.3054991,5.6237231515
"UKENSW_WXW_TP000100",44,"21/03/2022",5.227704298,331469,156981,69.48926036,77.78287164,0.05115726,0.416207534,1,0,0,0,-18.95732436,24.53700684,0.000174421,288.4609609,5.5034670025
"UKENSW_WXW_TP000101",44,"21/03/2022",5.693217854,366380,76721,28.62341014,72.89197315,0.031522824,0.325453079,1,0,0,0,-21.28571429,24.92772066,0.000137084,289.174497,5.426435479
"UKENTH_TWU_TP000010",44,"21/03/2022",NA,478989,214851,23.27941367,70.12439078,0.264505353,0.735761871,1,0,0,0,-22.12760231,13.93140103,0.000320748,288.4659065,6.1386864575
"UKENTH_TWU_TP000013",44,"21/03/2022",5.939952261,467999,155201,23.44098768,62.73306022,0.156108497,0.791821887,1,0,0,0,-17.72738763,13.92360851,0.000210322,288.681294,5.9833995475
"UKENTH_TWU_TP000014",44,"21/03/2022",4.690615041,545469,181671,9.464183122,64.94317982,0.509022684,0.875831265,1,0,0,0,-30.25125008,23.16305619,0.000480241,289.3148761,4.4706556415
"UKENTH_TWU_TP000015",44,"21/03/2022",5.085423721,529519,166319,40.72029785,72.76643395,0.464031435,0.849904064,1,0,0,0,-26.64248136,18.23138955,0.000600762,288.8597697,5.274799087
"UKENTH_TWU_TP000021",44,"21/03/2022",NA,513709,201061,12.54569357,223.3562202,0.183579657,0.55324555,1,0,0,0,-29.05425274,10.2373044,0.000351553,288.735804,4.887325633
"UKENTH_TWU_TP000033",44,"21/03/2022",NA,485799,159501,30.27859777,82.77463122,0.18968676,0.801930264,1,0,0,0,-24.20382155,11.73723456,0.000308551,288.802663,5.78563861
"UKENTH_TWU_TP000050",44,"21/03/2022",5.615590988,528799,140201,16.74763108,69.39823275,0.261445044,0.636349415,1,0,0,0,-23.68940464,18.19928226,0.000578189,289.1458982,5.525156633
"UKENTH_TWU_TP000052",44,"21/03/2022",NA,549086,180831,13.44305168,62.07304034,0.432375089,0.894834363,1,0,0,0,-28.22818306,21.60172905,0.000539329,289.2051211,NA
"UKENTH_TWU_TP000054",44,"21/03/2022",5.173341971,535659,193171,22.46209163,61.60313955,0.430827056,0.849371326,1,0,0,0,-28.41723531,23.42225619,0.000374211,289.1094673,5.163981075
"UKENTH_TWU_TP000073",44,"21/03/2022",5.314904821,500299,151601,12.63547958,83.84984465,0.173205722,0.775603647,1,0,0,0,-19.96436504,9.323554294,0.000359982,288.8289066,5.366676431
"UKENTH_TWU_TP000084",44,"21/03/2022",5.32433097,518999,168301,31.49243428,60.42297686,0.28198129,0.905564263,1,0,0,0,-29.23470012,10.23108229,0.000487382,288.952704,5.3409968765
"UKENTH_TWU_TP000100",44,"21/03/2022",5.51081057,487709,186961,21.05584884,83.81769089,0.317894519,0.796702861,1,0,0,0,-19.16006794,11.66121026,0.00028178,288.5129,5.546572941
"UKENTH_TWU_TP000102",44,"21/03/2022",4.63004442,555599,176701,13.84880611,77.12504071,0.266113414,0.81206824,1,0,0,0,-27.45137899,15.1661647,0.00060923,289.0082198,4.8541659255
"UKENTH_TWU_TP000103",44,"21/03/2022",6.192744794,512349,217841,20.98499163,64.4358235,0.561249242,0.732447363,1,0,0,0,-13.26292494,23.3740027,0.000392965,288.5783376,6.449352685
"UKENTH_TWU_TP000106",44,"21/03/2022",4.724201459,504199,191941,22.37315793,73.99824538,0.248720018,0.748721552,1,0,0,0,-26.69849037,12.24026653,0.000293713,288.6677729,4.8978145425
"UKENTH_TWU_TP000113",44,"21/03/2022",4.891591387,515409,174721,16.80980936,54.48857478,0.528084325,0.883315056,1,0,0,0,-24.67724056,16.69808937,0.000379261,289.1035358,4.759170477
"UKENTH_TWU_TP000116",44,"21/03/2022",NA,449859,166721,22.1903779,74.14343554,0.090767033,0.813267166,1,0,0,0,-21.83502566,10.08892107,0.000205531,288.5079569,6.255033385
"UKENTH_TWU_TP000122",44,"21/03/2022",5.611459785,471099,170701,17.5154388,66.93101732,0.310344486,0.799659728,1,0,0,0,-26.52184497,17.45112448,0.000239581,288.7258086,5.333747314
"UKENTH_TWU_TP000125",44,"21/03/2022",5.205024447,551499,181901,15.63180654,56.77327485,0.339466233,0.807401904,1,0,0,0,-24.76369722,22.19109421,0.00076431,289.5200955,4.885826675
"UKENTH_TWU_TP000126",44,"21/03/2022",4.550962273,539251,209766,17.23426215,84.11387013,0.148800414,0.649178884,1,0,0,0,-20.05234867,15.93624707,0.000604103,289.0476463,5.044642292
