"site_code","one_week_date","Log10_NoV_norm","Easting","Northing","weighted_carehome_density","weighted_school_density","weighted_prop_non_white","prop_urb","lockdown_lifting","lockdown_step3","lockdown_step4","lockdown_planB","weighted_mobility","weighted_imd_score","weighted_imd_rank","rain_rolling_7day","temp_rolling_7day"
"UKENMI_ST_TP000036","2021-09-13",NA,395499,322271,20.2859663240383,90.3322148415984,0.0944893341995487,0.756142584235456,0,0,1,0,-15.1059796279604,15.4817512656672,18543.5932359443,0.00109159042857143,280.848134371429
"UKENMI_ST_TP000056","2021-09-13",NA,426849,325511,37.8795179490067,69.6147878026589,0.189702336216906,0.609457962618115,0,0,1,0,-22.2267135550672,22.3693692375112,15336.9310486289,0.000956647571428571,280.966306057143
"UKENMI_ST_TP000060","2021-09-13",NA,370979,301401,16.1713651521949,92.9688492661336,0.109037123835724,0.593580793551615,0,0,1,0,-6.0624425992676,33.6340292077853,9357.67794182544,0.000993494571428572,281.070939557143
"UKENMI_ST_TP000062","2021-09-13",NA,419379,291391,25.4419401219462,80.8625310365722,0.279113688632157,0.764340381386189,0,0,1,0,-21.2960063017074,33.4891590714083,9938.51366247695,0.000599816571428571,281.205823585714
"UKENMI_ST_TP000068","2021-09-13",NA,433599,273701,20.0864488100887,81.2767891596299,0.328357390409686,0.686185216352544,0,0,1,0,-33.2430488810716,22.8814286389062,13014.9428407549,0.000629046285714286,281.270155971429
"UKENMI_ST_TP000074","2021-09-13",NA,439359,334491,26.5439935952424,84.4436089252271,0.265382349185125,0.697851395751535,0,0,1,0,-25.4119431287042,26.0033141365003,13484.7521843685,0.000765167,281.026497971429
"UKENMI_ST_TP000099","2021-09-13",NA,380829,216121,37.7537836405574,76.7609295733595,0.146457352965828,0.777991377846483,0,0,1,0,-28.3296099739344,19.2770059026963,15037.5278251287,0.000291522714285714,281.465703514286
"UKENMI_ST_TP000100","2021-09-13",NA,402189,301921,24.5818922116301,74.5453357723651,0.101197531839208,0.736690835016096,0,0,1,0,-17.4947703040777,27.7914312946198,11913.7973662639,0.000699305714285714,281.134443914286
"UKENMI_ST_TP000120","2021-09-13",NA,382559,273751,42.806426017736,113.382607847637,0.0455318475860565,0.784991152925661,0,0,1,0,-21.4573219175447,21.2150275093084,13915.2041346874,0.000612487714285715,281.319220514286
"UKENMI_ST_TP000137","2021-09-13",NA,453099,321301,23.0290252367472,89.1323871019496,0.232123888821632,0.780747525295158,0,0,1,0,-26.765738048631,16.3166763510348,17055.3957227534,0.000578595,281.246154957143
"UKENMI_ST_TP000143","2021-09-13",6.117393636,454829,362421,37.0179161196341,111.444031440685,0.0576363407135185,0.86501971206657,0,0,1,0,-12.0876874578242,27.1178199076777,11792.4098113576,0.000612965857142857,280.729795728571
"UKENMI_ST_TP000156","2021-09-13",4.626586891,416499,292356,23.1539308368688,79.8254454831287,0.505334448908675,0.814186559797671,0,0,1,0,-22.7613234415447,34.5176451466836,7416.04610230706,0.000602271142857143,281.146419442857
"UKENMI_ST_TP000163","2021-09-13",NA,464729,342221,28.2758454339568,85.5268358307172,0.270760850333493,0.750149967293488,0,0,1,0,-26.1010716263273,26.6147316930719,11772.2586061417,0.00054051,280.951652714286
"UKENMI_ST_TP000164","2021-09-13",NA,433479,295881,28.8370771770993,85.0522558615388,0.144513656185764,0.849140814712654,0,0,1,0,-12.2761535931823,21.8493177060369,12871.9041320023,0.000629721571428572,281.259495242857
"UKENMI_ST_TP000180","2021-09-13",4.301478939,387079,283821,30.3624243329691,60.2665322688549,0.134517971037134,0.79309663436715,0,0,1,0,-20.2418173900178,23.2783997578702,15027.7388008095,0.000599793714285714,281.208336428571
"UKENMI_ST_TP000182","2021-09-13",NA,449419,276351,31.1103858813034,84.8887838361704,0.159309719430344,0.663575270370385,0,0,1,0,-21.8455040131433,13.4096103389098,18648.503602818,0.000634674571428571,281.1757396
"UKENMI_ST_TP000184","2021-09-13",5.750316025,361299,313701,19.3605184794849,83.3445874171841,0.146895087493799,0.642414433690171,0,0,1,0,-4.76404065774637,21.2945098232724,11635.8524224244,0.001078947,281.041791885714
"UKENMI_ST_TP000186","2021-09-13",NA,487449,405991,23.8722382594721,87.7723944944622,0.0980298068943339,0.566019948960127,0,0,1,0,-15.5712095275796,27.766737178368,11493.0287917189,0.000614802285714286,280.348524285714
"UKENMI_ST_TP000199","2021-09-13",5.55774521,408459,262631,10.8026193580152,93.1585139811139,0.112988147865587,0.641652821571633,0,0,1,0,-28.1439322302723,25.1799528101292,11896.9731696045,0.000526989571428571,281.325996814286
"UKENMI_ST_TP000207","2021-09-13",NA,387819,339051,33.5841338909346,99.8328814157208,0.162642918990627,0.745100282391586,0,0,1,0,-18.9639630260988,30.2598652888125,10121.5375279356,0.00135201971428571,280.547795971429
"UKENMI_ST_TP000208","2021-09-13",NA,378889,204891,40.4969162583277,94.0982289247483,0.0411119229942354,0.672208260447716,0,0,1,0,-22.0298689011839,11.1621939392842,21691.8375395103,0.000271051142857143,281.252434471429
"UKENMI_ST_TP000222","2021-09-13",NA,459849,311851,26.9978537545094,64.9808812649048,0.511242664130212,0.743663119711887,0,0,1,0,-20.5186061636418,24.8258456222063,12058.2268586283,0.000626319142857143,281.209958571429
"UKENMI_ST_TP000225","2021-09-13",NA,427569,262891,32.1414994854887,67.6061856850993,0.187145890268358,0.740567287997028,0,0,1,0,-28.0738168472082,13.7782833000904,19810.652870446,0.000556427714285714,281.345073628571
"UKENMI_ST_TP000241","2021-09-13",5.03576285,384619,253411,16.2080530157709,92.1062972511474,0.105121294357547,0.772422144588185,0,0,1,0,-19.3749117454309,22.0705702230369,15496.4022851938,0.000454165285714286,281.589383257143
"UKENMI_ST_TP000256","2021-09-13",NA,389929,224861,32.4472098957616,66.64988603533,0.0885585169127542,0.836925382837203,0,0,1,0,-31.3282980997461,14.7655958910366,19985.5942055737,0.000319903428571429,281.249478614286
"UKENNE_NU_TP000012","2021-09-13",NA,456119,524091,28.0440049281107,125.327611739943,0.159081442767797,0.469853920231757,0,0,1,0,-13.9310184384884,42.6957098282159,6337.0552695272,0.000294446285714286,279.934358842857
"UKENNE_NU_TP000028","2021-09-13",5.666552072,441059,556121,34.7255141779574,96.3989047255145,0.0713217552414158,0.602225168408285,0,0,1,0,-23.8535082305458,30.0583630496391,10429.6815027319,0.000251369571428571,279.7100129
"UKENNE_NU_TP000030","2021-09-13",NA,444099,542631,30.9998679209944,97.0161763448246,0.0169365794080939,0.506388657736285,0,0,1,0,-16.5683746614757,42.2684158793807,5664.30845654751,0.000225447285714286,279.466104957143
"UKENNE_NU_TP000031","2021-09-13",NA,433599,566401,23.584192655245,77.9918375647012,0.121222770855232,0.489251310153148,0,0,1,0,-25.2020823387703,24.7235806616634,13802.4550022349,0.000369799,279.511881642857
"UKENNE_NU_TP000039","2021-09-13",NA,462098,522827,39.6658032785097,108.402944183805,0.0194267504461452,0.4125382330356,0,0,1,0,-16.2872935883481,26.4983973953615,13922.5934096984,0.000351900142857143,280.299426485714
"UKENNE_NU_TP000046","2021-09-13",NA,451989,527651,28.2908382867522,83.8472855911511,0.0355682164805237,0.500926927468001,0,0,1,0,-14.9322634682063,34.3647683404423,9557.38011323338,0.000267837714285714,279.914699
"UKENNE_NU_TP000048","2021-09-13",NA,432099,550801,29.5464639879715,85.5926949999479,0.0240575590826017,0.424661590816942,0,0,1,0,-22.5603406222057,27.1224582341794,10389.3963988277,0.000260017142857143,279.524815157143
"UKENNE_NU_TP000051","2021-09-13",NA,428919,511531,31.9313217936127,104.438636508658,0.0604832884426812,0.462740355421528,0,0,1,0,-21.6493599705562,25.2753185690288,12223.5411465694,0.000252351,279.162946442857
"UKENNE_NU_TP000055","2021-09-13",NA,432799,555701,13.1409001868179,109.995909901222,0.0283602768211665,0.578703979836108,0,0,1,0,-23.1482585156221,25.69684191964,11867.7681682592,0.000271608428571429,279.620523542857
"UKENNE_YW_TP000029","2021-09-13",NA,460089,447151,16.5985212417128,80.0687001503381,0.0834040731508261,0.624515425082782,0,0,1,0,-30.8443317489647,14.2400809143585,20973.6714638494,0.000457085142857143,279.519916914286
"UKENNE_YW_TP000054","2021-09-13",NA,444556,394415,41.9305573739944,103.766316661524,0.180678184770064,0.652855443940581,0,0,1,0,-15.3365723182398,39.7930124574521,7465.05395395794,0.00065416,280.470360885714
"UKENNE_YW_TP000057","2021-09-13",NA,439589,391567,19.9205559563536,81.8706695497083,0.251070926808448,0.657363728571001,0,0,1,0,-25.9746027448535,28.8330733669868,12831.18255198,0.000791011857142857,280.351114357143
"UKENNE_YW_TP000063","2021-09-13",NA,435069,420411,19.6438780793302,93.4548554101624,0.168152946337159,0.582203909679773,0,0,1,0,-19.4751722895618,26.5010782020244,12388.1555046465,0.000665306571428571,280.1280371
"UKENNE_YW_TP000082","2021-09-13",4.855532568,418979,438751,17.5922586881693,99.0415187229178,0.509862880993152,0.691790419426688,0,0,1,0,-22.7665935952286,39.2468549175874,7064.22351597724,0.000587040142857143,279.617319471429
"UKENNE_YW_TP000086","2021-09-13",NA,409249,422391,28.1431844688171,95.9840309644492,0.233704158953366,0.649524626565121,0,0,1,0,-17.6694523271574,31.9396139583477,9743.17552437232,0.000706289714285714,279.357827142857
"UKENNE_YW_TP000094","2021-09-13",NA,418099,420701,35.3185104107844,71.8390020053084,0.295316122108389,0.507159653860369,0,0,1,0,-14.4724678664265,26.7462731876492,11999.8593448262,0.000888701714285714,279.615095785714
"UKENNE_YW_TP000095","2021-09-13",4.528944127,516284,429068,33.4779865763015,82.827108559296,0.0749348633834487,0.676162975443746,0,0,1,0,-16.2696474973804,33.6407870216328,9682.16691064777,0.000532766714285714,280.109057471429
"UKENNE_YW_TP000096","2021-09-13",NA,408519,441231,25.5965137554505,84.1256553491553,0.292178440555925,0.658096123275711,0,0,1,0,-22.763652767081,34.8960631012213,10089.4517152921,0.000697781571428571,279.1385401
"UKENNE_YW_TP000098","2021-09-13",4.435157778,434649,430711,18.0333175618453,94.8040872733957,0.261876443515528,0.588059705596641,0,0,1,0,-28.7310800974241,31.5547899698013,10721.0392148323,0.000545125,279.886687514286
"UKENNE_YW_TP000102","2021-09-13",NA,437799,407001,27.5415051264559,114.033755266428,0.043859437225348,0.7416651885693,0,0,1,0,-19.982258336757,33.5590299419442,7989.03131769618,0.000682513428571429,280.2697754
"UKENNE_YW_TP000107","2021-09-13",5.079220277,426089,419971,26.3908263902879,85.2689731816674,0.305480682366501,0.667097561704407,0,0,1,0,-16.3535891500761,30.0354402134499,10025.4878161202,0.000737628,279.913689471429
"UKENNE_YW_TP000112","2021-09-13",NA,439229,374651,38.0877281572599,73.4677086973695,0.0492503116040503,0.687599642516974,0,0,1,0,-19.7289759096982,22.8392400617097,15163.2936356917,0.000893677,280.425875142857
"UKENNE_YW_TP000119","2021-09-13",NA,460189,405981,27.6840100409432,109.592660895425,0.145964937833913,0.632486179895645,0,0,1,0,-23.4285687757144,26.3018806136411,10923.0698472139,0.000617503,280.495607457143
"UKENNE_YW_TP000141","2021-09-13",NA,443369,385781,20.6018319816124,65.2575982554071,0.0603492217408385,0.611187225990631,0,0,1,0,-24.37850087447,22.4617009130116,14225.3827100672,0.000758421857142857,280.489819657143
"UKENNW_UU_TP000012","2021-09-13",NA,321942,468543,18.202503026683,94.6395414844486,0.0332653526511128,0.681724888290378,0,0,1,0,-20.4062946274607,32.8177150741113,9603.4378830091,0.00136494328571429,280.2718937
"UKENNW_UU_TP000017","2021-09-13",NA,332919,389491,37.3395977122673,73.4388853713723,0.0567001328247186,0.715868091778396,0,0,1,0,-22.00002091156,35.3924347649467,9301.10250281402,0.00245506257142857,280.934167614286
"UKENNW_UU_TP000018","2021-09-13",NA,360469,429411,24.6265478781527,85.4091957046669,0.516173129336456,0.66936452876816,0,0,1,0,-14.3274518750379,40.0135188893295,7124.3202717304,0.00130131371428571,279.548362928571
"UKENNW_UU_TP000019","2021-09-13",NA,376549,404691,19.047380068735,76.5347976927525,0.31023203249445,0.794974869701692,0,0,1,0,-20.5450992636435,34.309385788431,9510.2479683591,0.00175932442857143,279.777661485714
"UKENNW_UU_TP000023","2021-09-13",NA,334328,385183,36.0231656218308,71.3693427646138,0.0431146473660528,0.619149600487654,0,0,1,0,-22.0429766275701,25.7379173770723,14267.0961689382,0.00217135314285714,280.885262228571
"UKENNW_UU_TP000024","2021-09-13",NA,382849,435121,24.3938750014711,86.3435347568923,0.411373862887771,0.795578255950911,0,0,1,0,-10.4962191228393,42.3989497020364,6090.4321092599,0.000981381714285714,278.941673285714
"UKENNW_UU_TP000026","2021-09-13",NA,380039,407811,25.8784528539803,85.4516957369981,0.187366301942399,0.80201610434049,0,0,1,0,-21.7885909468296,29.2292648416876,12629.0507934021,0.00166501057142857,279.518443871429
"UKENNW_UU_TP000027","2021-09-13",NA,338811,556534,19.6188139369564,80.227015795391,0.0386132134006685,0.746194570348663,0,0,1,0,-27.2829917092617,25.8103479336732,12417.8812998506,0.000356814571428572,278.993859342857
"UKENNW_UU_TP000038","2021-09-13",5.369091834,366639,357111,17.9566854127723,81.0609930808016,0.0881229081320456,0.68483959824049,0,0,1,0,-23.1415829694355,22.1215280565141,14778.8293647532,0.00155018228571429,280.59911
"UKENNW_UU_TP000047","2021-09-13",NA,342338,374328,17.4377020915917,90.7486562536587,0.0400483703366506,0.721995708158232,0,0,1,0,-24.7103804744984,22.5335659320416,14046.4554328867,0.00196122,280.894762271429
"UKENNW_UU_TP000050","2021-09-13",5.103635189,333099,446501,44.2124018597248,65.5528037875175,0.0450766452140058,0.843620160382598,0,0,1,0,-11.4959713062647,39.223621317512,8792.18461442266,0.00159858271428571,281.0366318
"UKENNW_UU_TP000067","2021-09-13",NA,393789,394841,14.2387647358478,73.9417754377172,0.128396502039735,0.830965597031057,0,0,1,0,-24.1897527844269,32.8020265785868,8997.43289516386,0.00153440985714286,279.8068238
"UKENNW_UU_TP000068","2021-09-13",5.494959209,375619,433371,49.1522656560255,91.0211409732373,0.16587642269902,0.749117025999033,0,0,1,0,-15.0442539100667,38.2712035240583,6616.91575933104,0.001236081,279.119747528571
"UKENNW_UU_TP000076","2021-09-13",NA,345699,458711,16.3476216285375,68.1473005829061,0.100843250223787,0.813114116126856,0,0,1,0,-28.1400112480498,26.0607613201666,12183.5011874289,0.001026544,279.882233
"UKENNW_UU_TP000078","2021-09-13",4.77578699,365809,399001,19.8337455610694,101.004978247832,0.0759657327653771,0.828263962326836,0,0,1,0,-23.8515137338072,35.7055539265663,8557.11211910777,0.00217690942857143,280.326788357143
"UKENNW_UU_TP000084","2021-09-13",NA,389609,378201,32.4266751872116,95.448347645061,0.0594356810949304,0.740240743566816,0,0,1,0,-23.1535790255674,15.4268317728716,19171.288591542,0.00177180514285714,280.012621557143
"UKENNW_UU_TP000095","2021-09-13",NA,324149,390251,18.5735512508014,44.1342839077757,0.0384810444155565,0.725003006275492,0,0,1,0,-22,18.8050151188893,18530.4317157017,0.00251114785714286,281.0088897
"UKENNW_UU_TP000102","2021-09-13",NA,345709,427931,31.6314373395823,65.5561243421175,0.223568053102978,0.772015586146884,0,0,1,0,-15.2562180493001,26.0554548114378,13282.8958743784,0.00148172314285714,280.519068042857
"UKENNW_UU_TP000103","2021-09-13",NA,388287,412525,23.0376697055842,99.0495389780247,0.381939411040209,0.857273362586602,0,0,1,0,-12.0582450816957,35.4648678175163,8544.58815047912,0.00131693828571429,279.218231328571
"UKENNW_UU_TP000110","2021-09-13",5.312246448,333486,392845,18.3555482417189,95.1784506847116,0.154762791673694,0.723849142306121,0,0,1,0,-27.942802351392,41.4466506071293,6428.60498655466,0.00258358657142857,280.973143971429
"UKENNW_UU_TP000115","2021-09-13",NA,353579,395921,17.5615132523726,76.0152916138812,0.0344058873886416,0.703612932877413,0,0,1,0,-27.3442039321743,36.6581354956561,8611.79818961256,0.00237672071428571,280.672215414286
"UKENNW_UU_TP000116","2021-09-13",4.185349965,386519,389821,19.1360961821659,80.7049995096195,0.12413201994505,0.759224889447561,0,0,1,0,-29.0832703338748,26.2003023480563,12771.4678424523,0.00166113414285714,280.0442755
"UKENNW_UU_TP000124","2021-09-13",NA,358039,386891,22.2250495398621,76.3244615633319,0.062493030362771,0.45200034908069,0,0,1,0,-25.1962608324752,22.4077082258905,13221.5225233195,0.00218400385714286,280.576039814286
"UKENNW_UU_TP000133","2021-09-13",NA,348172,411615,17.8910332900062,79.1264130334743,0.0483771770265235,0.719892626497091,0,0,1,0,-23.731644428384,26.4928330883656,13724.1543088401,0.00209479628571429,280.109144657143
"UKENSO_SW_TP000001","2021-09-13",5.620239768,438718,112480,18.1662766361312,64.6957057843288,0.227606805030909,0.66099293386986,0,0,1,0,-32.5841215878179,26.7555497283322,11488.2117405441,0.000405954571428571,282.0234648
"UKENSO_SW_TP000004","2021-09-13",NA,470951,105443,25.6703316220543,69.2084607490695,0.109334991351572,0.720707144177286,0,0,1,0,-25.9237013144421,24.7236392477951,13837.1337149611,0.000457635,281.987759914286
"UKENSO_SW_TP000008","2021-09-13",NA,456846,103242,42.8155090035789,56.105643937546,0.0466146079994928,0.706103672532105,0,0,1,0,-16.8153040134443,12.5275605575693,21534.0217264455,0.000413565571428571,282.095036942857
"UKENSO_SW_TP000011","2021-09-13",NA,438275,111125,31.8124667046043,62.3298553316838,0.0334919894210606,0.701473424852905,0,0,1,0,-16.3688843489787,13.4412380597698,21667.3371741793,0.000450912857142857,282.1097304
"UKENSO_SW_TP000013","2021-09-13",NA,446839,117931,19.4650764947405,52.9723487773146,0.0972811322930285,0.712492093368964,0,0,1,0,-19.8059748373684,8.47167303427123,24060.5999250396,0.000327586285714285,281.866301571429
"UKENSO_SW_TP000016","2021-09-13",4.166395336,460200,85191,56.2393495846381,64.4180058306262,0.0340526934538575,0.681747261284531,0,0,1,0,-5.28571428571429,25.1537165690504,12220.1084575645,0.000517748714285714,282.533764028571
"UKENSO_SW_TP000022","2021-09-13",NA,633188,162889,36.2643919049716,82.0678855314681,0.0498213998387079,0.678763326070626,0,0,1,0,-13.7367963662509,27.5542019785626,11457.3865755794,0.00143351714285714,281.527830657143
"UKENSO_SW_TP000025","2021-09-13",NA,582959,168491,28.6227742553119,85.7036946366906,0.169174300645131,0.748946586187943,0,0,1,0,-24.3025222459538,24.0062443358138,12833.0225785096,0.00092544,281.285252442857
"UKENSO_SW_TP000026","2021-09-13",NA,601950,143308,16.3261896860741,71.6084954012404,0.174048418145628,0.606874146096261,0,0,1,0,-22.9785981963343,20.2255145584729,15163.8641737435,0.00130344942857143,281.525831071429
"UKENSO_SW_TP000028","2021-09-13",NA,628575,139968,65.7360931145192,91.1978641335717,0.0936251454721971,0.802384959354967,0,0,1,0,-11.6205017336928,29.1904810976194,11049.2005113301,0.00146007628571429,281.568167828571
"UKENSO_SW_TP000030","2021-09-13",NA,571975,159382,24.6362829702587,74.1156787126504,0.131573272068793,0.733799323794027,0,0,1,0,-8.9587325577146,15.3293801144564,17670.601546253,0.000982727714285714,281.305320728571
"UKENSO_SW_TP000033","2021-09-13",NA,616939,159720,28.5097437247265,75.7676431922409,0.192190396859542,0.678834476415413,0,0,1,0,-21.8482058509489,17.7572196206998,16584.3949641237,0.00128729457142857,281.3862906
"UKENSO_SW_TP000083","2021-09-13",5.43796502,517007,103642,63.7905758428035,56.3107522837471,0.0811709183385965,0.868833814953833,0,0,1,0,-26.9271478191242,16.4086618366063,16955.1469729084,0.000768786,281.982159857143
"UKENSO_SW_TP000090","2021-09-13",NA,499695,103145,66.6062268884461,40.5978518693415,0.0432048616526403,0.87636807850621,0,0,1,0,-11.2301921868686,18.6141507585858,14563.8688617218,0.000700135428571429,282.012998814286
"UKENSO_SW_TP000091","2021-09-13",5.349382548,576559,109381,81.1571744299485,76.6279209630397,0.0799927769641853,0.89013509557226,0,0,1,0,-16.8497997697206,31.0254919307415,10639.2483549566,0.00141809314285714,281.974390657143
"UKENSW_SWS_TP000002","2021-09-13",NA,253327,134309,11.3916990111924,83.1730573383951,0.0432309924222534,0.165435641803847,0,0,1,0,-15.5712125462914,14.0977672001181,15553.1669818675,0.000710480285714285,282.789084228571
"UKENSW_SWS_TP000016","2021-09-13",NA,242167,127655,65.625634207953,45.2833172298809,0.0234787154597485,0.161483264597142,0,0,1,0,-13.5714285714286,17.3444099116208,13251.5333648961,0.000643482285714286,282.885420842857
"UKENSW_SWS_TP000024","2021-09-13",NA,302457,80397,98.7208508681772,79.6722347333915,0.0212236951665005,0.275705475309499,0,0,1,0,-8.85714285714286,16.7196873640781,18656.9894172608,0.000420875714285714,282.389863557143
"UKENSW_SWS_TP000025","2021-09-13",NA,182302,32206,25.1999279828973,64.9366016039254,0.0569415654367198,0.16035245949887,0,0,1,0,-19.7142857142857,17.8160571854597,17524.250403511,0.000390693857142857,283.5505974
"UKENSW_SWS_TP000051","2021-09-13",NA,288249,72051,21.9171908604168,76.0867306699719,0.0251447485758362,0.296720650882406,0,0,1,0,-16.7677290871221,21.2689085291855,14588.9353725208,0.000434224571428572,282.502797542857
"UKENSW_SWS_TP000055","2021-09-13",NA,206629,52671,23.7603228472156,89.8378608596066,0.0227071919639748,0.133924393343984,0,0,1,0,-19.7142857142857,18.5262828102906,12360.647632514,0.000511439285714286,282.877068585714
"UKENSW_SWS_TP000058","2021-09-13",NA,249776,54024,47.9589610686263,64.5837251926138,0.0820889903629734,0.383226955064945,0,0,1,0,-14.8603107760496,25.9636197657389,10033.3417138717,0.000527676,282.447449971429
"UKENSW_SWS_TP000059","2021-09-13",NA,252334,56403,48.234865089119,98.3287874658332,0.0305807014815243,0.329239603604743,0,0,1,0,-14.9620829216694,17.1654901981942,17314.2890100891,0.000542637142857143,282.542864185714
"UKENSW_SWS_TP000064","2021-09-13",5.916678614,313655,90455,52.8836123154574,65.4411553222768,0.0280925574114516,0.0625141160452482,0,0,1,0,-8.85714285714286,9.60991007713418,25247.7908701308,0.000394077571428571,282.185023542857
"UKENSW_SWS_TP000075","2021-09-13",NA,289699,56301,46.239474423036,90.7842372188365,0.0190521730976837,0.226355615984349,0,0,1,0,-12.0739278201644,15.4222214009278,19249.5454563544,0.000475287142857143,282.975836414286
"UKENSW_WXW_TP000004","2021-09-13",NA,353294,179291,23.9033826430248,73.8380227287991,0.158243196679073,0.526753282595162,0,0,1,0,-28.8409602710496,20.7433027778352,15442.6048411018,0.000267759571428571,281.633900542857
"UKENSW_WXW_TP000005","2021-09-13",NA,369299,168221,27.9300044939852,94.678067882768,0.114375756911447,0.362178982323899,0,0,1,0,-30.1925392697576,11.203604948782,23196.6285800888,0.000273744857142857,281.572682242857
"UKENSW_WXW_TP000038","2021-09-13",NA,413049,95051,51.9396097320769,50.4341812019515,0.132446991076019,0.74200078404166,0,0,1,0,-21.2843955813882,18.1963348242344,15060.3801163874,0.000554263857142857,282.5628157
"UKENSW_WXW_TP000086","2021-09-13",NA,328049,124551,55.5407730504205,95.2837367932291,0.0656390487969302,0.342431832146482,0,0,1,0,-21.6021535977122,18.5112773989501,16971.338455673,0.000282111571428571,282.015720457143
"UKENSW_WXW_TP000100","2021-09-13",NA,331469,156981,69.4892603559974,77.7828716418742,0.0511572596741516,0.416207533641034,0,0,1,0,-17.5308220823666,24.537006841661,12662.4028321886,0.00020621,281.963003971429
"UKENSW_WXW_TP000101","2021-09-13",NA,366380,76721,28.6234101372071,72.8919731456135,0.0315228238066063,0.325453078694022,0,0,1,0,-18.8571428571429,24.927720661278,13737.8657003685,0.000303990285714286,282.220824185714
"UKENTH_TWU_TP000010","2021-09-13",NA,478989,214851,23.2794136679959,70.1243907825746,0.264505353348324,0.73576187086462,0,0,1,0,-24.4150983189716,13.931401028245,17576.8337458832,0.00043213,281.1701388
"UKENTH_TWU_TP000013","2021-09-13",NA,467999,155201,23.4409876784483,62.7330602185604,0.156108497004292,0.791821887493723,0,0,1,0,-20.0110326584229,13.923608506371,17543.2172364698,0.000322597714285714,281.377140414286
"UKENTH_TWU_TP000014","2021-09-13",NA,545469,181671,9.46418312167967,64.9431798167783,0.509022683931382,0.875831264626114,0,0,1,0,-35.4044073506881,23.1630561942581,11327.4637703683,0.000622867857142857,281.526374528571
"UKENTH_TWU_TP000015","2021-09-13",NA,529519,166319,40.7202978542369,72.7664339522116,0.464031434648636,0.849904064325506,0,0,1,0,-29.2708479697934,18.231389549326,15655.3872600318,0.000607931571428572,281.249101714286
"UKENTH_TWU_TP000021","2021-09-13",NA,513709,201061,12.5456935730421,223.356220183143,0.183579656959985,0.553245549894286,0,0,1,0,-31.454169075233,10.2373043969011,24193.6971745748,0.000454120857142857,281.273181
"UKENTH_TWU_TP000033","2021-09-13",NA,485799,159501,30.2785977735596,82.7746312236076,0.189686760382747,0.801930264283441,0,0,1,0,-25.4992318343821,11.7372345637454,23520.1063218634,0.000334743285714286,281.447075442857
"UKENTH_TWU_TP000050","2021-09-13",NA,528799,140201,16.7476310822856,69.3982327467026,0.261445044283521,0.636349414744245,0,0,1,0,-24.5209314084464,18.1992822591392,16517.5646119425,0.000672800714285714,281.449913571429
"UKENTH_TWU_TP000052","2021-09-13",4.12041037,549086,180831,13.4430516843904,62.0730403373543,0.432375089292789,0.894834363474475,0,0,1,0,-32.2524366647036,21.6017290466525,13066.3182363481,0.000624101428571429,281.448891371429
"UKENTH_TWU_TP000054","2021-09-13",NA,535659,193171,22.4620916292356,61.6031395452248,0.43082705565172,0.849371326172781,0,0,1,0,-32.5761902773469,23.4222561913476,13616.3262022183,0.000561255142857143,281.464639385714
"UKENTH_TWU_TP000073","2021-09-13",NA,500299,151601,12.6354795808173,83.8498446489006,0.173205721773968,0.775603646549655,0,0,1,0,-28.3827380356414,9.32355429355124,25844.8705373306,0.000472848285714286,281.405620314286
"UKENTH_TWU_TP000084","2021-09-13",NA,518999,168301,31.4924342764523,60.4229768591869,0.281981290270085,0.905564262520881,0,0,1,0,-32.5628854917702,10.2310822911902,23680.3573645309,0.000545017,281.394082028571
"UKENTH_TWU_TP000100","2021-09-13",NA,487709,186961,21.055848843744,83.8176908930229,0.317894519335271,0.796702861398714,0,0,1,0,-19.4335340971112,11.6612102555355,21889.2667592596,0.000382490714285714,281.227918714286
"UKENTH_TWU_TP000102","2021-09-13",NA,555599,176701,13.8488061058464,77.1250407077186,0.266113413821304,0.812068239678265,0,0,1,0,-29.1617623503774,15.1661646995505,19800.4993135003,0.000640185714285714,281.312511628571
"UKENTH_TWU_TP000103","2021-09-13",NA,512349,217841,20.9849916263785,64.4358234964613,0.561249241986693,0.732447363326983,0,0,1,0,-17.1326637065678,23.3740026987447,11414.4251892573,0.000476421714285714,281.170845114286
"UKENTH_TWU_TP000106","2021-09-13",NA,504199,191941,22.3731579289664,73.9982453785992,0.248720018096549,0.748721552175211,0,0,1,0,-29.33689943997,12.2402665277818,20688.9994258423,0.000410597857142857,281.310599385714
"UKENTH_TWU_TP000113","2021-09-13",NA,515409,174721,16.809809358939,54.4885747806954,0.528084324929074,0.883315055740944,0,0,1,0,-29.2225376022841,16.698089374807,16321.0043669677,0.000499217,281.544117671429
"UKENTH_TWU_TP000116","2021-09-13",NA,449859,166721,22.1903778952857,74.1434355428668,0.0907670327543385,0.813267165594306,0,0,1,0,-22.4156061752308,10.0889210697539,22185.9600479664,0.000368135714285715,281.323331671429
"UKENTH_TWU_TP000122","2021-09-13",NA,471099,170701,17.5154387973727,66.931017323843,0.310344485739319,0.799659727982015,0,0,1,0,-31.0181020046037,17.4511244772524,17080.8131219076,0.000353324428571429,281.446139385714
"UKENTH_TWU_TP000125","2021-09-13",NA,551499,181901,15.6318065374737,56.7732748538864,0.339466232989061,0.807401904336671,0,0,1,0,-27.7998805346531,22.1910942135055,13930.3314178379,0.000656289714285714,281.521590085714
