"site_code","one_week_date","pop_weighted_mobility"
"UKENSO_SW_TP000090",2021-11-22,-13.3701802930764
"UKENSO_SW_TP000090",2021-11-29,-12.5155790955042
"UKENSO_SW_TP000090",2021-12-06,-10.9467001969334
"UKENSO_SW_TP000090",2021-12-13,-9.96170855438113
"UKENSO_SW_TP000090",2021-12-20,-37.512162215817
"UKENSO_SW_TP000090",2021-12-27,-49.7772328365265
"UKENSO_SW_TP000090",2022-01-03,-21.6612474056788
"UKENSO_SW_TP000090",2022-01-10,-10.9570914096942
"UKENSO_SW_TP000090",2022-01-17,-10.8108669657263
"UKENSO_SW_TP000090",2022-01-24,-11.5182595155918
"UKENSO_SW_TP000090",2022-01-31,-11.5160322970366
"UKENSO_SW_TP000090",2022-02-07,-11.091468932803
"UKENSO_SW_TP000090",2022-02-14,-12.8190770777279
"UKENSO_SW_TP000090",2022-02-21,-18.3746876767426
"UKENSO_SW_TP000090",2022-02-28,-10.3842384059167
"UKENSO_SW_TP000090",2022-03-07,-10.6645529326893
"UKENSO_SW_TP000090",2022-03-14,-11.0983190330789
"UKENSO_SW_TP000090",2022-03-21,-10.2372370847278
"UKENSO_SW_TP000090",2022-03-28,-10.2376342860527
"UKENSO_SW_TP000090",2022-04-04,-9.38134943792519
"UKENSO_SW_TP000090",2022-04-11,-24.8033654055543
"UKENSO_SW_TP000090",2022-04-18,-22.6555705328322
"UKENSO_SW_TP000090",2022-04-25,-9.7509606391337
"UKENSO_SW_TP000091",2021-04-26,-13.6491393221817
"UKENSO_SW_TP000091",2021-05-03,-28.4760975469497
"UKENSO_SW_TP000091",2021-05-10,-20.2402116815471
"UKENSO_SW_TP000091",2021-05-17,-17.9956247246871
"UKENSO_SW_TP000091",2021-05-24,-17.1930453019397
"UKENSO_SW_TP000091",2021-05-31,-30.7705399078042
"UKENSO_SW_TP000091",2021-06-07,-13.8154804283295
"UKENSO_SW_TP000091",2021-06-14,-15.1520978424709
"UKENSO_SW_TP000091",2021-06-21,-15.1972946752329
"UKENSO_SW_TP000091",2021-06-28,-17.4306713856338
"UKENSO_SW_TP000091",2021-07-05,-17.7551072717349
"UKENSO_SW_TP000091",2021-07-12,-18.5237001081793
"UKENSO_SW_TP000091",2021-07-19,-18.1991113363757
"UKENSO_SW_TP000091",2021-07-26,-23.8546112266556
"UKENSO_SW_TP000091",2021-08-02,-24.8068557797235
"UKENSO_SW_TP000091",2021-08-09,-23.4335132957236
"UKENSO_SW_TP000091",2021-08-16,-24.5214742490972
"UKENSO_SW_TP000091",2021-08-23,-24.2349415675043
"UKENSO_SW_TP000091",2021-08-30,-25.5658257022977
"UKENSO_SW_TP000091",2021-09-06,-16.5602722923353
"UKENSO_SW_TP000091",2021-09-13,-18.3254611350481
"UKENSO_SW_TP000091",2021-09-20,-16.3762878206238
"UKENSO_SW_TP000091",2021-09-27,-18.7568474900264
"UKENSO_SW_TP000091",2021-10-04,-17.1781252903439
"UKENSO_SW_TP000091",2021-10-11,-16.1369979614896
"UKENSO_SW_TP000091",2021-10-18,-18.370554541276
"UKENSO_SW_TP000091",2021-10-25,-26.9996177857436
"UKENSO_SW_TP000091",2021-11-01,-17.0899080247335
"UKENSO_SW_TP000091",2021-11-08,-16.6194673142804
"UKENSO_SW_TP000091",2021-11-15,-17.5226254000639
"UKENSO_SW_TP000091",2021-11-22,-18.2327651675906
"UKENSO_SW_TP000091",2021-11-29,-18.7998679228747
"UKENSO_SW_TP000091",2021-12-06,-16.9962902348632
"UKENSO_SW_TP000091",2021-12-13,-18.3732930248315
"UKENSO_SW_TP000091",2021-12-20,-42.0088315016744
"UKENSO_SW_TP000091",2021-12-27,-54.817220646621
"UKENSO_SW_TP000091",2022-01-03,-28.4631740658821
"UKENSO_SW_TP000091",2022-01-10,-19.7072483982686
"UKENSO_SW_TP000091",2022-01-17,-19.2696431231518
"UKENSO_SW_TP000091",2022-01-24,-19.0358302311287
"UKENSO_SW_TP000091",2022-01-31,-18.6566780249296
"UKENSO_SW_TP000091",2022-02-07,-18.230588767677
"UKENSO_SW_TP000091",2022-02-14,-28.8977845452066
"UKENSO_SW_TP000091",2022-02-21,-17.2297703717983
"UKENSO_SW_TP000091",2022-02-28,-16.2694902374492
"UKENSO_SW_TP000091",2022-03-07,-17.133926722846
"UKENSO_SW_TP000091",2022-03-14,-17.1394036899571
"UKENSO_SW_TP000091",2022-03-21,-16.3389736834405
"UKENSO_SW_TP000091",2022-03-28,-16.5242891755041
"UKENSO_SW_TP000091",2022-04-04,-24.5705337326986
"UKENSO_SW_TP000091",2022-04-11,-31.1486174058879
"UKENSO_SW_TP000091",2022-04-18,-21.992733355429
"UKENSO_SW_TP000091",2022-04-25,-15.056910811859
"UKENSW_SWS_TP000002",2021-04-26,-13.9995679497257
"UKENSW_SWS_TP000002",2021-05-03,-26.9996759622943
"UKENSW_SWS_TP000002",2021-05-10,-18.9995216586248
"UKENSW_SWS_TP000002",2021-05-17,-16.2853902480085
"UKENSW_SWS_TP000002",2021-05-24,-14.9997994052298
"UKENSW_SWS_TP000002",2021-05-31,-28.7144245875882
"UKENSW_SWS_TP000002",2021-06-07,-13.7141159802494
"UKENSW_SWS_TP000002",2021-06-14,-13.5712896981261
"UKENSW_SWS_TP000002",2021-06-21,-14.9996605319273
"UKENSW_SWS_TP000002",2021-06-28,-15.8569576927396
"UKENSW_SWS_TP000002",2021-07-05,-13.2857451464482
"UKENSW_SWS_TP000002",2021-07-12,-16.8569422623726
"UKENSW_SWS_TP000002",2021-07-19,-15.2856371338796
"UKENSW_SWS_TP000002",2021-07-26,-20.9999537088992
"UKENSW_SWS_TP000002",2021-08-02,-22.5712896981261
"UKENSW_SWS_TP000002",2021-08-09,-21.0001388733025
"UKENSW_SWS_TP000002",2021-08-16,-20.5712742677592
"UKENSW_SWS_TP000002",2021-08-23,-20.5712742677592
"UKENSW_SWS_TP000002",2021-08-30,-25.8569268320057
"UKENSW_SWS_TP000002",2021-09-06,-15.9998148355967
"UKENSW_SWS_TP000002",2021-09-13,-16.4282936819665
"UKENSW_SWS_TP000002",2021-09-20,-14.8570502749412
"UKENSW_SWS_TP000002",2021-09-27,-17.2855136909441
"UKENSW_SWS_TP000002",2021-10-04,-15.9998456963306
"UKENSW_SWS_TP000002",2021-10-11,-16.9995525193587
"UKENSW_SWS_TP000002",2021-10-18,-17.9995988104595
"UKENSW_SWS_TP000002",2021-10-25,-25.2856217035126
"UKENSW_SWS_TP000002",2021-11-01,-18.2853748176416
"UKENSW_SWS_TP000002",2021-11-08,-18.1424713836836
"UKENSW_SWS_TP000002",2021-11-15,-18.7141468409833
"UKENSW_SWS_TP000002",2021-11-22,-19.142625687353
"UKENSW_SWS_TP000002",2021-11-29,-17.7142702839188
"UKENSW_SWS_TP000002",2021-12-06,-15.7141314106163
"UKENSW_SWS_TP000002",2021-12-13,-14.4283862641681
"UKENSW_SWS_TP000002",2021-12-20,-42.8567570979693
"UKENSW_SWS_TP000002",2021-12-27,-56.4283708338012
"UKENSW_SWS_TP000002",2022-01-03,-27.7141005498824
"UKENSW_SWS_TP000002",2022-01-10,-17.5712742677592
"UKENSW_SWS_TP000002",2022-01-17,-15.2856834249804
"UKENSW_SWS_TP000002",2022-01-24,-16.1428262821233
"UKENSW_SWS_TP000002",2022-01-31,-17.2853902480085
"UKENSW_SWS_TP000002",2022-02-07,-16.2855445516779
"UKENSW_SWS_TP000002",2022-02-14,-21.142625687353
"UKENSW_SWS_TP000002",2022-02-21,-23.8569422623726
"UKENSW_SWS_TP000002",2022-02-28,-13.9998919874314
"UKENSW_SWS_TP000002",2022-03-07,-14.1427645606555
"UKENSW_SWS_TP000002",2022-03-14,-16.7140851195155
"UKENSW_SWS_TP000002",2022-03-21,-17.9996296711934
"UKENSW_SWS_TP000002",2022-03-28,-15.571305128493
"UKENSW_SWS_TP000002",2022-04-04,-14.4283708338012
"UKENSW_SWS_TP000002",2022-04-11,-27.9998765570645
"UKENSW_SWS_TP000002",2022-04-18,-26.7140542587816
"UKENSW_SWS_TP000002",2022-04-25,-10.8329372872485
"UKENSW_SWS_TP000016",2021-04-26,-10
"UKENSW_SWS_TP000016",2021-05-03,-24
"UKENSW_SWS_TP000016",2021-05-10,-14.5714285714286
"UKENSW_SWS_TP000016",2021-05-17,-13.2857142857143
"UKENSW_SWS_TP000016",2021-05-24,-13.1428571428571
"UKENSW_SWS_TP000016",2021-05-31,-30
"UKENSW_SWS_TP000016",2021-06-07,-12.1428571428571
"UKENSW_SWS_TP000016",2021-06-14,-12.2857142857143
"UKENSW_SWS_TP000016",2021-06-21,-11.8571428571429
"UKENSW_SWS_TP000016",2021-06-28,-14.1428571428571
"UKENSW_SWS_TP000016",2021-07-05,-13.5714285714286
"UKENSW_SWS_TP000016",2021-07-12,-15
"UKENSW_SWS_TP000016",2021-07-19,-14.5714285714286
"UKENSW_SWS_TP000016",2021-07-26,-20.5714285714286
"UKENSW_SWS_TP000016",2021-08-02,-21.2857142857143
"UKENSW_SWS_TP000016",2021-08-09,-22.2857142857143
"UKENSW_SWS_TP000016",2021-08-16,-19.1428571428571
"UKENSW_SWS_TP000016",2021-08-23,-19.1428571428571
"UKENSW_SWS_TP000016",2021-08-30,-23.8571428571429
"UKENSW_SWS_TP000016",2021-09-06,-14.2857142857143
"UKENSW_SWS_TP000016",2021-09-13,-13.8571428571429
"UKENSW_SWS_TP000016",2021-09-20,-14
"UKENSW_SWS_TP000016",2021-09-27,-15.4285714285714
"UKENSW_SWS_TP000016",2021-10-04,-14.5714285714286
"UKENSW_SWS_TP000016",2021-10-11,-12.8571428571429
"UKENSW_SWS_TP000016",2021-10-18,-14.2857142857143
"UKENSW_SWS_TP000016",2021-10-25,-24.4285714285714
"UKENSW_SWS_TP000016",2021-11-01,-15.1428571428571
"UKENSW_SWS_TP000016",2021-11-08,-14.5714285714286
"UKENSW_SWS_TP000016",2021-11-15,-17.4285714285714
"UKENSW_SWS_TP000016",2021-11-22,-17
"UKENSW_SWS_TP000016",2021-11-29,-17.5714285714286
"UKENSW_SWS_TP000016",2021-12-06,-14.2857142857143
"UKENSW_SWS_TP000016",2021-12-13,-12.7142857142857
"UKENSW_SWS_TP000016",2021-12-20,-39.2857142857143
"UKENSW_SWS_TP000016",2021-12-27,-54.5714285714286
"UKENSW_SWS_TP000016",2022-01-03,-26
"UKENSW_SWS_TP000016",2022-01-10,-16.1428571428571
"UKENSW_SWS_TP000016",2022-01-17,-15
"UKENSW_SWS_TP000016",2022-01-24,-15.8571428571429
"UKENSW_SWS_TP000016",2022-01-31,-14.2857142857143
"UKENSW_SWS_TP000016",2022-02-07,-14.7142857142857
"UKENSW_SWS_TP000016",2022-02-14,-19
"UKENSW_SWS_TP000016",2022-02-21,-22
"UKENSW_SWS_TP000016",2022-02-28,-13
"UKENSW_SWS_TP000016",2022-03-07,-13.2857142857143
"UKENSW_SWS_TP000016",2022-03-14,-14.8571428571429
"UKENSW_SWS_TP000016",2022-03-21,-14.5714285714286
"UKENSW_SWS_TP000016",2022-03-28,-14.4285714285714
"UKENSW_SWS_TP000016",2022-04-04,-12.5714285714286
"UKENSW_SWS_TP000016",2022-04-11,-26.8571428571429
"UKENSW_SWS_TP000016",2022-04-18,-24.5714285714286
"UKENSW_SWS_TP000016",2022-04-25,-7.16666666666667
"UKENSW_SWS_TP000024",2021-04-26,-8
"UKENSW_SWS_TP000024",2021-05-03,-28
"UKENSW_SWS_TP000024",2021-05-10,-20.8571428571429
"UKENSW_SWS_TP000024",2021-05-17,-16.5714285714286
"UKENSW_SWS_TP000024",2021-05-24,-12.8571428571429
"UKENSW_SWS_TP000024",2021-05-31,-24.1428571428571
"UKENSW_SWS_TP000024",2021-06-07,-7.57142857142857
"UKENSW_SWS_TP000024",2021-06-14,-8.28571428571429
"UKENSW_SWS_TP000024",2021-06-21,-11.2857142857143
"UKENSW_SWS_TP000024",2021-06-28,-10.8571428571429
"UKENSW_SWS_TP000024",2021-07-05,-9.85714285714286
"UKENSW_SWS_TP000024",2021-07-12,-10.5714285714286
"UKENSW_SWS_TP000024",2021-07-19,-12.1428571428571
"UKENSW_SWS_TP000024",2021-07-26,-16.8571428571429
"UKENSW_SWS_TP000024",2021-08-02,-17.4285714285714
"UKENSW_SWS_TP000024",2021-08-09,-17.5714285714286
"UKENSW_SWS_TP000024",2021-08-16,-18.1428571428571
"UKENSW_SWS_TP000024",2021-08-23,-16.7142857142857
"UKENSW_SWS_TP000024",2021-08-30,-19.8571428571429
"UKENSW_SWS_TP000024",2021-09-06,-9.71428571428571
"UKENSW_SWS_TP000024",2021-09-13,-10.5714285714286
"UKENSW_SWS_TP000024",2021-09-20,-11.2857142857143
"UKENSW_SWS_TP000024",2021-09-27,-13.2857142857143
"UKENSW_SWS_TP000024",2021-10-04,-11.1428571428571
"UKENSW_SWS_TP000024",2021-10-11,-10.4285714285714
"UKENSW_SWS_TP000024",2021-10-18,-13.4285714285714
"UKENSW_SWS_TP000024",2021-10-25,-21.4285714285714
"UKENSW_SWS_TP000024",2021-11-01,-11.8571428571429
"UKENSW_SWS_TP000024",2021-11-08,-12.5714285714286
"UKENSW_SWS_TP000024",2021-11-15,-11.7142857142857
"UKENSW_SWS_TP000024",2021-11-22,-12.7142857142857
"UKENSW_SWS_TP000024",2021-11-29,-12.8571428571429
"UKENSW_SWS_TP000024",2021-12-06,-11.7142857142857
"UKENSW_SWS_TP000024",2021-12-13,-11.2857142857143
"UKENSW_SWS_TP000024",2021-12-20,-40.4285714285714
"UKENSW_SWS_TP000024",2021-12-27,-51.1428571428571
"UKENSW_SWS_TP000024",2022-01-03,-23.8571428571429
"UKENSW_SWS_TP000024",2022-01-10,-13.7142857142857
"UKENSW_SWS_TP000024",2022-01-17,-12.8571428571429
"UKENSW_SWS_TP000024",2022-01-24,-12
"UKENSW_SWS_TP000024",2022-01-31,-12
"UKENSW_SWS_TP000024",2022-02-07,-12.8571428571429
"UKENSW_SWS_TP000024",2022-02-14,-14.8571428571429
"UKENSW_SWS_TP000024",2022-02-21,-19.5714285714286
"UKENSW_SWS_TP000024",2022-02-28,-11.4285714285714
"UKENSW_SWS_TP000024",2022-03-07,-11.8571428571429
"UKENSW_SWS_TP000024",2022-03-14,-12.2857142857143
"UKENSW_SWS_TP000024",2022-03-21,-10.8571428571429
"UKENSW_SWS_TP000024",2022-03-28,-10.4285714285714
"UKENSW_SWS_TP000024",2022-04-04,-9.71428571428571
"UKENSW_SWS_TP000024",2022-04-11,-26.7142857142857
"UKENSW_SWS_TP000024",2022-04-18,-23.4285714285714
"UKENSW_SWS_TP000024",2022-04-25,-9.83333333333333
"UKENSW_SWS_TP000025",2021-04-26,-13.5
"UKENSW_SWS_TP000025",2021-05-03,-28.7142857142857
"UKENSW_SWS_TP000025",2021-05-10,-21.8571428571429
"UKENSW_SWS_TP000025",2021-05-17,-21
"UKENSW_SWS_TP000025",2021-05-24,-19.4285714285714
"UKENSW_SWS_TP000025",2021-05-31,-32.1428571428571
"UKENSW_SWS_TP000025",2021-06-07,-18
"UKENSW_SWS_TP000025",2021-06-14,-18.7142857142857
"UKENSW_SWS_TP000025",2021-06-21,-20.7142857142857
"UKENSW_SWS_TP000025",2021-06-28,-20
"UKENSW_SWS_TP000025",2021-07-05,-19.8571428571429
"UKENSW_SWS_TP000025",2021-07-12,-20.5714285714286
"UKENSW_SWS_TP000025",2021-07-19,-21.1428571428571
"UKENSW_SWS_TP000025",2021-07-26,-25.2857142857143
"UKENSW_SWS_TP000025",2021-08-02,-26.4285714285714
"UKENSW_SWS_TP000025",2021-08-09,-26.2857142857143
"UKENSW_SWS_TP000025",2021-08-16,-25.5714285714286
"UKENSW_SWS_TP000025",2021-08-23,-26
"UKENSW_SWS_TP000025",2021-08-30,-28
"UKENSW_SWS_TP000025",2021-09-06,-20
"UKENSW_SWS_TP000025",2021-09-13,-21.2857142857143
"UKENSW_SWS_TP000025",2021-09-20,-20.4285714285714
"UKENSW_SWS_TP000025",2021-09-27,-22.1428571428571
"UKENSW_SWS_TP000025",2021-10-04,-21.4285714285714
"UKENSW_SWS_TP000025",2021-10-11,-20.4285714285714
"UKENSW_SWS_TP000025",2021-10-18,-21.5714285714286
"UKENSW_SWS_TP000025",2021-10-25,-28.7142857142857
"UKENSW_SWS_TP000025",2021-11-01,-22.2857142857143
"UKENSW_SWS_TP000025",2021-11-08,-21.7142857142857
"UKENSW_SWS_TP000025",2021-11-15,-22
"UKENSW_SWS_TP000025",2021-11-22,-22.5714285714286
"UKENSW_SWS_TP000025",2021-11-29,-22
"UKENSW_SWS_TP000025",2021-12-06,-20.8571428571429
"UKENSW_SWS_TP000025",2021-12-13,-20.4285714285714
"UKENSW_SWS_TP000025",2021-12-20,-47
"UKENSW_SWS_TP000025",2021-12-27,-55.7142857142857
"UKENSW_SWS_TP000025",2022-01-03,-30.4285714285714
"UKENSW_SWS_TP000025",2022-01-10,-22
"UKENSW_SWS_TP000025",2022-01-17,-21.8571428571429
"UKENSW_SWS_TP000025",2022-01-24,-21.7142857142857
"UKENSW_SWS_TP000025",2022-01-31,-21.4285714285714
"UKENSW_SWS_TP000025",2022-02-07,-21
"UKENSW_SWS_TP000025",2022-02-14,-23.5714285714286
"UKENSW_SWS_TP000025",2022-02-21,-27.1428571428571
"UKENSW_SWS_TP000025",2022-02-28,-19
"UKENSW_SWS_TP000025",2022-03-07,-19.4285714285714
"UKENSW_SWS_TP000025",2022-03-14,-20.1428571428571
"UKENSW_SWS_TP000025",2022-03-21,-20.1428571428571
"UKENSW_SWS_TP000025",2022-03-28,-19.5714285714286
"UKENSW_SWS_TP000025",2022-04-04,-17.5714285714286
"UKENSW_SWS_TP000025",2022-04-11,-31.8571428571429
"UKENSW_SWS_TP000025",2022-04-18,-29.5714285714286
"UKENSW_SWS_TP000025",2022-04-25,-17.6666666666667
"UKENSW_SWS_TP000051",2021-04-26,-11.059206415284
"UKENSW_SWS_TP000051",2021-05-03,-25.8692257990376
"UKENSW_SWS_TP000051",2021-05-10,-18.3195465230194
"UKENSW_SWS_TP000051",2021-05-17,-17.5351797457445
"UKENSW_SWS_TP000051",2021-05-24,-17.3536571888243
"UKENSW_SWS_TP000051",2021-05-31,-32.8840037578109
"UKENSW_SWS_TP000051",2021-06-07,-14.4771816246499
"UKENSW_SWS_TP000051",2021-06-14,-15.0365272541838
"UKENSW_SWS_TP000051",2021-06-21,-16.0341106658048
"UKENSW_SWS_TP000051",2021-06-28,-16.6007060604755
"UKENSW_SWS_TP000051",2021-07-05,-17.8622544624004
"UKENSW_SWS_TP000051",2021-07-12,-19.0244443122891
"UKENSW_SWS_TP000051",2021-07-19,-20.0099447820155
"UKENSW_SWS_TP000051",2021-07-26,-25.7097309660275
"UKENSW_SWS_TP000051",2021-08-02,-27.5668738231704
"UKENSW_SWS_TP000051",2021-08-09,-26.2811595374561
"UKENSW_SWS_TP000051",2021-08-16,-25.4312664454501
"UKENSW_SWS_TP000051",2021-08-23,-27.1044701572938
"UKENSW_SWS_TP000051",2021-08-30,-28.5692904115493
"UKENSW_SWS_TP000051",2021-09-06,-17.7532295568484
"UKENSW_SWS_TP000051",2021-09-13,-18.731480261438
"UKENSW_SWS_TP000051",2021-09-20,-17.7338968498169
"UKENSW_SWS_TP000051",2021-09-27,-20.0244443122891
"UKENSW_SWS_TP000051",2021-10-04,-17.472348447892
"UKENSW_SWS_TP000051",2021-10-11,-17.3101585980034
"UKENSW_SWS_TP000051",2021-10-18,-20.0026950168786
"UKENSW_SWS_TP000051",2021-10-25,-29.1310526294621
"UKENSW_SWS_TP000051",2021-11-01,-19.0461936076995
"UKENSW_SWS_TP000051",2021-11-08,-18.0389438425627
"UKENSW_SWS_TP000051",2021-11-15,-18.4578489176184
"UKENSW_SWS_TP000051",2021-11-22,-18.3343244817928
"UKENSW_SWS_TP000051",2021-11-29,-17.917835995116
"UKENSW_SWS_TP000051",2021-12-06,-17.4675152711342
"UKENSW_SWS_TP000051",2021-12-13,-17.4530157408605
"UKENSW_SWS_TP000051",2021-12-20,-44.5692904115493
"UKENSW_SWS_TP000051",2021-12-27,-57.1286360410832
"UKENSW_SWS_TP000051",2022-01-03,-27.7894783825325
"UKENSW_SWS_TP000051",2022-01-10,-18.4989309200604
"UKENSW_SWS_TP000051",2022-01-17,-18.215633222725
"UKENSW_SWS_TP000051",2022-01-24,-18.0655263147311
"UKENSW_SWS_TP000051",2022-01-31,-17.4844313897867
"UKENSW_SWS_TP000051",2022-02-07,-18.6079558256124
"UKENSW_SWS_TP000051",2022-02-14,-20.7363134381959
"UKENSW_SWS_TP000051",2022-02-21,-25.7266470846801
"UKENSW_SWS_TP000051",2022-02-28,-16.0558599612153
"UKENSW_SWS_TP000051",2022-03-07,-17.1914673389356
"UKENSW_SWS_TP000051",2022-03-14,-18.474765036271
"UKENSW_SWS_TP000051",2022-03-21,-19.0220277239102
"UKENSW_SWS_TP000051",2022-03-28,-18.4505991524816
"UKENSW_SWS_TP000051",2022-04-04,-16.731480261438
"UKENSW_SWS_TP000051",2022-04-11,-33.8260056367163
"UKENSW_SWS_TP000051",2022-04-18,-31.4240166803132
"UKENSW_SWS_TP000051",2022-04-25,-17.6980043841127
"UKENSW_SWS_TP000055",2021-04-26,-13.5
"UKENSW_SWS_TP000055",2021-05-03,-28.7142857142857
"UKENSW_SWS_TP000055",2021-05-10,-21.8571428571429
"UKENSW_SWS_TP000055",2021-05-17,-21
"UKENSW_SWS_TP000055",2021-05-24,-19.4285714285714
"UKENSW_SWS_TP000055",2021-05-31,-32.1428571428571
"UKENSW_SWS_TP000055",2021-06-07,-18
"UKENSW_SWS_TP000055",2021-06-14,-18.7142857142857
"UKENSW_SWS_TP000055",2021-06-21,-20.7142857142857
"UKENSW_SWS_TP000055",2021-06-28,-20
"UKENSW_SWS_TP000055",2021-07-05,-19.8571428571429
"UKENSW_SWS_TP000055",2021-07-12,-20.5714285714286
"UKENSW_SWS_TP000055",2021-07-19,-21.1428571428571
"UKENSW_SWS_TP000055",2021-07-26,-25.2857142857143
"UKENSW_SWS_TP000055",2021-08-02,-26.4285714285714
"UKENSW_SWS_TP000055",2021-08-09,-26.2857142857143
"UKENSW_SWS_TP000055",2021-08-16,-25.5714285714286
"UKENSW_SWS_TP000055",2021-08-23,-26
"UKENSW_SWS_TP000055",2021-08-30,-28
"UKENSW_SWS_TP000055",2021-09-06,-20
"UKENSW_SWS_TP000055",2021-09-13,-21.2857142857143
"UKENSW_SWS_TP000055",2021-09-20,-20.4285714285714
"UKENSW_SWS_TP000055",2021-09-27,-22.1428571428571
"UKENSW_SWS_TP000055",2021-10-04,-21.4285714285714
"UKENSW_SWS_TP000055",2021-10-11,-20.4285714285714
"UKENSW_SWS_TP000055",2021-10-18,-21.5714285714286
"UKENSW_SWS_TP000055",2021-10-25,-28.7142857142857
"UKENSW_SWS_TP000055",2021-11-01,-22.2857142857143
"UKENSW_SWS_TP000055",2021-11-08,-21.7142857142857
"UKENSW_SWS_TP000055",2021-11-15,-22
"UKENSW_SWS_TP000055",2021-11-22,-22.5714285714286
"UKENSW_SWS_TP000055",2021-11-29,-22
"UKENSW_SWS_TP000055",2021-12-06,-20.8571428571429
"UKENSW_SWS_TP000055",2021-12-13,-20.4285714285714
"UKENSW_SWS_TP000055",2021-12-20,-47
"UKENSW_SWS_TP000055",2021-12-27,-55.7142857142857
"UKENSW_SWS_TP000055",2022-01-03,-30.4285714285714
"UKENSW_SWS_TP000055",2022-01-10,-22
"UKENSW_SWS_TP000055",2022-01-17,-21.8571428571429
"UKENSW_SWS_TP000055",2022-01-24,-21.7142857142857
"UKENSW_SWS_TP000055",2022-01-31,-21.4285714285714
"UKENSW_SWS_TP000055",2022-02-07,-21
"UKENSW_SWS_TP000055",2022-02-14,-23.5714285714286
"UKENSW_SWS_TP000055",2022-02-21,-27.1428571428571
"UKENSW_SWS_TP000055",2022-02-28,-19
"UKENSW_SWS_TP000055",2022-03-07,-19.4285714285714
"UKENSW_SWS_TP000055",2022-03-14,-20.1428571428571
"UKENSW_SWS_TP000055",2022-03-21,-20.1428571428571
"UKENSW_SWS_TP000055",2022-03-28,-19.5714285714286
"UKENSW_SWS_TP000055",2022-04-04,-17.5714285714286
"UKENSW_SWS_TP000055",2022-04-11,-31.8571428571429
"UKENSW_SWS_TP000055",2022-04-18,-29.5714285714286
"UKENSW_SWS_TP000055",2022-04-25,-17.6666666666667
"UKENSW_SWS_TP000058",2021-04-26,-13.9958421064349
"UKENSW_SWS_TP000058",2021-05-03,-27.1388972442237
"UKENSW_SWS_TP000058",2021-05-10,-16.4299573930931
"UKENSW_SWS_TP000058",2021-05-17,-14.4287694235031
"UKENSW_SWS_TP000058",2021-05-24,-14.4303533829565
"UKENSW_SWS_TP000058",2021-05-31,-29.2906641590061
"UKENSW_SWS_TP000058",2021-06-07,-12.4323333322732
"UKENSW_SWS_TP000058",2021-06-14,-12.8593208013913
"UKENSW_SWS_TP000058",2021-06-21,-14.1444411023105
"UKENSW_SWS_TP000058",2021-06-28,-13.8603107760496
"UKENSW_SWS_TP000058",2021-07-05,-15.287694235031
"UKENSW_SWS_TP000058",2021-07-12,-17.4299573930931
"UKENSW_SWS_TP000058",2021-07-19,-19.5720225562236
"UKENSW_SWS_TP000058",2021-07-26,-23.5740025055403
"UKENSW_SWS_TP000058",2021-08-02,-25.0013859645217
"UKENSW_SWS_TP000058",2021-08-09,-23.8587268165962
"UKENSW_SWS_TP000058",2021-08-16,-24.0007919797267
"UKENSW_SWS_TP000058",2021-08-23,-24.4309473677515
"UKENSW_SWS_TP000058",2021-08-30,-27.0027719290434
"UKENSW_SWS_TP000058",2021-09-06,-16.4313433576148
"UKENSW_SWS_TP000058",2021-09-13,-15.7176516281242
"UKENSW_SWS_TP000058",2021-09-20,-15.4311453626832
"UKENSW_SWS_TP000058",2021-09-27,-18.000593984795
"UKENSW_SWS_TP000058",2021-10-04,-15.4317393474782
"UKENSW_SWS_TP000058",2021-10-11,-14.7188395977142
"UKENSW_SWS_TP000058",2021-10-18,-15.1472130313539
"UKENSW_SWS_TP000058",2021-10-25,-24.0059398479502
"UKENSW_SWS_TP000058",2021-11-01,-13.1509749350557
"UKENSW_SWS_TP000058",2021-11-08,-11.7247794456644
"UKENSW_SWS_TP000058",2021-11-15,-11.8676365885215
"UKENSW_SWS_TP000058",2021-11-22,-12.0095037567203
"UKENSW_SWS_TP000058",2021-11-29,-12.009701751652
"UKENSW_SWS_TP000058",2021-12-06,-10.8676365885215
"UKENSW_SWS_TP000058",2021-12-13,-12.5799423534905
"UKENSW_SWS_TP000058",2021-12-20,-43.7172556382608
"UKENSW_SWS_TP000058",2021-12-27,-54.7192355875775
"UKENSW_SWS_TP000058",2022-01-03,-25.4351052613166
"UKENSW_SWS_TP000058",2022-01-10,-13.7222055115526
"UKENSW_SWS_TP000058",2022-01-17,-14.4341152866583
"UKENSW_SWS_TP000058",2022-01-24,-14.0055438580868
"UKENSW_SWS_TP000058",2022-01-31,-13.7202255622359
"UKENSW_SWS_TP000058",2022-02-07,-13.4341152866583
"UKENSW_SWS_TP000058",2022-02-14,-14.5807343332172
"UKENSW_SWS_TP000058",2022-02-21,-19.8666466138632
"UKENSW_SWS_TP000058",2022-02-28,-11.1507769401241
"UKENSW_SWS_TP000058",2022-03-07,-11.5817243078756
"UKENSW_SWS_TP000058",2022-03-14,-11.4386691700867
"UKENSW_SWS_TP000058",2022-03-21,-11.8676365885215
"UKENSW_SWS_TP000058",2022-03-28,-12.1523608995774
"UKENSW_SWS_TP000058",2022-04-04,-12.4333233069316
"UKENSW_SWS_TP000058",2022-04-11,-30.1476090212173
"UKENSW_SWS_TP000058",2022-04-18,-26.8638746848197
"UKENSW_SWS_TP000058",2022-04-25,-10.3404941500288
