,site_code,dailytemp,date,,
24333,UKENNE_YW_TP000119,285.3770634,31/03/2022,288.6310252,4
24334,UKENNE_YW_TP000119,283.7807674,01/04/2022,288.0524478,4
24335,UKENNE_YW_TP000119,285.5811685,02/04/2022,287.600643,4
24336,UKENNE_YW_TP000119,278.2296,03/04/2022,286.0045882,4
24337,UKENNE_YW_TP000141,278.1234021,01/05/2021,,
24338,UKENNE_YW_TP000141,278.1995258,02/05/2021,,
24339,UKENNE_YW_TP000141,279.7288662,03/05/2021,,
24340,UKENNE_YW_TP000141,278.4097282,04/05/2021,,
24341,UKENNE_YW_TP000141,277.557628,05/05/2021,,
24342,UKENNE_YW_TP000141,277.0480071,06/05/2021,,
24343,UKENNE_YW_TP000141,275.2892041,07/05/2021,,
24344,UKENNE_YW_TP000141,277.4368352,08/05/2021,,
24345,UKENNE_YW_TP000141,281.2082897,09/05/2021,,
24346,UKENNE_YW_TP000141,283.3737558,10/05/2021,,
24347,UKENNE_YW_TP000141,282.2108377,11/05/2021,,
24348,UKENNE_YW_TP000141,281.5028884,12/05/2021,,
24349,UKENNE_YW_TP000141,281.4011728,13/05/2021,,
24350,UKENNE_YW_TP000141,280.1786622,14/05/2021,,
24351,UKENNE_YW_TP000141,280.0251047,15/05/2021,,
24352,UKENNE_YW_TP000141,280.7545304,16/05/2021,,
24353,UKENNE_YW_TP000141,280.260494,17/05/2021,,
24354,UKENNE_YW_TP000141,280.4077986,18/05/2021,,
24355,UKENNE_YW_TP000141,279.9645945,19/05/2021,,
24356,UKENNE_YW_TP000141,277.9926938,20/05/2021,,
24357,UKENNE_YW_TP000141,278.8041825,21/05/2021,,
24358,UKENNE_YW_TP000141,282.089053,22/05/2021,,
24359,UKENNE_YW_TP000141,283.5160022,23/05/2021,,
24360,UKENNE_YW_TP000141,284.0300795,24/05/2021,,
24361,UKENNE_YW_TP000141,283.4316531,25/05/2021,,
24362,UKENNE_YW_TP000141,283.3760081,26/05/2021,,
24363,UKENNE_YW_TP000141,280.5316346,27/05/2021,,
24364,UKENNE_YW_TP000141,282.0616913,28/05/2021,,
24365,UKENNE_YW_TP000141,279.7243803,29/05/2021,,
24366,UKENNE_YW_TP000141,276.6090243,30/05/2021,,
24367,UKENNE_YW_TP000141,275.0515344,31/05/2021,,
24368,UKENNE_YW_TP000141,285.484841,01/06/2021,,
24369,UKENNE_YW_TP000141,282.5273721,02/06/2021,,
24370,UKENNE_YW_TP000141,280.785913,03/06/2021,,
24371,UKENNE_YW_TP000141,275.3833796,04/06/2021,,
24372,UKENNE_YW_TP000141,275.0949872,05/06/2021,,
24373,UKENNE_YW_TP000141,274.1856831,06/06/2021,,
24374,UKENNE_YW_TP000141,275.1336274,07/06/2021,,
24375,UKENNE_YW_TP000141,277.5358081,08/06/2021,,
24376,UKENNE_YW_TP000141,277.066746,09/06/2021,,
24377,UKENNE_YW_TP000141,278.5070945,10/06/2021,,
24378,UKENNE_YW_TP000141,279.5001613,11/06/2021,,
24379,UKENNE_YW_TP000141,277.7386617,12/06/2021,,
24380,UKENNE_YW_TP000141,277.748593,13/06/2021,,
24381,UKENNE_YW_TP000141,275.9012154,14/06/2021,,
24382,UKENNE_YW_TP000141,274.6561483,15/06/2021,,
24383,UKENNE_YW_TP000141,278.1300176,16/06/2021,,
24384,UKENNE_YW_TP000141,276.9481814,17/06/2021,,
24385,UKENNE_YW_TP000141,275.6812087,18/06/2021,,
24386,UKENNE_YW_TP000141,278.4589763,19/06/2021,,
24387,UKENNE_YW_TP000141,274.3588051,20/06/2021,,
24388,UKENNE_YW_TP000141,275.9855824,21/06/2021,,
24389,UKENNE_YW_TP000141,277.7668529,22/06/2021,,
24390,UKENNE_YW_TP000141,276.8609664,23/06/2021,,
24391,UKENNE_YW_TP000141,274.1573853,24/06/2021,,
24392,UKENNE_YW_TP000141,273.9304146,25/06/2021,,
24393,UKENNE_YW_TP000141,277.892633,26/06/2021,,
24394,UKENNE_YW_TP000141,280.928715,27/06/2021,,
24395,UKENNE_YW_TP000141,279.3179048,28/06/2021,,
24396,UKENNE_YW_TP000141,281.5511682,29/06/2021,,
24397,UKENNE_YW_TP000141,276.9558684,30/06/2021,,
24398,UKENNE_YW_TP000141,278.1004863,01/07/2021,,
24399,UKENNE_YW_TP000141,287.0994127,02/07/2021,,
24400,UKENNE_YW_TP000141,287.3491963,03/07/2021,,
24401,UKENNE_YW_TP000141,287.6250405,04/07/2021,,
24402,UKENNE_YW_TP000141,289.3576433,05/07/2021,,
24403,UKENNE_YW_TP000141,288.8144476,06/07/2021,,
24404,UKENNE_YW_TP000141,289.1580446,07/07/2021,,
24405,UKENNE_YW_TP000141,288.5409398,08/07/2021,,
24406,UKENNE_YW_TP000141,288.2223411,09/07/2021,,
24407,UKENNE_YW_TP000141,287.9137228,10/07/2021,,
24408,UKENNE_YW_TP000141,288.9455838,11/07/2021,,
24409,UKENNE_YW_TP000141,289.8661717,12/07/2021,,
24410,UKENNE_YW_TP000141,290.1523895,13/07/2021,,
24411,UKENNE_YW_TP000141,289.4770824,14/07/2021,,
24412,UKENNE_YW_TP000141,288.9680674,15/07/2021,,
24413,UKENNE_YW_TP000141,289.4974047,16/07/2021,,
24414,UKENNE_YW_TP000141,287.5484787,17/07/2021,,
24415,UKENNE_YW_TP000141,288.2060581,18/07/2021,,
24416,UKENNE_YW_TP000141,288.4720737,19/07/2021,,
24417,UKENNE_YW_TP000141,288.9437879,20/07/2021,,
24418,UKENNE_YW_TP000141,290.4107494,21/07/2021,,
24419,UKENNE_YW_TP000141,289.5450967,22/07/2021,,
24420,UKENNE_YW_TP000141,290.1344357,23/07/2021,,
24421,UKENNE_YW_TP000141,289.1255156,24/07/2021,,
24422,UKENNE_YW_TP000141,288.6578501,25/07/2021,,
24423,UKENNE_YW_TP000141,288.3383923,26/07/2021,,
24424,UKENNE_YW_TP000141,287.4276498,27/07/2021,,
24425,UKENNE_YW_TP000141,286.8025436,28/07/2021,,
24426,UKENNE_YW_TP000141,287.5740136,29/07/2021,,
24427,UKENNE_YW_TP000141,286.2544931,30/07/2021,,
24428,UKENNE_YW_TP000141,287.1990151,31/07/2021,,
24429,UKENNE_YW_TP000141,286.8590469,01/08/2021,,
24430,UKENNE_YW_TP000141,278.5694866,02/08/2021,,
24431,UKENNE_YW_TP000141,279.1882153,03/08/2021,,
24432,UKENNE_YW_TP000141,279.8073949,04/08/2021,,
24433,UKENNE_YW_TP000141,279.6253272,05/08/2021,,
24434,UKENNE_YW_TP000141,278.8606088,06/08/2021,,
24435,UKENNE_YW_TP000141,278.338754,07/08/2021,,
24436,UKENNE_YW_TP000141,279.8353327,08/08/2021,,
24437,UKENNE_YW_TP000141,281.5617144,09/08/2021,,
24438,UKENNE_YW_TP000141,286.4569664,10/08/2021,,
24439,UKENNE_YW_TP000141,284.4161212,11/08/2021,,
24440,UKENNE_YW_TP000141,283.1056667,12/08/2021,,
24441,UKENNE_YW_TP000141,283.6700177,13/08/2021,,
24442,UKENNE_YW_TP000141,283.7522464,14/08/2021,,
24443,UKENNE_YW_TP000141,281.9509667,15/08/2021,,
24444,UKENNE_YW_TP000141,282.7465178,16/08/2021,,
24445,UKENNE_YW_TP000141,282.9752805,17/08/2021,,
24446,UKENNE_YW_TP000141,282.3814042,18/08/2021,,
24447,UKENNE_YW_TP000141,283.304281,19/08/2021,,
24448,UKENNE_YW_TP000141,283.1946858,20/08/2021,,
24449,UKENNE_YW_TP000141,281.9202699,21/08/2021,,
24450,UKENNE_YW_TP000141,283.2129023,22/08/2021,,
24451,UKENNE_YW_TP000141,281.5154877,23/08/2021,,
24452,UKENNE_YW_TP000141,281.5525867,24/08/2021,,
24453,UKENNE_YW_TP000141,282.1980915,25/08/2021,,
24454,UKENNE_YW_TP000141,282.8355387,26/08/2021,,
24455,UKENNE_YW_TP000141,282.8707655,27/08/2021,,
24456,UKENNE_YW_TP000141,285.1118637,28/08/2021,,
24457,UKENNE_YW_TP000141,286.2185209,29/08/2021,,
24458,UKENNE_YW_TP000141,287.6794809,30/08/2021,,
24459,UKENNE_YW_TP000141,284.6661089,31/08/2021,,
24460,UKENNE_YW_TP000141,285.8634889,01/09/2021,,
24461,UKENNE_YW_TP000141,278.4680638,02/09/2021,,
24462,UKENNE_YW_TP000141,274.2358782,03/09/2021,,
24463,UKENNE_YW_TP000141,277.8408318,04/09/2021,,
24464,UKENNE_YW_TP000141,277.1059687,05/09/2021,,
24465,UKENNE_YW_TP000141,277.3818232,06/09/2021,,
24466,UKENNE_YW_TP000141,275.4043473,07/09/2021,,
24467,UKENNE_YW_TP000141,276.3666119,08/09/2021,,
24468,UKENNE_YW_TP000141,277.6883337,09/09/2021,,
24469,UKENNE_YW_TP000141,278.1772118,10/09/2021,,
24470,UKENNE_YW_TP000141,277.5262648,11/09/2021,,
24471,UKENNE_YW_TP000141,278.361862,12/09/2021,,
24472,UKENNE_YW_TP000141,284.2030413,13/09/2021,,
24473,UKENNE_YW_TP000141,282.4635966,14/09/2021,,
24474,UKENNE_YW_TP000141,281.2395535,15/09/2021,,
24475,UKENNE_YW_TP000141,281.4572076,16/09/2021,,
24476,UKENNE_YW_TP000141,279.5318803,17/09/2021,,
24477,UKENNE_YW_TP000141,277.1684776,18/09/2021,,
24478,UKENNE_YW_TP000141,278.2771774,19/09/2021,,
24479,UKENNE_YW_TP000141,277.0231166,20/09/2021,,
24480,UKENNE_YW_TP000141,277.1149731,21/09/2021,,
24481,UKENNE_YW_TP000141,275.2663538,22/09/2021,,
24482,UKENNE_YW_TP000141,274.1675642,23/09/2021,,
24483,UKENNE_YW_TP000141,280.1679791,24/09/2021,,
24484,UKENNE_YW_TP000141,280.210886,25/09/2021,,
24485,UKENNE_YW_TP000141,276.2239846,26/09/2021,,
24486,UKENNE_YW_TP000141,276.3512544,27/09/2021,,
24487,UKENNE_YW_TP000141,279.5733698,28/09/2021,,
24488,UKENNE_YW_TP000141,280.6370269,29/09/2021,,
24489,UKENNE_YW_TP000141,281.7716736,30/09/2021,,
24490,UKENNE_YW_TP000141,286.1114133,01/10/2021,,
24491,UKENNE_YW_TP000141,285.8400794,02/10/2021,,
24492,UKENNE_YW_TP000141,276.0212479,03/10/2021,,
24493,UKENNE_YW_TP000141,275.8627006,04/10/2021,,
24494,UKENNE_YW_TP000141,277.3832648,05/10/2021,,
24495,UKENNE_YW_TP000141,281.9225578,06/10/2021,,
24496,UKENNE_YW_TP000141,282.6671465,07/10/2021,,
24497,UKENNE_YW_TP000141,281.9351781,08/10/2021,,
24498,UKENNE_YW_TP000141,278.9566998,09/10/2021,,
24499,UKENNE_YW_TP000141,277.7878501,10/10/2021,,
24500,UKENNE_YW_TP000141,277.7272597,11/10/2021,,
24501,UKENNE_YW_TP000141,279.0133504,12/10/2021,,
24502,UKENNE_YW_TP000141,281.4002442,13/10/2021,,
24503,UKENNE_YW_TP000141,283.7723094,14/10/2021,,
24504,UKENNE_YW_TP000141,284.4281608,15/10/2021,,
24505,UKENNE_YW_TP000141,284.5532161,16/10/2021,,
24506,UKENNE_YW_TP000141,286.3615269,17/10/2021,,
24507,UKENNE_YW_TP000141,286.6878935,18/10/2021,,
24508,UKENNE_YW_TP000141,285.3915348,19/10/2021,,
24509,UKENNE_YW_TP000141,283.6335839,20/10/2021,,
24510,UKENNE_YW_TP000141,282.1873186,21/10/2021,,
24511,UKENNE_YW_TP000141,282.1895248,22/10/2021,,
24512,UKENNE_YW_TP000141,281.9226034,23/10/2021,,
24513,UKENNE_YW_TP000141,282.3363467,24/10/2021,,
24514,UKENNE_YW_TP000141,282.6008801,25/10/2021,,
24515,UKENNE_YW_TP000141,282.1378655,26/10/2021,,
24516,UKENNE_YW_TP000141,280.8158906,27/10/2021,,
24517,UKENNE_YW_TP000141,280.6053473,28/10/2021,,
24518,UKENNE_YW_TP000141,279.7965633,29/10/2021,,
24519,UKENNE_YW_TP000141,280.2699824,30/10/2021,,
24520,UKENNE_YW_TP000141,281.3647656,31/10/2021,,
24521,UKENNE_YW_TP000141,282.7782084,01/11/2021,,
24522,UKENNE_YW_TP000141,287.5329781,02/11/2021,,
24523,UKENNE_YW_TP000141,289.0951557,03/11/2021,,
24524,UKENNE_YW_TP000141,289.9347195,04/11/2021,,
24525,UKENNE_YW_TP000141,289.1429674,05/11/2021,,
24526,UKENNE_YW_TP000141,288.8813104,06/11/2021,,
24527,UKENNE_YW_TP000141,287.8297109,07/11/2021,,
24528,UKENNE_YW_TP000141,289.4570372,08/11/2021,,
24529,UKENNE_YW_TP000141,289.7855102,09/11/2021,,
24530,UKENNE_YW_TP000141,290.0628988,10/11/2021,,
24531,UKENNE_YW_TP000141,289.7570858,11/11/2021,,
24532,UKENNE_YW_TP000141,289.617051,12/11/2021,,
24533,UKENNE_YW_TP000141,289.0974242,13/11/2021,,
24534,UKENNE_YW_TP000141,289.3448298,14/11/2021,,
24535,UKENNE_YW_TP000141,289.8792998,15/11/2021,,
24536,UKENNE_YW_TP000141,289.8830458,16/11/2021,,
24537,UKENNE_YW_TP000141,291.6893289,17/11/2021,,
24538,UKENNE_YW_TP000141,293.9757305,18/11/2021,,
24539,UKENNE_YW_TP000141,294.5922648,19/11/2021,,
24540,UKENNE_YW_TP000141,293.4371187,20/11/2021,,
24541,UKENNE_YW_TP000141,294.3464008,21/11/2021,,
24542,UKENNE_YW_TP000141,293.049142,22/11/2021,,
24543,UKENNE_YW_TP000141,293.6578871,23/11/2021,,
24544,UKENNE_YW_TP000141,290.2185313,24/11/2021,,
24545,UKENNE_YW_TP000141,289.2504107,25/11/2021,,
24546,UKENNE_YW_TP000141,290.5769314,26/11/2021,,
24547,UKENNE_YW_TP000141,291.5452822,27/11/2021,,
24548,UKENNE_YW_TP000141,290.3971683,28/11/2021,,
24549,UKENNE_YW_TP000141,288.2779202,29/11/2021,,
24550,UKENNE_YW_TP000141,287.6700141,30/11/2021,,
24551,UKENNE_YW_TP000141,286.8038809,01/12/2021,,
24552,UKENNE_YW_TP000141,288.6330715,02/12/2021,,
24553,UKENNE_YW_TP000141,288.320278,03/12/2021,,
24554,UKENNE_YW_TP000141,288.566014,04/12/2021,,
24555,UKENNE_YW_TP000141,288.9763292,05/12/2021,,
24556,UKENNE_YW_TP000141,287.5402196,06/12/2021,,
24557,UKENNE_YW_TP000141,289.194532,07/12/2021,,
24558,UKENNE_YW_TP000141,287.6079786,08/12/2021,,
24559,UKENNE_YW_TP000141,288.8430536,09/12/2021,,
24560,UKENNE_YW_TP000141,288.849297,10/12/2021,,
24561,UKENNE_YW_TP000141,290.3799154,11/12/2021,,
24562,UKENNE_YW_TP000141,291.3571343,12/12/2021,,
24563,UKENNE_YW_TP000141,290.2251657,13/12/2021,,
24564,UKENNE_YW_TP000141,287.393507,14/12/2021,,
24565,UKENNE_YW_TP000141,291.0617394,15/12/2021,,
24566,UKENNE_YW_TP000141,289.2939936,16/12/2021,,
24567,UKENNE_YW_TP000141,288.3382352,17/12/2021,,
24568,UKENNE_YW_TP000141,291.599703,18/12/2021,,
24569,UKENNE_YW_TP000141,289.45637,19/12/2021,,
24570,UKENNE_YW_TP000141,286.3093499,20/12/2021,,
24571,UKENNE_YW_TP000141,286.4150164,21/12/2021,,
24572,UKENNE_YW_TP000141,284.8477898,22/12/2021,,
24573,UKENNE_YW_TP000141,284.5018717,23/12/2021,,
24574,UKENNE_YW_TP000141,285.2764136,24/12/2021,,
24575,UKENNE_YW_TP000141,286.7696567,25/12/2021,,
24576,UKENNE_YW_TP000141,288.7341775,26/12/2021,,
24577,UKENNE_YW_TP000141,285.9611473,27/12/2021,,
24578,UKENNE_YW_TP000141,287.6303198,28/12/2021,,
24579,UKENNE_YW_TP000141,287.2698216,29/12/2021,,
24580,UKENNE_YW_TP000141,286.8135565,30/12/2021,,
24581,UKENNE_YW_TP000141,288.2115695,31/12/2021,,
24582,UKENNE_YW_TP000141,287.1769259,01/01/2022,287.3996454,4
24583,UKENNE_YW_TP000141,281.0174779,02/01/2022,286.2972598,4
24584,UKENNE_YW_TP000141,279.5685344,03/01/2022,285.3840294,3
24585,UKENNE_YW_TP000141,279.3980819,04/01/2022,284.2079954,3
24586,UKENNE_YW_TP000141,278.6316901,05/01/2022,282.9739766,3
24587,UKENNE_YW_TP000141,279.7116699,06/01/2022,281.9594214,2
24588,UKENNE_YW_TP000141,283.3623727,07/01/2022,281.266679,2
24589,UKENNE_YW_TP000141,282.1989187,08/01/2022,280.5555351,2
24590,UKENNE_YW_TP000141,281.9597477,09/01/2022,280.6901451,2
24591,UKENNE_YW_TP000141,285.3953406,10/01/2022,281.522546,2
24592,UKENNE_YW_TP000141,283.8710834,11/01/2022,282.1615462,2
24593,UKENNE_YW_TP000141,282.8117038,12/01/2022,282.758691,3
24594,UKENNE_YW_TP000141,284.0508817,13/01/2022,283.3785784,3
24595,UKENNE_YW_TP000141,283.5099227,14/01/2022,283.3996569,3
24596,UKENNE_YW_TP000141,282.7159807,15/01/2022,283.4735229,3
24597,UKENNE_YW_TP000141,281.4627609,16/01/2022,283.4025248,3
24598,UKENNE_YW_TP000141,282.7619188,17/01/2022,283.0263217,3
24599,UKENNE_YW_TP000141,281.5110582,18/01/2022,282.6891753,3
24600,UKENNE_YW_TP000141,283.9966903,19/01/2022,282.858459,3
24601,UKENNE_YW_TP000141,283.6928544,20/01/2022,282.8073123,3
24602,UKENNE_YW_TP000141,282.2047785,21/01/2022,282.6208631,2
24603,UKENNE_YW_TP000141,277.8861281,22/01/2022,281.9308842,2
24604,UKENNE_YW_TP000141,277.1578668,23/01/2022,281.3158993,2
24605,UKENNE_YW_TP000141,277.5696534,24/01/2022,280.5741471,2
24606,UKENNE_YW_TP000141,279.0252099,25/01/2022,280.2190259,1
24607,UKENNE_YW_TP000141,275.8707833,26/01/2022,279.058182,1
24608,UKENNE_YW_TP000141,277.7575734,27/01/2022,278.2102848,1
24609,UKENNE_YW_TP000141,274.9358601,28/01/2022,277.1718679,1
24610,UKENNE_YW_TP000141,272.385601,29/01/2022,276.3860783,1
24611,UKENNE_YW_TP000141,274.0452241,30/01/2022,275.941415,1
24612,UKENNE_YW_TP000141,281.9527086,31/01/2022,276.5675658,1
24613,UKENNE_YW_TP000141,285.4778968,01/02/2022,277.4893782,1
24614,UKENNE_YW_TP000141,283.3724906,02/02/2022,278.5610507,1
24615,UKENNE_YW_TP000141,283.8527499,03/02/2022,279.4317902,1
24616,UKENNE_YW_TP000141,283.9827665,04/02/2022,280.7242054,2
24617,UKENNE_YW_TP000141,283.3750962,05/02/2022,282.2941332,2
24618,UKENNE_YW_TP000141,284.6686632,06/02/2022,283.8117674,3
24619,UKENNE_YW_TP000141,288.5199716,07/02/2022,284.7499478,3
24620,UKENNE_YW_TP000141,288.8168066,08/02/2022,285.2269349,3
24621,UKENNE_YW_TP000141,287.9062093,09/02/2022,285.8746091,4
24622,UKENNE_YW_TP000141,286.045305,10/02/2022,286.1878312,4
24623,UKENNE_YW_TP000141,284.1829196,11/02/2022,286.2164245,4
24624,UKENNE_YW_TP000141,284.8985566,12/02/2022,286.4340617,4
24625,UKENNE_YW_TP000141,285.5518036,13/02/2022,286.5602246,4
24626,UKENNE_YW_TP000141,285.4858445,14/02/2022,286.1267779,4
24627,UKENNE_YW_TP000141,282.7421038,15/02/2022,285.2589632,3
24628,UKENNE_YW_TP000141,283.2910035,16/02/2022,284.5996481,3
24629,UKENNE_YW_TP000141,285.4512819,17/02/2022,284.5147876,3
24630,UKENNE_YW_TP000141,286.2453745,18/02/2022,284.8094241,3
24631,UKENNE_YW_TP000141,289.3719629,19/02/2022,285.4484821,4
24632,UKENNE_YW_TP000141,285.05976,20/02/2022,285.3781901,3
24633,UKENNE_YW_TP000141,280.8544672,21/02/2022,284.7165648,3
24634,UKENNE_YW_TP000141,282.3580019,22/02/2022,284.6616931,3
24635,UKENNE_YW_TP000141,282.500722,23/02/2022,284.5487958,3
24636,UKENNE_YW_TP000141,284.2074403,24/02/2022,284.3711041,3
24637,UKENNE_YW_TP000141,283.7812309,25/02/2022,284.0190836,3
24638,UKENNE_YW_TP000141,284.9204735,26/02/2022,283.3831565,3
24639,UKENNE_YW_TP000141,287.5920486,27/02/2022,283.7449121,3
24640,UKENNE_YW_TP000141,286.8326153,28/02/2022,284.5989332,3
24641,UKENNE_YW_TP000141,284.8681723,01/03/2022,284.957529,3
24642,UKENNE_YW_TP000141,282.4990478,02/03/2022,284.9572898,3
24643,UKENNE_YW_TP000141,282.3324449,03/03/2022,284.6894334,3
24644,UKENNE_YW_TP000141,287.3352278,04/03/2022,285.1971472,3
24645,UKENNE_YW_TP000141,287.7267626,05/03/2022,285.5980456,4
24646,UKENNE_YW_TP000141,287.0598721,06/03/2022,285.5220204,4
24647,UKENNE_YW_TP000141,287.6407882,07/03/2022,285.6374737,4
24648,UKENNE_YW_TP000141,289.7207953,08/03/2022,286.3307055,4
24649,UKENNE_YW_TP000141,292.1364788,09/03/2022,287.7074814,4
24650,UKENNE_YW_TP000141,293.6537802,10/03/2022,289.324815,5
24651,UKENNE_YW_TP000141,292.9994358,11/03/2022,290.1339876,5
24652,UKENNE_YW_TP000141,291.257548,12/03/2022,290.6383855,5
24653,UKENNE_YW_TP000141,290.8476346,13/03/2022,291.1794944,5
24654,UKENNE_YW_TP000141,289.91831,14/03/2022,291.5048547,5
24655,UKENNE_YW_TP000141,287.5445179,15/03/2022,291.1939579,5
24656,UKENNE_YW_TP000141,287.1954098,16/03/2022,290.4880909,5
24657,UKENNE_YW_TP000141,286.7478672,17/03/2022,289.5015319,5
24658,UKENNE_YW_TP000141,288.3203309,18/03/2022,288.8330883,4
24659,UKENNE_YW_TP000141,288.5767297,19/03/2022,288.4501143,4
24660,UKENNE_YW_TP000141,287.9531369,20/03/2022,288.0366146,4
24661,UKENNE_YW_TP000141,289.2145822,21/03/2022,287.9360821,4
24662,UKENNE_YW_TP000141,288.1993033,22/03/2022,288.0296228,4
24663,UKENNE_YW_TP000141,287.1958453,23/03/2022,288.0296851,4
24664,UKENNE_YW_TP000141,287.4676817,24/03/2022,288.1325157,4
24665,UKENNE_YW_TP000141,287.2531825,25/03/2022,287.9800659,4
24666,UKENNE_YW_TP000141,288.0616141,26/03/2022,287.906478,4
24667,UKENNE_YW_TP000141,288.9539238,27/03/2022,288.0494476,4
24668,UKENNE_YW_TP000141,290.4813218,28/03/2022,288.2304103,4
24669,UKENNE_YW_TP000141,290.0443982,29/03/2022,288.4939953,4
24670,UKENNE_YW_TP000141,287.1188645,30/03/2022,288.4829981,4
24671,UKENNE_YW_TP000141,284.8862536,31/03/2022,288.1142226,4
24672,UKENNE_YW_TP000141,283.286645,01/04/2022,287.5475744,4
24673,UKENNE_YW_TP000141,285.1295011,02/04/2022,287.1287011,4
24674,UKENNE_YW_TP000141,277.6737,03/04/2022,285.5172406,4
24675,UKENNW_UU_TP000012,277.2436889,01/05/2021,,
24676,UKENNW_UU_TP000012,278.1304989,02/05/2021,,
24677,UKENNW_UU_TP000012,279.1933985,03/05/2021,,
24678,UKENNW_UU_TP000012,278.3873771,04/05/2021,,
24679,UKENNW_UU_TP000012,277.0351376,05/05/2021,,
24680,UKENNW_UU_TP000012,277.0067117,06/05/2021,,
24681,UKENNW_UU_TP000012,275.842802,07/05/2021,,
24682,UKENNW_UU_TP000012,278.0515646,08/05/2021,,
24683,UKENNW_UU_TP000012,280.9084716,09/05/2021,,
24684,UKENNW_UU_TP000012,281.5975057,10/05/2021,,
24685,UKENNW_UU_TP000012,282.0619166,11/05/2021,,
24686,UKENNW_UU_TP000012,280.8746155,12/05/2021,,
24687,UKENNW_UU_TP000012,281.3871159,13/05/2021,,
24688,UKENNW_UU_TP000012,279.4296817,14/05/2021,,
24689,UKENNW_UU_TP000012,280.2318345,15/05/2021,,
24690,UKENNW_UU_TP000012,279.7619904,16/05/2021,,
24691,UKENNW_UU_TP000012,279.7134034,17/05/2021,,
24692,UKENNW_UU_TP000012,280.0379689,18/05/2021,,
24693,UKENNW_UU_TP000012,281.3522919,19/05/2021,,
24694,UKENNW_UU_TP000012,279.1015133,20/05/2021,,
24695,UKENNW_UU_TP000012,278.9078815,21/05/2021,,
24696,UKENNW_UU_TP000012,283.4187735,22/05/2021,,
24697,UKENNW_UU_TP000012,283.7627064,23/05/2021,,
24698,UKENNW_UU_TP000012,282.434174,24/05/2021,,
24699,UKENNW_UU_TP000012,283.5553515,25/05/2021,,
24700,UKENNW_UU_TP000012,283.3810227,26/05/2021,,
24701,UKENNW_UU_TP000012,283.0139736,27/05/2021,,
24702,UKENNW_UU_TP000012,282.8324187,28/05/2021,,
24703,UKENNW_UU_TP000012,281.9457397,29/05/2021,,
24704,UKENNW_UU_TP000012,277.1802321,30/05/2021,,
24705,UKENNW_UU_TP000012,276.2236697,31/05/2021,,
24706,UKENNW_UU_TP000012,284.1580754,01/06/2021,,
24707,UKENNW_UU_TP000012,281.9401372,02/06/2021,,
24708,UKENNW_UU_TP000012,280.6137763,03/06/2021,,
24709,UKENNW_UU_TP000012,275.8241377,04/06/2021,,
24710,UKENNW_UU_TP000012,276.133438,05/06/2021,,
24711,UKENNW_UU_TP000012,276.3827015,06/06/2021,,
24712,UKENNW_UU_TP000012,276.0858854,07/06/2021,,
24713,UKENNW_UU_TP000012,278.858668,08/06/2021,,
24714,UKENNW_UU_TP000012,278.5242498,09/06/2021,,
24715,UKENNW_UU_TP000012,279.8396825,10/06/2021,,
24716,UKENNW_UU_TP000012,278.6653364,11/06/2021,,
24717,UKENNW_UU_TP000012,279.3327228,12/06/2021,,
24718,UKENNW_UU_TP000012,278.9673669,13/06/2021,,
24719,UKENNW_UU_TP000012,277.5658266,14/06/2021,,
24720,UKENNW_UU_TP000012,276.3473201,15/06/2021,,
24721,UKENNW_UU_TP000012,278.9772148,16/06/2021,,
24722,UKENNW_UU_TP000012,277.5186352,17/06/2021,,
24723,UKENNW_UU_TP000012,276.1138985,18/06/2021,,
24724,UKENNW_UU_TP000012,279.5147132,19/06/2021,,
24725,UKENNW_UU_TP000012,275.357244,20/06/2021,,
24726,UKENNW_UU_TP000012,277.5718308,21/06/2021,,
24727,UKENNW_UU_TP000012,279.1392221,22/06/2021,,
24728,UKENNW_UU_TP000012,278.3605451,23/06/2021,,
24729,UKENNW_UU_TP000012,276.6579986,24/06/2021,,
24730,UKENNW_UU_TP000012,275.201189,25/06/2021,,
24731,UKENNW_UU_TP000012,279.7276648,26/06/2021,,
24732,UKENNW_UU_TP000012,280.6159817,27/06/2021,,
24733,UKENNW_UU_TP000012,280.0523552,28/06/2021,,
24734,UKENNW_UU_TP000012,280.9432544,29/06/2021,,
24735,UKENNW_UU_TP000012,278.0346304,30/06/2021,,
24736,UKENNW_UU_TP000012,278.5927872,01/07/2021,,
24737,UKENNW_UU_TP000012,287.9948967,02/07/2021,,
24738,UKENNW_UU_TP000012,286.9383375,03/07/2021,,
24739,UKENNW_UU_TP000012,287.9683183,04/07/2021,,
24740,UKENNW_UU_TP000012,288.4045213,05/07/2021,,
24741,UKENNW_UU_TP000012,288.9231829,06/07/2021,,
24742,UKENNW_UU_TP000012,288.1450553,07/07/2021,,
24743,UKENNW_UU_TP000012,287.7301174,08/07/2021,,
24744,UKENNW_UU_TP000012,288.1466791,09/07/2021,,
24745,UKENNW_UU_TP000012,287.9393857,10/07/2021,,
24746,UKENNW_UU_TP000012,288.1006502,11/07/2021,,
24747,UKENNW_UU_TP000012,288.4761119,12/07/2021,,
24748,UKENNW_UU_TP000012,288.0361953,13/07/2021,,
24749,UKENNW_UU_TP000012,288.4212012,14/07/2021,,
24750,UKENNW_UU_TP000012,287.3189134,15/07/2021,,
24751,UKENNW_UU_TP000012,287.7510832,16/07/2021,,
24752,UKENNW_UU_TP000012,287.239292,17/07/2021,,
