"site_code","date","weighted_mobility"
"UKENSO_SW_TP000090","2022-03-28",-10.3781620554921
"UKENSO_SW_TP000090","2022-04-04",-9.2423951508917
"UKENSO_SW_TP000090","2022-04-11",-15.0974750887118
"UKENSO_SW_TP000090","2022-04-18",-31.3613533649073
"UKENSO_SW_TP000090","2022-04-25",-9.51962485722245
"UKENSO_SW_TP000091","2021-05-03",0
"UKENSO_SW_TP000091","2021-05-10",-21.0444548797347
"UKENSO_SW_TP000091","2021-05-17",-19.0520048202253
"UKENSO_SW_TP000091","2021-05-24",-17.3802538979974
"UKENSO_SW_TP000091","2021-05-31",-30.0535157099629
"UKENSO_SW_TP000091","2021-06-07",-16.726264897455
"UKENSO_SW_TP000091","2021-06-14",-14.2897343304536
"UKENSO_SW_TP000091","2021-06-21",-15.5795945629269
"UKENSO_SW_TP000091","2021-06-28",-16.1005292038677
"UKENSO_SW_TP000091","2021-07-05",-18.2321761002658
"UKENSO_SW_TP000091","2021-07-12",-18.6627440593655
"UKENSO_SW_TP000091","2021-07-19",-17.5820002913944
"UKENSO_SW_TP000091","2021-07-26",-23.0476295449125
"UKENSO_SW_TP000091","2021-08-02",-24.3758786226845
"UKENSO_SW_TP000091","2021-08-09",-24.4315167651954
"UKENSO_SW_TP000091","2021-08-16",-23.7649100549905
"UKENSO_SW_TP000091","2021-08-23",-24.5668239675619
"UKENSO_SW_TP000091","2021-08-30",-27.1868533654841
"UKENSO_SW_TP000091","2021-09-06",-16.8958914412125
"UKENSO_SW_TP000091","2021-09-13",-16.8497997697206
"UKENSO_SW_TP000091","2021-09-20",-17.2296174860957
"UKENSO_SW_TP000091","2021-09-27",-17.0428180879774
"UKENSO_SW_TP000091","2021-10-04",-18.943723330996
"UKENSO_SW_TP000091","2021-10-11",-16.0383393861304
"UKENSO_SW_TP000091","2021-10-18",-16.9955482818359
"UKENSO_SW_TP000091","2021-10-25",-25.0850965677984
"UKENSO_SW_TP000091","2021-11-01",-19.9031850694664
"UKENSO_SW_TP000091","2021-11-08",-16.4261162409355
"UKENSO_SW_TP000091","2021-11-15",-16.9065890631981
"UKENSO_SW_TP000091","2021-11-22",-17.8522054981881
"UKENSO_SW_TP000091","2021-11-29",-18.5188886512442
"UKENSO_SW_TP000091","2021-12-06",-18.512413418869
"UKENSO_SW_TP000091","2021-12-13",-17.4739481307189
"UKENSO_SW_TP000091","2021-12-20",-26.0432272859167
"UKENSO_SW_TP000091","2021-12-27",-59.252343750419
"UKENSO_SW_TP000091","2022-01-03",-38.9473836369644
"UKENSO_SW_TP000091","2022-01-10",-19.9845179047623
"UKENSO_SW_TP000091","2022-01-17",-19.2319197880291
"UKENSO_SW_TP000091","2022-01-24",-19.4589246925889
"UKENSO_SW_TP000091","2022-01-31",-18.6082570678213
"UKENSO_SW_TP000091","2022-02-07",-18.2315870329411
"UKENSO_SW_TP000091","2022-02-14",-24.9437997738473
"UKENSO_SW_TP000091","2022-02-21",-22.89919200841
"UKENSO_SW_TP000091","2022-02-28",-16.03501183525
"UKENSO_SW_TP000091","2022-03-07",-15.8900052761621
"UKENSO_SW_TP000091","2022-03-14",-17.3725510718042
"UKENSO_SW_TP000091","2022-03-21",-17.0020999570624
"UKENSO_SW_TP000091","2022-03-28",-16.3863199324333
"UKENSO_SW_TP000091","2022-04-04",-22.6170615858128
"UKENSO_SW_TP000091","2022-04-11",-24.2888889508921
"UKENSO_SW_TP000091","2022-04-18",-31.6238695732761
"UKENSO_SW_TP000091","2022-04-25",-13.8924874474809
"UKENSW_SWS_TP000002","2021-05-03",0
"UKENSW_SWS_TP000002","2021-05-10",-19.7138999551122
"UKENSW_SWS_TP000002","2021-05-17",-17.4281393782971
"UKENSW_SWS_TP000002","2021-05-24",-16.1425948266192
"UKENSW_SWS_TP000002","2021-05-31",-27.4285868589384
"UKENSW_SWS_TP000002","2021-06-07",-15.714223992818
"UKENSW_SWS_TP000002","2021-06-14",-13.428417124902
"UKENSW_SWS_TP000002","2021-06-21",-13.9998765570645
"UKENSW_SWS_TP000002","2021-06-28",-15.428170239031
"UKENSW_SWS_TP000002","2021-07-05",-14.9999228481653
"UKENSW_SWS_TP000002","2021-07-12",-15.2856062731457
"UKENSW_SWS_TP000002","2021-07-19",-16.8570039838404
"UKENSW_SWS_TP000002","2021-07-26",-19.2857142857143
"UKENSW_SWS_TP000002","2021-08-02",-21.857096566042
"UKENSW_SWS_TP000002","2021-08-09",-22.2856371338796
"UKENSW_SWS_TP000002","2021-08-16",-20.5714748625294
"UKENSW_SWS_TP000002","2021-08-23",-20.1427799910224
"UKENSW_SWS_TP000002","2021-08-30",-25.8569422623726
"UKENSW_SWS_TP000002","2021-09-06",-16.856849680171
"UKENSW_SWS_TP000002","2021-09-13",-15.5712125462914
"UKENSW_SWS_TP000002","2021-09-20",-15.8569268320057
"UKENSW_SWS_TP000002","2021-09-27",-14.9999074177984
"UKENSW_SWS_TP000002","2021-10-04",-18.1425639658853
"UKENSW_SWS_TP000002","2021-10-11",-15.5712588373922
"UKENSW_SWS_TP000002","2021-10-18",-16.9995525193587
"UKENSW_SWS_TP000002","2021-10-25",-24.8568959712718
"UKENSW_SWS_TP000002","2021-11-01",-18.1426565480869
"UKENSW_SWS_TP000002","2021-11-08",-18.1425022444175
"UKENSW_SWS_TP000002","2021-11-15",-18.5711353944567
"UKENSW_SWS_TP000002","2021-11-22",-18.7141468409833
"UKENSW_SWS_TP000002","2021-11-29",-18.8569268320057
"UKENSW_SWS_TP000002","2021-12-06",-17.4285714285714
"UKENSW_SWS_TP000002","2021-12-13",-14.9997068230281
"UKENSW_SWS_TP000002","2021-12-20",-24.1427336999216
"UKENSW_SWS_TP000002","2021-12-27",-60.7140079676808
"UKENSW_SWS_TP000002","2022-01-03",-38.142625687353
"UKENSW_SWS_TP000002","2022-01-10",-19.14264111772
"UKENSW_SWS_TP000002","2022-01-17",-16.1427491302886
"UKENSW_SWS_TP000002","2022-01-24",-15.9999382785322
"UKENSW_SWS_TP000002","2022-01-31",-16.428432555269
"UKENSW_SWS_TP000002","2022-02-07",-16.7140233980477
"UKENSW_SWS_TP000002","2022-02-14",-16.2855754124118
"UKENSW_SWS_TP000002","2022-02-21",-27.4283708338012
"UKENSW_SWS_TP000002","2022-02-28",-16.5712125462914
"UKENSW_SWS_TP000002","2022-03-07",-13.8569885534735
"UKENSW_SWS_TP000002","2022-03-14",-15.2855754124118
"UKENSW_SWS_TP000002","2022-03-21",-18.4283091123334
"UKENSW_SWS_TP000002","2022-03-28",-16.7140542587816
"UKENSW_SWS_TP000002","2022-04-04",-14.7141005498824
"UKENSW_SWS_TP000002","2022-04-11",-20.1427028391877
"UKENSW_SWS_TP000002","2022-04-18",-34.1427182695547
"UKENSW_SWS_TP000002","2022-04-25",-12.4282628212326
"UKENSW_SWS_TP000016","2021-05-03",0
"UKENSW_SWS_TP000016","2021-05-10",-16.1428571428571
"UKENSW_SWS_TP000016","2021-05-17",-13.4285714285714
"UKENSW_SWS_TP000016","2021-05-24",-13.7142857142857
"UKENSW_SWS_TP000016","2021-05-31",-27.5714285714286
"UKENSW_SWS_TP000016","2021-06-07",-15.1428571428571
"UKENSW_SWS_TP000016","2021-06-14",-12
"UKENSW_SWS_TP000016","2021-06-21",-12.8571428571429
"UKENSW_SWS_TP000016","2021-06-28",-11.7142857142857
"UKENSW_SWS_TP000016","2021-07-05",-14.2857142857143
"UKENSW_SWS_TP000016","2021-07-12",-14.2857142857143
"UKENSW_SWS_TP000016","2021-07-19",-15.5714285714286
"UKENSW_SWS_TP000016","2021-07-26",-19.2857142857143
"UKENSW_SWS_TP000016","2021-08-02",-21.4285714285714
"UKENSW_SWS_TP000016","2021-08-09",-21.5714285714286
"UKENSW_SWS_TP000016","2021-08-16",-21
"UKENSW_SWS_TP000016","2021-08-23",-19.4285714285714
"UKENSW_SWS_TP000016","2021-08-30",-24
"UKENSW_SWS_TP000016","2021-09-06",-14.1428571428571
"UKENSW_SWS_TP000016","2021-09-13",-13.5714285714286
"UKENSW_SWS_TP000016","2021-09-20",-13.8571428571429
"UKENSW_SWS_TP000016","2021-09-27",-14.1428571428571
"UKENSW_SWS_TP000016","2021-10-04",-15.4285714285714
"UKENSW_SWS_TP000016","2021-10-11",-14
"UKENSW_SWS_TP000016","2021-10-18",-12.8571428571429
"UKENSW_SWS_TP000016","2021-10-25",-22.5714285714286
"UKENSW_SWS_TP000016","2021-11-01",-16.2857142857143
"UKENSW_SWS_TP000016","2021-11-08",-14.8571428571429
"UKENSW_SWS_TP000016","2021-11-15",-15.8571428571429
"UKENSW_SWS_TP000016","2021-11-22",-17.4285714285714
"UKENSW_SWS_TP000016","2021-11-29",-16.8571428571429
"UKENSW_SWS_TP000016","2021-12-06",-17.4285714285714
"UKENSW_SWS_TP000016","2021-12-13",-12.2857142857143
"UKENSW_SWS_TP000016","2021-12-20",-23
"UKENSW_SWS_TP000016","2021-12-27",-58.1428571428571
"UKENSW_SWS_TP000016","2022-01-03",-36
"UKENSW_SWS_TP000016","2022-01-10",-17.1428571428571
"UKENSW_SWS_TP000016","2022-01-17",-15.1428571428571
"UKENSW_SWS_TP000016","2022-01-24",-15.4285714285714
"UKENSW_SWS_TP000016","2022-01-31",-15.1428571428571
"UKENSW_SWS_TP000016","2022-02-07",-14.2857142857143
"UKENSW_SWS_TP000016","2022-02-14",-15
"UKENSW_SWS_TP000016","2022-02-21",-25.5714285714286
"UKENSW_SWS_TP000016","2022-02-28",-14.5714285714286
"UKENSW_SWS_TP000016","2022-03-07",-12.4285714285714
"UKENSW_SWS_TP000016","2022-03-14",-14
"UKENSW_SWS_TP000016","2022-03-21",-16
"UKENSW_SWS_TP000016","2022-03-28",-14.5714285714286
"UKENSW_SWS_TP000016","2022-04-04",-13
"UKENSW_SWS_TP000016","2022-04-11",-18.7142857142857
"UKENSW_SWS_TP000016","2022-04-18",-32.8571428571429
"UKENSW_SWS_TP000016","2022-04-25",-9.57142857142857
"UKENSW_SWS_TP000024","2021-05-03",0
"UKENSW_SWS_TP000024","2021-05-10",-21.2857142857143
"UKENSW_SWS_TP000024","2021-05-17",-18.8571428571429
"UKENSW_SWS_TP000024","2021-05-24",-15.7142857142857
"UKENSW_SWS_TP000024","2021-05-31",-24.2857142857143
"UKENSW_SWS_TP000024","2021-06-07",-10.1428571428571
"UKENSW_SWS_TP000024","2021-06-14",-7.71428571428571
"UKENSW_SWS_TP000024","2021-06-21",-9.28571428571429
"UKENSW_SWS_TP000024","2021-06-28",-10.8571428571429
"UKENSW_SWS_TP000024","2021-07-05",-10.8571428571429
"UKENSW_SWS_TP000024","2021-07-12",-10.8571428571429
"UKENSW_SWS_TP000024","2021-07-19",-11
"UKENSW_SWS_TP000024","2021-07-26",-16.5714285714286
"UKENSW_SWS_TP000024","2021-08-02",-17.4285714285714
"UKENSW_SWS_TP000024","2021-08-09",-17.5714285714286
"UKENSW_SWS_TP000024","2021-08-16",-17.7142857142857
"UKENSW_SWS_TP000024","2021-08-23",-18
"UKENSW_SWS_TP000024","2021-08-30",-21.1428571428571
"UKENSW_SWS_TP000024","2021-09-06",-10.4285714285714
"UKENSW_SWS_TP000024","2021-09-13",-8.85714285714286
"UKENSW_SWS_TP000024","2021-09-20",-10.8571428571429
"UKENSW_SWS_TP000024","2021-09-27",-11.5714285714286
"UKENSW_SWS_TP000024","2021-10-04",-12.8571428571429
"UKENSW_SWS_TP000024","2021-10-11",-10.1428571428571
"UKENSW_SWS_TP000024","2021-10-18",-11.5714285714286
"UKENSW_SWS_TP000024","2021-10-25",-20.2857142857143
"UKENSW_SWS_TP000024","2021-11-01",-14.1428571428571
"UKENSW_SWS_TP000024","2021-11-08",-11.7142857142857
"UKENSW_SWS_TP000024","2021-11-15",-12.5714285714286
"UKENSW_SWS_TP000024","2021-11-22",-11.8571428571429
"UKENSW_SWS_TP000024","2021-11-29",-12.7142857142857
"UKENSW_SWS_TP000024","2021-12-06",-12.5714285714286
"UKENSW_SWS_TP000024","2021-12-13",-11.8571428571429
"UKENSW_SWS_TP000024","2021-12-20",-20.7142857142857
"UKENSW_SWS_TP000024","2021-12-27",-57.8571428571428
"UKENSW_SWS_TP000024","2022-01-03",-33.8571428571428
"UKENSW_SWS_TP000024","2022-01-10",-14.5714285714286
"UKENSW_SWS_TP000024","2022-01-17",-13
"UKENSW_SWS_TP000024","2022-01-24",-13.1428571428571
"UKENSW_SWS_TP000024","2022-01-31",-11.4285714285714
"UKENSW_SWS_TP000024","2022-02-07",-12
"UKENSW_SWS_TP000024","2022-02-14",-12.4285714285714
"UKENSW_SWS_TP000024","2022-02-21",-22.1428571428571
"UKENSW_SWS_TP000024","2022-02-28",-12.4285714285714
"UKENSW_SWS_TP000024","2022-03-07",-11
"UKENSW_SWS_TP000024","2022-03-14",-12.2857142857143
"UKENSW_SWS_TP000024","2022-03-21",-12.5714285714286
"UKENSW_SWS_TP000024","2022-03-28",-10.2857142857143
"UKENSW_SWS_TP000024","2022-04-04",-9.71428571428571
"UKENSW_SWS_TP000024","2022-04-11",-17.4285714285714
"UKENSW_SWS_TP000024","2022-04-18",-32
"UKENSW_SWS_TP000024","2022-04-25",-8.42857142857143
"UKENSW_SWS_TP000025","2021-05-03",0
"UKENSW_SWS_TP000025","2021-05-10",-22.2857142857143
"UKENSW_SWS_TP000025","2021-05-17",-21.7142857142857
"UKENSW_SWS_TP000025","2021-05-24",-21.2857142857143
"UKENSW_SWS_TP000025","2021-05-31",-31.2857142857143
"UKENSW_SWS_TP000025","2021-06-07",-20
"UKENSW_SWS_TP000025","2021-06-14",-18.2857142857143
"UKENSW_SWS_TP000025","2021-06-21",-19.7142857142857
"UKENSW_SWS_TP000025","2021-06-28",-20.7142857142857
"UKENSW_SWS_TP000025","2021-07-05",-20.1428571428571
"UKENSW_SWS_TP000025","2021-07-12",-20.2857142857143
"UKENSW_SWS_TP000025","2021-07-19",-21.5714285714286
"UKENSW_SWS_TP000025","2021-07-26",-24.7142857142857
"UKENSW_SWS_TP000025","2021-08-02",-25.7142857142857
"UKENSW_SWS_TP000025","2021-08-09",-26.5714285714286
"UKENSW_SWS_TP000025","2021-08-16",-26.2857142857143
"UKENSW_SWS_TP000025","2021-08-23",-25.5714285714286
"UKENSW_SWS_TP000025","2021-08-30",-29.2857142857143
"UKENSW_SWS_TP000025","2021-09-06",-20.1428571428571
"UKENSW_SWS_TP000025","2021-09-13",-19.7142857142857
"UKENSW_SWS_TP000025","2021-09-20",-21
"UKENSW_SWS_TP000025","2021-09-27",-20.8571428571429
"UKENSW_SWS_TP000025","2021-10-04",-22
"UKENSW_SWS_TP000025","2021-10-11",-20.5714285714286
"UKENSW_SWS_TP000025","2021-10-18",-21.2857142857143
"UKENSW_SWS_TP000025","2021-10-25",-27.2857142857143
"UKENSW_SWS_TP000025","2021-11-01",-22.5714285714286
"UKENSW_SWS_TP000025","2021-11-08",-21.7142857142857
"UKENSW_SWS_TP000025","2021-11-15",-21.8571428571429
"UKENSW_SWS_TP000025","2021-11-22",-21.8571428571429
"UKENSW_SWS_TP000025","2021-11-29",-22.7142857142857
"UKENSW_SWS_TP000025","2021-12-06",-21.7142857142857
"UKENSW_SWS_TP000025","2021-12-13",-20.8571428571429
"UKENSW_SWS_TP000025","2021-12-20",-29.5714285714286
"UKENSW_SWS_TP000025","2021-12-27",-61.4285714285714
"UKENSW_SWS_TP000025","2022-01-03",-40
"UKENSW_SWS_TP000025","2022-01-10",-22.7142857142857
"UKENSW_SWS_TP000025","2022-01-17",-21.8571428571429
"UKENSW_SWS_TP000025","2022-01-24",-22
"UKENSW_SWS_TP000025","2022-01-31",-21.1428571428571
"UKENSW_SWS_TP000025","2022-02-07",-21.2857142857143
"UKENSW_SWS_TP000025","2022-02-14",-20.5714285714286
"UKENSW_SWS_TP000025","2022-02-21",-30
"UKENSW_SWS_TP000025","2022-02-28",-20.5714285714286
"UKENSW_SWS_TP000025","2022-03-07",-18.8571428571429
"UKENSW_SWS_TP000025","2022-03-14",-19.5714285714286
"UKENSW_SWS_TP000025","2022-03-21",-20.8571428571429
"UKENSW_SWS_TP000025","2022-03-28",-19.7142857142857
"UKENSW_SWS_TP000025","2022-04-04",-18.4285714285714
"UKENSW_SWS_TP000025","2022-04-11",-24
"UKENSW_SWS_TP000025","2022-04-18",-36.5714285714286
"UKENSW_SWS_TP000025","2022-04-25",-17.2857142857143
"UKENSW_SWS_TP000051","2021-05-03",0
"UKENSW_SWS_TP000051","2021-05-10",-19.0169161186526
"UKENSW_SWS_TP000051","2021-05-17",-17.1549400847518
"UKENSW_SWS_TP000051","2021-05-24",-17.6732037118437
"UKENSW_SWS_TP000051","2021-05-31",-31.8767539926741
"UKENSW_SWS_TP000051","2021-06-07",-18.176967808662
"UKENSW_SWS_TP000051","2021-06-14",-13.9081696416003
"UKENSW_SWS_TP000051","2021-06-21",-15.7532295568484
"UKENSW_SWS_TP000051","2021-06-28",-16.1818009854199
"UKENSW_SWS_TP000051","2021-07-05",-17.4385162105869
"UKENSW_SWS_TP000051","2021-07-12",-19.0123613703944
"UKENSW_SWS_TP000051","2021-07-19",-19.7435632033327
"UKENSW_SWS_TP000051","2021-07-26",-24.5692904115493
"UKENSW_SWS_TP000051","2021-08-02",-26.9906120749839
"UKENSW_SWS_TP000051","2021-08-09",-27.4143503267975
"UKENSW_SWS_TP000051","2021-08-16",-26.138302394599
"UKENSW_SWS_TP000051","2021-08-23",-25.5692904115493
"UKENSW_SWS_TP000051","2021-08-30",-31.5306249974863
"UKENSW_SWS_TP000051","2021-09-06",-18.4505991524816
"UKENSW_SWS_TP000051","2021-09-13",-16.7677290871221
"UKENSW_SWS_TP000051","2021-09-20",-18.7145641427854
"UKENSW_SWS_TP000051","2021-09-27",-18.1697180435252
"UKENSW_SWS_TP000051","2021-10-04",-19.1745512202831
"UKENSW_SWS_TP000051","2021-10-11",-17.1842175737988
"UKENSW_SWS_TP000051","2021-10-18",-18.2980756561087
"UKENSW_SWS_TP000051","2021-10-25",-26.9930286633629
"UKENSW_SWS_TP000051","2021-11-01",-21.3053254212455
"UKENSW_SWS_TP000051","2021-11-08",-18.4699318595131
"UKENSW_SWS_TP000051","2021-11-15",-18.0365272541838
"UKENSW_SWS_TP000051","2021-11-22",-18.7532295568484
"UKENSW_SWS_TP000051","2021-11-29",-18.6079558256124
"UKENSW_SWS_TP000051","2021-12-06",-17.4940977433025
"UKENSW_SWS_TP000051","2021-12-13",-17.4530157408605
"UKENSW_SWS_TP000051","2021-12-20",-26.5910397069598
"UKENSW_SWS_TP000051","2021-12-27",-62.2739097723193
"UKENSW_SWS_TP000051","2022-01-03",-39.026860900668
"UKENSW_SWS_TP000051","2022-01-10",-19.3560737772032
"UKENSW_SWS_TP000051","2022-01-17",-18.6417880629175
"UKENSW_SWS_TP000051","2022-01-24",-17.9371687021476
"UKENSW_SWS_TP000051","2022-01-31",-17.4868479781657
"UKENSW_SWS_TP000051","2022-02-07",-17.9009198764635
"UKENSW_SWS_TP000051","2022-02-14",-18.176967808662
"UKENSW_SWS_TP000051","2022-02-21",-27.729063673059
"UKENSW_SWS_TP000051","2022-02-28",-18.1745512202831
"UKENSW_SWS_TP000051","2022-03-07",-15.9105862299792
"UKENSW_SWS_TP000051","2022-03-14",-18.3294913050349
"UKENSW_SWS_TP000051","2022-03-21",-18.7556461452274
"UKENSW_SWS_TP000051","2022-03-28",-19.0171945471523
"UKENSW_SWS_TP000051","2022-04-04",-17.3029088328666
"UKENSW_SWS_TP000051","2022-04-11",-23.7242304963012
"UKENSW_SWS_TP000051","2022-04-18",-39.8260056367163
"UKENSW_SWS_TP000051","2022-04-25",-17.4360996222079
"UKENSW_SWS_TP000055","2021-05-03",0
"UKENSW_SWS_TP000055","2021-05-10",-22.2857142857143
"UKENSW_SWS_TP000055","2021-05-17",-21.7142857142857
"UKENSW_SWS_TP000055","2021-05-24",-21.2857142857143
"UKENSW_SWS_TP000055","2021-05-31",-31.2857142857143
"UKENSW_SWS_TP000055","2021-06-07",-20
"UKENSW_SWS_TP000055","2021-06-14",-18.2857142857143
"UKENSW_SWS_TP000055","2021-06-21",-19.7142857142857
"UKENSW_SWS_TP000055","2021-06-28",-20.7142857142857
"UKENSW_SWS_TP000055","2021-07-05",-20.1428571428571
"UKENSW_SWS_TP000055","2021-07-12",-20.2857142857143
"UKENSW_SWS_TP000055","2021-07-19",-21.5714285714286
"UKENSW_SWS_TP000055","2021-07-26",-24.7142857142857
"UKENSW_SWS_TP000055","2021-08-02",-25.7142857142857
"UKENSW_SWS_TP000055","2021-08-09",-26.5714285714286
"UKENSW_SWS_TP000055","2021-08-16",-26.2857142857143
"UKENSW_SWS_TP000055","2021-08-23",-25.5714285714286
"UKENSW_SWS_TP000055","2021-08-30",-29.2857142857143
"UKENSW_SWS_TP000055","2021-09-06",-20.1428571428571
"UKENSW_SWS_TP000055","2021-09-13",-19.7142857142857
"UKENSW_SWS_TP000055","2021-09-20",-21
"UKENSW_SWS_TP000055","2021-09-27",-20.8571428571429
"UKENSW_SWS_TP000055","2021-10-04",-22
"UKENSW_SWS_TP000055","2021-10-11",-20.5714285714286
"UKENSW_SWS_TP000055","2021-10-18",-21.2857142857143
"UKENSW_SWS_TP000055","2021-10-25",-27.2857142857143
"UKENSW_SWS_TP000055","2021-11-01",-22.5714285714286
"UKENSW_SWS_TP000055","2021-11-08",-21.7142857142857
"UKENSW_SWS_TP000055","2021-11-15",-21.8571428571429
"UKENSW_SWS_TP000055","2021-11-22",-21.8571428571429
"UKENSW_SWS_TP000055","2021-11-29",-22.7142857142857
"UKENSW_SWS_TP000055","2021-12-06",-21.7142857142857
"UKENSW_SWS_TP000055","2021-12-13",-20.8571428571429
"UKENSW_SWS_TP000055","2021-12-20",-29.5714285714286
"UKENSW_SWS_TP000055","2021-12-27",-61.4285714285714
"UKENSW_SWS_TP000055","2022-01-03",-40
"UKENSW_SWS_TP000055","2022-01-10",-22.7142857142857
"UKENSW_SWS_TP000055","2022-01-17",-21.8571428571429
"UKENSW_SWS_TP000055","2022-01-24",-22
"UKENSW_SWS_TP000055","2022-01-31",-21.1428571428571
"UKENSW_SWS_TP000055","2022-02-07",-21.2857142857143
"UKENSW_SWS_TP000055","2022-02-14",-20.5714285714286
"UKENSW_SWS_TP000055","2022-02-21",-30
"UKENSW_SWS_TP000055","2022-02-28",-20.5714285714286
"UKENSW_SWS_TP000055","2022-03-07",-18.8571428571429
"UKENSW_SWS_TP000055","2022-03-14",-19.5714285714286
"UKENSW_SWS_TP000055","2022-03-21",-20.8571428571429
"UKENSW_SWS_TP000055","2022-03-28",-19.7142857142857
"UKENSW_SWS_TP000055","2022-04-04",-18.4285714285714
"UKENSW_SWS_TP000055","2022-04-11",-24
"UKENSW_SWS_TP000055","2022-04-18",-36.5714285714286
"UKENSW_SWS_TP000055","2022-04-25",-17.2857142857143
"UKENSW_SWS_TP000058","2021-05-03",0
"UKENSW_SWS_TP000058","2021-05-10",-18.5694486221118
"UKENSW_SWS_TP000058","2021-05-17",-15.1440451124472
"UKENSW_SWS_TP000058","2021-05-24",-14.1430551377888
"UKENSW_SWS_TP000058","2021-05-31",-28.574794485267
"UKENSW_SWS_TP000058","2021-06-07",-14.5761804497887
"UKENSW_SWS_TP000058","2021-06-14",-12.5743984954037
"UKENSW_SWS_TP000058","2021-06-21",-14.0015839594534
"UKENSW_SWS_TP000058","2021-06-28",-13.5738045106086
"UKENSW_SWS_TP000058","2021-07-05",-15.0025739341117
"UKENSW_SWS_TP000058","2021-07-12",-17.1442431073789
"UKENSW_SWS_TP000058","2021-07-19",-18.8583308267329
"UKENSW_SWS_TP000058","2021-07-26",-23.0017819543851
"UKENSW_SWS_TP000058","2021-08-02",-24.2886842096894
"UKENSW_SWS_TP000058","2021-08-09",-24.8581328318012
"UKENSW_SWS_TP000058","2021-08-16",-23.8583308267329
"UKENSW_SWS_TP000058","2021-08-23",-24.287100250236
"UKENSW_SWS_TP000058","2021-08-30",-28.4315413525465
"UKENSW_SWS_TP000058","2021-09-06",-17.4305513778882
"UKENSW_SWS_TP000058","2021-09-13",-14.8603107760496
"UKENSW_SWS_TP000058","2021-09-20",-15.8593208013913
"UKENSW_SWS_TP000058","2021-09-27",-15.7172556382608
"UKENSW_SWS_TP000058","2021-10-04",-17.5724185460869
"UKENSW_SWS_TP000058","2021-10-11",-14.575388470062
"UKENSW_SWS_TP000058","2021-10-18",-14.2902681691428
"UKENSW_SWS_TP000058","2021-10-25",-22.0065338327452
"UKENSW_SWS_TP000058","2021-11-01",-16.4337192967949
"UKENSW_SWS_TP000058","2021-11-08",-12.010295736447
"UKENSW_SWS_TP000058","2021-11-15",-11.7241854608694
"UKENSW_SWS_TP000058","2021-11-22",-11.8676365885215
"UKENSW_SWS_TP000058","2021-11-29",-12.1523608995774
"UKENSW_SWS_TP000058","2021-12-06",-12.0100977415153
"UKENSW_SWS_TP000058","2021-12-13",-11.4382731802234
"UKENSW_SWS_TP000058","2021-12-20",-24.148994985739
"UKENSW_SWS_TP000058","2021-12-27",-60.8603107760496
"UKENSW_SWS_TP000058","2022-01-03",-37.147807016149
"UKENSW_SWS_TP000058","2022-01-10",-15.4353032562483
"UKENSW_SWS_TP000058","2022-01-17",-13.5791503737638
"UKENSW_SWS_TP000058","2022-01-24",-14.4345112765216
"UKENSW_SWS_TP000058","2022-01-31",-13.1485989958757
"UKENSW_SWS_TP000058","2022-02-07",-13.5771704244471
"UKENSW_SWS_TP000058","2022-02-14",-12.8634786949564
"UKENSW_SWS_TP000058","2022-02-21",-21.0112857111054
"UKENSW_SWS_TP000058","2022-02-28",-13.2924461133912
"UKENSW_SWS_TP000058","2022-03-07",-11.0093057617886
"UKENSW_SWS_TP000058","2022-03-14",-11.1541428539625
"UKENSW_SWS_TP000058","2022-03-21",-11.8674385935898
"UKENSW_SWS_TP000058","2022-03-28",-12.2958120272296
"UKENSW_SWS_TP000058","2022-04-04",-11.7218095216893
"UKENSW_SWS_TP000058","2022-04-11",-19.8620927304347
"UKENSW_SWS_TP000058","2022-04-18",-36.1482030060123
"UKENSW_SWS_TP000058","2022-04-25",-11.2932380931179
"UKENSW_SWS_TP000059","2021-05-03",0
"UKENSW_SWS_TP000059","2021-05-10",-18.5058410310995
"UKENSW_SWS_TP000059","2021-05-17",-15.1822096670546
"UKENSW_SWS_TP000059","2021-05-24",-14.1494158968901
"UKENSW_SWS_TP000059","2021-05-31",-28.682927389988
"UKENSW_SWS_TP000059","2021-06-07",-14.7288386682183
"UKENSW_SWS_TP000059","2021-06-14",-12.6698098819222
"UKENSW_SWS_TP000059","2021-06-21",-14.0524700322633
"UKENSW_SWS_TP000059","2021-06-28",-13.6501336198235
"UKENSW_SWS_TP000059","2021-07-05",-15.0852638024278
"UKENSW_SWS_TP000059","2021-07-12",-17.1887684210875
"UKENSW_SWS_TP000059","2021-07-19",-18.8964953813403
"UKENSW_SWS_TP000059","2021-07-26",-23.0590287862962
"UKENSW_SWS_TP000059","2021-08-02",-24.3840955962079
"UKENSW_SWS_TP000059","2021-08-09",-24.8899366273074
"UKENSW_SWS_TP000059","2021-08-16",-23.8964953813403
"UKENSW_SWS_TP000059","2021-08-23",-24.3316255639446
"UKENSW_SWS_TP000059","2021-08-30",-28.526952739065
"UKENSW_SWS_TP000059","2021-09-06",-17.4941589689005
"UKENSW_SWS_TP000059","2021-09-13",-14.9620829216694
"UKENSW_SWS_TP000059","2021-09-20",-15.9292891515048
"UKENSW_SWS_TP000059","2021-09-27",-15.8126670247793
"UKENSW_SWS_TP000059","2021-10-04",-17.6042223415931
"UKENSW_SWS_TP000059","2021-10-11",-14.7026036520867
"UKENSW_SWS_TP000059","2021-10-18",-14.4365656284712
"UKENSW_SWS_TP000059","2021-10-25",-22.2164388830859
