,site_code,dailyrain,date,
42623,UKENSW_WXW_TP000100,0.002591817,04/06/2021,
42624,UKENSW_WXW_TP000100,0.000158746,05/06/2021,
42625,UKENSW_WXW_TP000100,0.001591961,06/06/2021,
42626,UKENSW_WXW_TP000100,0.001521788,07/06/2021,
42627,UKENSW_WXW_TP000100,0.003361621,08/06/2021,
42628,UKENSW_WXW_TP000100,0.00027382,09/06/2021,
42629,UKENSW_WXW_TP000100,0.001399668,10/06/2021,
42630,UKENSW_WXW_TP000100,0.001197376,11/06/2021,
42631,UKENSW_WXW_TP000100,5.71E-05,12/06/2021,
42632,UKENSW_WXW_TP000100,1.55E-06,13/06/2021,
42633,UKENSW_WXW_TP000100,3.74E-07,14/06/2021,
42634,UKENSW_WXW_TP000100,2.38E-05,15/06/2021,
42635,UKENSW_WXW_TP000100,0.000262712,16/06/2021,
42636,UKENSW_WXW_TP000100,1.60E-05,17/06/2021,
42637,UKENSW_WXW_TP000100,4.19E-06,18/06/2021,
42638,UKENSW_WXW_TP000100,4.05E-05,19/06/2021,
42639,UKENSW_WXW_TP000100,3.80E-06,20/06/2021,
42640,UKENSW_WXW_TP000100,7.66E-07,21/06/2021,
42641,UKENSW_WXW_TP000100,1.45E-06,22/06/2021,
42642,UKENSW_WXW_TP000100,4.50E-05,23/06/2021,
42643,UKENSW_WXW_TP000100,0.000114416,24/06/2021,
42644,UKENSW_WXW_TP000100,6.20E-05,25/06/2021,
42645,UKENSW_WXW_TP000100,4.37E-06,26/06/2021,
42646,UKENSW_WXW_TP000100,4.69E-05,27/06/2021,
42647,UKENSW_WXW_TP000100,1.11E-05,28/06/2021,
42648,UKENSW_WXW_TP000100,3.96E-05,29/06/2021,
42649,UKENSW_WXW_TP000100,4.48E-05,30/06/2021,
42650,UKENSW_WXW_TP000100,8.13E-05,01/07/2021,
42651,UKENSW_WXW_TP000100,0.001027156,02/07/2021,
42652,UKENSW_WXW_TP000100,0.001486602,03/07/2021,
42653,UKENSW_WXW_TP000100,0.000566773,04/07/2021,
42654,UKENSW_WXW_TP000100,0.000277516,05/07/2021,
42655,UKENSW_WXW_TP000100,0.001992436,06/07/2021,
42656,UKENSW_WXW_TP000100,0.00246876,07/07/2021,
42657,UKENSW_WXW_TP000100,0.001143843,08/07/2021,
42658,UKENSW_WXW_TP000100,0.005683483,09/07/2021,
42659,UKENSW_WXW_TP000100,0.00513529,10/07/2021,
42660,UKENSW_WXW_TP000100,0.000521643,11/07/2021,
42661,UKENSW_WXW_TP000100,0.000267056,12/07/2021,
42662,UKENSW_WXW_TP000100,0.000345687,13/07/2021,
42663,UKENSW_WXW_TP000100,0.000430369,14/07/2021,
42664,UKENSW_WXW_TP000100,0.000218167,15/07/2021,
42665,UKENSW_WXW_TP000100,0.000610142,16/07/2021,
42666,UKENSW_WXW_TP000100,7.88E-05,17/07/2021,
42667,UKENSW_WXW_TP000100,0.000646544,18/07/2021,
42668,UKENSW_WXW_TP000100,4.85E-05,19/07/2021,
42669,UKENSW_WXW_TP000100,0.000547784,20/07/2021,
42670,UKENSW_WXW_TP000100,0.000554716,21/07/2021,
42671,UKENSW_WXW_TP000100,0.009496874,22/07/2021,
42672,UKENSW_WXW_TP000100,0.000896052,23/07/2021,
42673,UKENSW_WXW_TP000100,3.96E-05,24/07/2021,
42674,UKENSW_WXW_TP000100,5.13E-06,25/07/2021,
42675,UKENSW_WXW_TP000100,5.29E-06,26/07/2021,
42676,UKENSW_WXW_TP000100,2.24E-05,27/07/2021,
42677,UKENSW_WXW_TP000100,6.01E-06,28/07/2021,
42678,UKENSW_WXW_TP000100,2.92E-05,29/07/2021,
42679,UKENSW_WXW_TP000100,5.27E-06,30/07/2021,
42680,UKENSW_WXW_TP000100,4.55E-05,31/07/2021,
42681,UKENSW_WXW_TP000100,0.000218326,01/08/2021,
42682,UKENSW_WXW_TP000100,0.000304352,02/08/2021,
42683,UKENSW_WXW_TP000100,0.000246303,03/08/2021,
42684,UKENSW_WXW_TP000100,0.002982834,04/08/2021,
42685,UKENSW_WXW_TP000100,0.000941168,05/08/2021,
42686,UKENSW_WXW_TP000100,0.000732147,06/08/2021,
42687,UKENSW_WXW_TP000100,0.000712853,07/08/2021,
42688,UKENSW_WXW_TP000100,0.000179424,08/08/2021,
42689,UKENSW_WXW_TP000100,0.010697509,09/08/2021,
42690,UKENSW_WXW_TP000100,0.002903665,10/08/2021,
42691,UKENSW_WXW_TP000100,0.000668369,11/08/2021,
42692,UKENSW_WXW_TP000100,0.001528697,12/08/2021,
42693,UKENSW_WXW_TP000100,0.002526947,13/08/2021,
42694,UKENSW_WXW_TP000100,0.01073386,14/08/2021,
42695,UKENSW_WXW_TP000100,0.001896319,15/08/2021,
42696,UKENSW_WXW_TP000100,0.006457591,16/08/2021,
42697,UKENSW_WXW_TP000100,0.004082413,17/08/2021,
42698,UKENSW_WXW_TP000100,0.001203213,18/08/2021,
42699,UKENSW_WXW_TP000100,0.002173627,19/08/2021,
42700,UKENSW_WXW_TP000100,0.00107915,20/08/2021,
42701,UKENSW_WXW_TP000100,0.001345156,21/08/2021,
42702,UKENSW_WXW_TP000100,0.006104378,22/08/2021,
42703,UKENSW_WXW_TP000100,0.001441982,23/08/2021,
42704,UKENSW_WXW_TP000100,0.003931943,24/08/2021,
42705,UKENSW_WXW_TP000100,0.002483793,25/08/2021,
42706,UKENSW_WXW_TP000100,0.001043138,26/08/2021,
42707,UKENSW_WXW_TP000100,0.000232659,27/08/2021,
42708,UKENSW_WXW_TP000100,1.19E-05,28/08/2021,
42709,UKENSW_WXW_TP000100,0.000499795,29/08/2021,
42710,UKENSW_WXW_TP000100,0.000676999,30/08/2021,
42711,UKENSW_WXW_TP000100,3.41E-05,31/08/2021,
42712,UKENSW_WXW_TP000100,4.76E-06,01/09/2021,
42713,UKENSW_WXW_TP000100,0.000408858,02/09/2021,
42714,UKENSW_WXW_TP000100,0.000111207,03/09/2021,
42715,UKENSW_WXW_TP000100,0.002824485,04/09/2021,
42716,UKENSW_WXW_TP000100,0.001463082,05/09/2021,
42717,UKENSW_WXW_TP000100,6.96E-05,06/09/2021,
42718,UKENSW_WXW_TP000100,0.001581454,07/09/2021,
42719,UKENSW_WXW_TP000100,0.005001242,08/09/2021,
42720,UKENSW_WXW_TP000100,0.001083506,09/09/2021,
42721,UKENSW_WXW_TP000100,0.000676159,10/09/2021,
42722,UKENSW_WXW_TP000100,0.000127574,11/09/2021,
42723,UKENSW_WXW_TP000100,0.000158376,12/09/2021,
42724,UKENSW_WXW_TP000100,9.79E-05,13/09/2021,
42725,UKENSW_WXW_TP000100,0.000155101,14/09/2021,
42726,UKENSW_WXW_TP000100,9.42E-05,15/09/2021,
42727,UKENSW_WXW_TP000100,0.00013416,16/09/2021,
42728,UKENSW_WXW_TP000100,4.75E-05,17/09/2021,
42729,UKENSW_WXW_TP000100,3.51E-05,18/09/2021,
42730,UKENSW_WXW_TP000100,0.000102477,19/09/2021,
42731,UKENSW_WXW_TP000100,7.72E-05,20/09/2021,
42732,UKENSW_WXW_TP000100,0.000157976,21/09/2021,
42733,UKENSW_WXW_TP000100,1.58E-05,22/09/2021,
42734,UKENSW_WXW_TP000100,0.000268832,23/09/2021,
42735,UKENSW_WXW_TP000100,0.00082894,24/09/2021,
42736,UKENSW_WXW_TP000100,0.002634012,25/09/2021,
42737,UKENSW_WXW_TP000100,0.003899173,26/09/2021,
42738,UKENSW_WXW_TP000100,0.002030249,27/09/2021,
42739,UKENSW_WXW_TP000100,0.002222515,28/09/2021,
42740,UKENSW_WXW_TP000100,0.001157264,29/09/2021,
42741,UKENSW_WXW_TP000100,0.004549276,30/09/2021,
42742,UKENSW_WXW_TP000100,0.000474789,01/10/2021,
42743,UKENSW_WXW_TP000100,0.001745782,02/10/2021,
42744,UKENSW_WXW_TP000100,0.000399321,03/10/2021,
42745,UKENSW_WXW_TP000100,0.000235374,04/10/2021,
42746,UKENSW_WXW_TP000100,0.000194077,05/10/2021,
42747,UKENSW_WXW_TP000100,0.002784832,06/10/2021,
42748,UKENSW_WXW_TP000100,0.000195919,07/10/2021,
42749,UKENSW_WXW_TP000100,0.003080367,08/10/2021,
42750,UKENSW_WXW_TP000100,0.002702083,09/10/2021,
42751,UKENSW_WXW_TP000100,0.001199238,10/10/2021,
42752,UKENSW_WXW_TP000100,0.000173265,11/10/2021,
42753,UKENSW_WXW_TP000100,4.94E-06,12/10/2021,
42754,UKENSW_WXW_TP000100,0.000995126,13/10/2021,
42755,UKENSW_WXW_TP000100,0.00533549,14/10/2021,
42756,UKENSW_WXW_TP000100,0.000705651,15/10/2021,
42757,UKENSW_WXW_TP000100,0.000174063,16/10/2021,
42758,UKENSW_WXW_TP000100,2.43E-05,17/10/2021,
42759,UKENSW_WXW_TP000100,1.79E-05,18/10/2021,
42760,UKENSW_WXW_TP000100,3.01E-05,19/10/2021,
42761,UKENSW_WXW_TP000100,0.000116137,20/10/2021,
42762,UKENSW_WXW_TP000100,0.000635572,21/10/2021,
42763,UKENSW_WXW_TP000100,0.000142937,22/10/2021,
42764,UKENSW_WXW_TP000100,3.83E-05,23/10/2021,
42765,UKENSW_WXW_TP000100,0.000178547,24/10/2021,
42766,UKENSW_WXW_TP000100,0.000506037,25/10/2021,
42767,UKENSW_WXW_TP000100,6.25E-05,26/10/2021,
42768,UKENSW_WXW_TP000100,6.94E-05,27/10/2021,
42769,UKENSW_WXW_TP000100,8.04E-06,28/10/2021,
42770,UKENSW_WXW_TP000100,7.14E-07,29/10/2021,
42771,UKENSW_WXW_TP000100,1.07E-06,30/10/2021,
42772,UKENSW_WXW_TP000100,2.79E-06,31/10/2021,
42773,UKENSW_WXW_TP000100,3.38E-07,01/11/2021,
42774,UKENSW_WXW_TP000100,0.000469578,02/11/2021,
42775,UKENSW_WXW_TP000100,0.000116954,03/11/2021,
42776,UKENSW_WXW_TP000100,0.004320597,04/11/2021,
42777,UKENSW_WXW_TP000100,0.007126742,05/11/2021,
42778,UKENSW_WXW_TP000100,0.001960511,06/11/2021,
42779,UKENSW_WXW_TP000100,0.003947688,07/11/2021,
42780,UKENSW_WXW_TP000100,0.001722703,08/11/2021,
42781,UKENSW_WXW_TP000100,0.000297226,09/11/2021,
42782,UKENSW_WXW_TP000100,0.000219627,10/11/2021,
42783,UKENSW_WXW_TP000100,0.002309164,11/11/2021,
42784,UKENSW_WXW_TP000100,0.003001651,12/11/2021,
42785,UKENSW_WXW_TP000100,0.004361227,13/11/2021,
42786,UKENSW_WXW_TP000100,0.000686646,14/11/2021,
42787,UKENSW_WXW_TP000100,9.03E-05,15/11/2021,
42788,UKENSW_WXW_TP000100,1.06E-05,16/11/2021,
42789,UKENSW_WXW_TP000100,7.07E-07,17/11/2021,
42790,UKENSW_WXW_TP000100,1.77E-06,18/11/2021,
42791,UKENSW_WXW_TP000100,1.33E-06,19/11/2021,
42792,UKENSW_WXW_TP000100,4.96E-06,20/11/2021,
42793,UKENSW_WXW_TP000100,1.58E-06,21/11/2021,
42794,UKENSW_WXW_TP000100,1.14E-07,22/11/2021,
42795,UKENSW_WXW_TP000100,2.75E-05,23/11/2021,
42796,UKENSW_WXW_TP000100,7.86E-05,24/11/2021,
42797,UKENSW_WXW_TP000100,0.007160387,25/11/2021,
42798,UKENSW_WXW_TP000100,0.002167848,26/11/2021,
42799,UKENSW_WXW_TP000100,0.000567655,27/11/2021,
42800,UKENSW_WXW_TP000100,0.005277291,28/11/2021,
42801,UKENSW_WXW_TP000100,0.005039031,29/11/2021,
42802,UKENSW_WXW_TP000100,0.001251913,30/11/2021,
42803,UKENSW_WXW_TP000100,0.006395227,01/12/2021,
42804,UKENSW_WXW_TP000100,0.000832233,02/12/2021,
42805,UKENSW_WXW_TP000100,1.01E-06,03/12/2021,
42806,UKENSW_WXW_TP000100,0.001835345,04/12/2021,
42807,UKENSW_WXW_TP000100,0.0002262,05/12/2021,
42808,UKENSW_WXW_TP000100,5.77E-06,06/12/2021,
42809,UKENSW_WXW_TP000100,5.13E-05,07/12/2021,
42810,UKENSW_WXW_TP000100,0.000431636,08/12/2021,
42811,UKENSW_WXW_TP000100,4.60E-05,09/12/2021,
42812,UKENSW_WXW_TP000100,1.19E-06,10/12/2021,
42813,UKENSW_WXW_TP000100,9.97E-05,11/12/2021,
42814,UKENSW_WXW_TP000100,0.000536598,12/12/2021,
42815,UKENSW_WXW_TP000100,9.14E-05,13/12/2021,
42816,UKENSW_WXW_TP000100,6.26E-06,14/12/2021,
42817,UKENSW_WXW_TP000100,8.40E-07,15/12/2021,
42818,UKENSW_WXW_TP000100,1.56E-06,16/12/2021,
42819,UKENSW_WXW_TP000100,7.59E-07,17/12/2021,
42820,UKENSW_WXW_TP000100,0.000131088,18/12/2021,
42821,UKENSW_WXW_TP000100,0.006711498,19/12/2021,
42822,UKENSW_WXW_TP000100,0.002668153,20/12/2021,
42823,UKENSW_WXW_TP000100,0.001022631,21/12/2021,
42824,UKENSW_WXW_TP000100,0.002809402,22/12/2021,
42825,UKENSW_WXW_TP000100,0.003057779,23/12/2021,
42826,UKENSW_WXW_TP000100,0.00068507,24/12/2021,
42827,UKENSW_WXW_TP000100,2.06E-05,25/12/2021,
42828,UKENSW_WXW_TP000100,0.001098224,26/12/2021,
42829,UKENSW_WXW_TP000100,0.000978239,27/12/2021,
42830,UKENSW_WXW_TP000100,0.000847316,28/12/2021,
42831,UKENSW_WXW_TP000100,0.002376764,29/12/2021,
42832,UKENSW_WXW_TP000100,0.01294501,30/12/2021,
42833,UKENSW_WXW_TP000100,0.002130159,31/12/2021,
42834,UKENSW_WXW_TP000100,0.000577572,01/01/2022,
42835,UKENSW_WXW_TP000100,0.001581507,02/01/2022,
42836,UKENSW_WXW_TP000100,0.000203506,03/01/2022,
42837,UKENSW_WXW_TP000100,0.000136229,04/01/2022,
42838,UKENSW_WXW_TP000100,1.35E-05,05/01/2022,
42839,UKENSW_WXW_TP000100,6.46E-06,06/01/2022,
42840,UKENSW_WXW_TP000100,0.000137706,07/01/2022,
42841,UKENSW_WXW_TP000100,2.32E-05,08/01/2022,
42842,UKENSW_WXW_TP000100,0.000245147,09/01/2022,
42843,UKENSW_WXW_TP000100,0.00023385,10/01/2022,
42844,UKENSW_WXW_TP000100,0.000792106,11/01/2022,
42845,UKENSW_WXW_TP000100,8.55E-05,12/01/2022,
42846,UKENSW_WXW_TP000100,0.001505117,13/01/2022,
42847,UKENSW_WXW_TP000100,9.78E-05,14/01/2022,
42848,UKENSW_WXW_TP000100,1.07E-05,15/01/2022,
42849,UKENSW_WXW_TP000100,8.20E-05,16/01/2022,
42850,UKENSW_WXW_TP000100,6.24E-05,17/01/2022,
42851,UKENSW_WXW_TP000100,8.23E-06,18/01/2022,
42852,UKENSW_WXW_TP000100,3.88E-05,19/01/2022,
42853,UKENSW_WXW_TP000100,0.00013189,20/01/2022,
42854,UKENSW_WXW_TP000100,7.94E-05,21/01/2022,
42855,UKENSW_WXW_TP000100,0.000643258,22/01/2022,
42856,UKENSW_WXW_TP000100,2.98E-05,23/01/2022,
42857,UKENSW_WXW_TP000100,1.84E-06,24/01/2022,
42858,UKENSW_WXW_TP000100,5.82E-05,25/01/2022,
42859,UKENSW_WXW_TP000100,1.27E-05,26/01/2022,
42860,UKENSW_WXW_TP000100,0.001019991,27/01/2022,
42861,UKENSW_WXW_TP000100,0.001588886,28/01/2022,
42862,UKENSW_WXW_TP000100,0.000182511,29/01/2022,
42863,UKENSW_WXW_TP000100,0.000198202,30/01/2022,
42864,UKENSW_WXW_TP000100,0.000914235,31/01/2022,
42865,UKENSW_WXW_TP000100,0.002522892,01/02/2022,
42866,UKENSW_WXW_TP000100,0.007642047,02/02/2022,
42867,UKENSW_WXW_TP000100,0.001317717,03/02/2022,
42868,UKENSW_WXW_TP000100,0.002418523,04/02/2022,
42869,UKENSW_WXW_TP000100,0.001213399,05/02/2022,
42870,UKENSW_WXW_TP000100,3.28E-05,06/02/2022,
42871,UKENSW_WXW_TP000100,7.67E-05,07/02/2022,
42872,UKENSW_WXW_TP000100,2.61E-05,08/02/2022,
42873,UKENSW_WXW_TP000100,8.66E-05,09/02/2022,
42874,UKENSW_WXW_TP000100,2.83E-05,10/02/2022,
42875,UKENSW_WXW_TP000100,1.62E-06,11/02/2022,
42876,UKENSW_WXW_TP000100,1.16E-05,12/02/2022,
42877,UKENSW_WXW_TP000100,0.000108711,13/02/2022,
42878,UKENSW_WXW_TP000100,2.69E-05,14/02/2022,
42879,UKENSW_WXW_TP000100,8.90E-05,15/02/2022,
42880,UKENSW_WXW_TP000100,0.000127666,16/02/2022,
42881,UKENSW_WXW_TP000100,0.00091312,17/02/2022,
42882,UKENSW_WXW_TP000100,0.002632833,18/02/2022,
42883,UKENSW_WXW_TP000100,0.005158781,19/02/2022,
42884,UKENSW_WXW_TP000100,0.007755387,20/02/2022,
42885,UKENSW_WXW_TP000100,0.001050882,21/02/2022,
42886,UKENSW_WXW_TP000100,2.54E-05,22/02/2022,
42887,UKENSW_WXW_TP000100,1.97E-05,23/02/2022,
42888,UKENSW_WXW_TP000100,0.002122024,24/02/2022,
42889,UKENSW_WXW_TP000100,0.001487534,25/02/2022,
42890,UKENSW_WXW_TP000100,0.000279961,26/02/2022,
42891,UKENSW_WXW_TP000100,0.000315101,27/02/2022,
42892,UKENSW_WXW_TP000100,0.002328868,28/02/2022,
42893,UKENSW_WXW_TP000100,0.006796653,01/03/2022,
42894,UKENSW_WXW_TP000100,0.007768282,02/03/2022,
42895,UKENSW_WXW_TP000100,0.008049469,03/03/2022,
42896,UKENSW_WXW_TP000100,5.25E-05,04/03/2022,
42897,UKENSW_WXW_TP000100,0.000245973,05/03/2022,
42898,UKENSW_WXW_TP000100,0.000120112,06/03/2022,
42899,UKENSW_WXW_TP000100,1.05E-05,07/03/2022,
42900,UKENSW_WXW_TP000100,0.000118533,08/03/2022,
42901,UKENSW_WXW_TP000100,1.41E-05,09/03/2022,
42902,UKENSW_WXW_TP000100,8.05E-08,10/03/2022,
42903,UKENSW_WXW_TP000100,0.000693627,11/03/2022,
42904,UKENSW_WXW_TP000100,0.002986712,12/03/2022,
42905,UKENSW_WXW_TP000100,0.000907502,13/03/2022,
42906,UKENSW_WXW_TP000100,0.00023818,14/03/2022,
42907,UKENSW_WXW_TP000100,7.37E-05,15/03/2022,
42908,UKENSW_WXW_TP000100,0.001045783,16/03/2022,
42909,UKENSW_WXW_TP000100,0.001545174,17/03/2022,
42910,UKENSW_WXW_TP000100,0.000126109,18/03/2022,
42911,UKENSW_WXW_TP000100,0.000188692,19/03/2022,
42912,UKENSW_WXW_TP000100,0.000156308,20/03/2022,
42913,UKENSW_WXW_TP000100,0.000301684,21/03/2022,
42914,UKENSW_WXW_TP000100,0.000403153,22/03/2022,
42915,UKENSW_WXW_TP000100,2.91E-05,23/03/2022,
42916,UKENSW_WXW_TP000100,1.59E-05,24/03/2022,
42917,UKENSW_WXW_TP000100,9.87E-06,25/03/2022,
42918,UKENSW_WXW_TP000100,8.30E-05,26/03/2022,
42919,UKENSW_WXW_TP000100,1.56E-05,27/03/2022,
42920,UKENSW_WXW_TP000100,0.000142276,28/03/2022,
42921,UKENSW_WXW_TP000100,0.000110247,29/03/2022,
42922,UKENSW_WXW_TP000100,0.006067701,30/03/2022,
42923,UKENSW_WXW_TP000100,0.005444301,31/03/2022,
42924,UKENSW_WXW_TP000100,0.000665695,01/04/2022,
42925,UKENSW_WXW_TP000100,0.003400126,02/04/2022,
42926,UKENSW_WXW_TP000100,8.85E-06,03/04/2022,
42927,UKENSW_WXW_TP000101,0.001379387,01/05/2021,
42928,UKENSW_WXW_TP000101,0.002195204,02/05/2021,
42929,UKENSW_WXW_TP000101,0.003024983,03/05/2021,
42930,UKENSW_WXW_TP000101,0.000226431,04/05/2021,
42931,UKENSW_WXW_TP000101,2.95E-05,05/05/2021,
42932,UKENSW_WXW_TP000101,2.73E-05,06/05/2021,
42933,UKENSW_WXW_TP000101,2.97E-05,07/05/2021,
42934,UKENSW_WXW_TP000101,0.001174409,08/05/2021,
42935,UKENSW_WXW_TP000101,0.000711642,09/05/2021,
42936,UKENSW_WXW_TP000101,0.000159499,10/05/2021,
42937,UKENSW_WXW_TP000101,0.008338821,11/05/2021,
42938,UKENSW_WXW_TP000101,0.001581007,12/05/2021,
42939,UKENSW_WXW_TP000101,0.001707018,13/05/2021,
42940,UKENSW_WXW_TP000101,0.000278554,14/05/2021,
42941,UKENSW_WXW_TP000101,2.43E-05,15/05/2021,
42942,UKENSW_WXW_TP000101,0.005404238,16/05/2021,
42943,UKENSW_WXW_TP000101,0.000474575,17/05/2021,
42944,UKENSW_WXW_TP000101,9.52E-07,18/05/2021,
42945,UKENSW_WXW_TP000101,5.11E-07,19/05/2021,
42946,UKENSW_WXW_TP000101,1.52E-06,20/05/2021,
42947,UKENSW_WXW_TP000101,6.53E-07,21/05/2021,
42948,UKENSW_WXW_TP000101,9.83E-05,22/05/2021,
42949,UKENSW_WXW_TP000101,5.97E-06,23/05/2021,
42950,UKENSW_WXW_TP000101,5.35E-07,24/05/2021,
42951,UKENSW_WXW_TP000101,8.91E-07,25/05/2021,
42952,UKENSW_WXW_TP000101,7.13E-08,26/05/2021,
42953,UKENSW_WXW_TP000101,3.95E-07,27/05/2021,
42954,UKENSW_WXW_TP000101,0.000339125,28/05/2021,
42955,UKENSW_WXW_TP000101,0.001246801,29/05/2021,
42956,UKENSW_WXW_TP000101,0.000409189,30/05/2021,
42957,UKENSW_WXW_TP000101,0.000724002,31/05/2021,
42958,UKENSW_WXW_TP000101,0.000561256,01/06/2021,
42959,UKENSW_WXW_TP000101,0.001860667,02/06/2021,
42960,UKENSW_WXW_TP000101,0.000588453,03/06/2021,
42961,UKENSW_WXW_TP000101,0.001106471,04/06/2021,
42962,UKENSW_WXW_TP000101,8.54E-05,05/06/2021,
42963,UKENSW_WXW_TP000101,0.001160077,06/06/2021,
42964,UKENSW_WXW_TP000101,0.001633238,07/06/2021,
42965,UKENSW_WXW_TP000101,0.002806883,08/06/2021,
42966,UKENSW_WXW_TP000101,0.000257052,09/06/2021,
42967,UKENSW_WXW_TP000101,0.001766252,10/06/2021,
42968,UKENSW_WXW_TP000101,0.001322586,11/06/2021,
42969,UKENSW_WXW_TP000101,8.67E-05,12/06/2021,
42970,UKENSW_WXW_TP000101,1.04E-06,13/06/2021,
42971,UKENSW_WXW_TP000101,3.33E-07,14/06/2021,
42972,UKENSW_WXW_TP000101,2.26E-05,15/06/2021,
42973,UKENSW_WXW_TP000101,0.002920356,16/06/2021,
42974,UKENSW_WXW_TP000101,0.000138238,17/06/2021,
42975,UKENSW_WXW_TP000101,3.26E-05,18/06/2021,
42976,UKENSW_WXW_TP000101,0.000230239,19/06/2021,
42977,UKENSW_WXW_TP000101,1.69E-05,20/06/2021,
42978,UKENSW_WXW_TP000101,5.66E-07,21/06/2021,
42979,UKENSW_WXW_TP000101,1.26E-06,22/06/2021,
42980,UKENSW_WXW_TP000101,3.46E-05,23/06/2021,
42981,UKENSW_WXW_TP000101,3.68E-05,24/06/2021,
42982,UKENSW_WXW_TP000101,4.42E-05,25/06/2021,
42983,UKENSW_WXW_TP000101,7.96E-06,26/06/2021,
42984,UKENSW_WXW_TP000101,4.48E-05,27/06/2021,
42985,UKENSW_WXW_TP000101,8.43E-06,28/06/2021,
42986,UKENSW_WXW_TP000101,2.58E-05,29/06/2021,
42987,UKENSW_WXW_TP000101,1.76E-05,30/06/2021,
42988,UKENSW_WXW_TP000101,5.33E-05,01/07/2021,
42989,UKENSW_WXW_TP000101,0.002047646,02/07/2021,
42990,UKENSW_WXW_TP000101,0.003143397,03/07/2021,
42991,UKENSW_WXW_TP000101,0.001173756,04/07/2021,
42992,UKENSW_WXW_TP000101,0.00022806,05/07/2021,
42993,UKENSW_WXW_TP000101,0.002075244,06/07/2021,
42994,UKENSW_WXW_TP000101,0.001177507,07/07/2021,
42995,UKENSW_WXW_TP000101,0.002747975,08/07/2021,
42996,UKENSW_WXW_TP000101,0.003973821,09/07/2021,
42997,UKENSW_WXW_TP000101,0.003208725,10/07/2021,
42998,UKENSW_WXW_TP000101,0.000201035,11/07/2021,
42999,UKENSW_WXW_TP000101,0.000142319,12/07/2021,
43000,UKENSW_WXW_TP000101,0.000142173,13/07/2021,
43001,UKENSW_WXW_TP000101,0.000182507,14/07/2021,
43002,UKENSW_WXW_TP000101,2.86E-05,15/07/2021,
43003,UKENSW_WXW_TP000101,0.00065206,16/07/2021,
43004,UKENSW_WXW_TP000101,7.07E-05,17/07/2021,
43005,UKENSW_WXW_TP000101,4.49E-05,18/07/2021,
43006,UKENSW_WXW_TP000101,0.00010033,19/07/2021,
43007,UKENSW_WXW_TP000101,0.000932656,20/07/2021,
43008,UKENSW_WXW_TP000101,0.000573142,21/07/2021,
43009,UKENSW_WXW_TP000101,0.006632999,22/07/2021,
43010,UKENSW_WXW_TP000101,0.000515514,23/07/2021,
43011,UKENSW_WXW_TP000101,2.54E-05,24/07/2021,
43012,UKENSW_WXW_TP000101,8.10E-06,25/07/2021,
43013,UKENSW_WXW_TP000101,3.82E-06,26/07/2021,
43014,UKENSW_WXW_TP000101,2.73E-05,27/07/2021,
43015,UKENSW_WXW_TP000101,1.70E-05,28/07/2021,
43016,UKENSW_WXW_TP000101,3.54E-05,29/07/2021,
43017,UKENSW_WXW_TP000101,5.66E-06,30/07/2021,
43018,UKENSW_WXW_TP000101,4.37E-05,31/07/2021,
43019,UKENSW_WXW_TP000101,7.34E-05,01/08/2021,
43020,UKENSW_WXW_TP000101,0.000836259,02/08/2021,
43021,UKENSW_WXW_TP000101,0.000397779,03/08/2021,
43022,UKENSW_WXW_TP000101,0.002529092,04/08/2021,
43023,UKENSW_WXW_TP000101,0.00054494,05/08/2021,
43024,UKENSW_WXW_TP000101,0.000553077,06/08/2021,
43025,UKENSW_WXW_TP000101,0.000756513,07/08/2021,
43026,UKENSW_WXW_TP000101,0.000213432,08/08/2021,
43027,UKENSW_WXW_TP000101,0.00802919,09/08/2021,
43028,UKENSW_WXW_TP000101,0.000976396,10/08/2021,
43029,UKENSW_WXW_TP000101,0.00081734,11/08/2021,
43030,UKENSW_WXW_TP000101,0.000949104,12/08/2021,
43031,UKENSW_WXW_TP000101,0.002893474,13/08/2021,
43032,UKENSW_WXW_TP000101,0.010638431,14/08/2021,
43033,UKENSW_WXW_TP000101,0.002211487,15/08/2021,
43034,UKENSW_WXW_TP000101,0.006823876,16/08/2021,
43035,UKENSW_WXW_TP000101,0.003328261,17/08/2021,
43036,UKENSW_WXW_TP000101,0.002084505,18/08/2021,
43037,UKENSW_WXW_TP000101,0.001969841,19/08/2021,
43038,UKENSW_WXW_TP000101,0.002024636,20/08/2021,
43039,UKENSW_WXW_TP000101,0.001036071,21/08/2021,
43040,UKENSW_WXW_TP000101,0.001999791,22/08/2021,
43041,UKENSW_WXW_TP000101,0.002278782,23/08/2021,
43042,UKENSW_WXW_TP000101,0.003363118,24/08/2021,
43043,UKENSW_WXW_TP000101,0.002627759,25/08/2021,
43044,UKENSW_WXW_TP000101,0.002754321,26/08/2021,
43045,UKENSW_WXW_TP000101,0.000593241,27/08/2021,
43046,UKENSW_WXW_TP000101,2.69E-05,28/08/2021,
43047,UKENSW_WXW_TP000101,0.000100062,29/08/2021,
43048,UKENSW_WXW_TP000101,0.000762079,30/08/2021,
43049,UKENSW_WXW_TP000101,4.63E-05,31/08/2021,
43050,UKENSW_WXW_TP000101,3.55E-08,01/09/2021,
43051,UKENSW_WXW_TP000101,0.000277922,02/09/2021,
43052,UKENSW_WXW_TP000101,0.000252995,03/09/2021,
43053,UKENSW_WXW_TP000101,0.006066004,04/09/2021,
43054,UKENSW_WXW_TP000101,0.001051866,05/09/2021,
