"site_code","one_week_date","Log10_NoV_norm","nov_3week"
"UKENMI_ST_TP000199",2022-01-10,5.2337795,5.5190909465
"UKENMI_ST_TP000199",2022-01-17,NA,5.2337795
"UKENMI_ST_TP000199",2022-01-24,4.821228363,5.0275039315
"UKENMI_ST_TP000199",2022-01-31,NA,4.821228363
"UKENMI_ST_TP000199",2022-02-07,NA,4.821228363
"UKENMI_ST_TP000199",2022-02-14,6.100608727,6.100608727
"UKENMI_ST_TP000199",2022-02-21,5.13040465,5.6155066885
"UKENMI_ST_TP000199",2022-02-28,NA,5.6155066885
"UKENMI_ST_TP000199",2022-03-07,5.84263115,5.4865179
"UKENMI_ST_TP000199",2022-03-14,NA,5.84263115
"UKENMI_ST_TP000199",2022-03-21,5.902695181,5.8726631655
"UKENMI_ST_TP000199",2022-03-28,NA,5.902695181
"UKENMI_ST_TP000207",2021-05-24,NA,NA
"UKENMI_ST_TP000207",2021-05-31,3.67016313,3.67016313
"UKENMI_ST_TP000207",2021-06-07,NA,3.67016313
"UKENMI_ST_TP000207",2021-06-14,4.246345039,3.9582540845
"UKENMI_ST_TP000207",2021-06-21,NA,4.246345039
"UKENMI_ST_TP000207",2021-06-28,4.105064247,4.175704643
"UKENMI_ST_TP000207",2021-07-05,NA,4.105064247
"UKENMI_ST_TP000207",2021-07-12,4.586624234,4.3458442405
"UKENMI_ST_TP000207",2021-07-19,NA,4.586624234
"UKENMI_ST_TP000207",2021-07-26,4.255656494,4.421140364
"UKENMI_ST_TP000207",2021-08-02,NA,4.255656494
"UKENMI_ST_TP000207",2021-08-09,3.147229912,3.701443203
"UKENMI_ST_TP000207",2021-08-16,NA,3.147229912
"UKENMI_ST_TP000207",2021-08-23,4.903281359,4.0252556355
"UKENMI_ST_TP000207",2021-08-30,NA,4.903281359
"UKENMI_ST_TP000207",2021-09-06,4.022941256,4.4631113075
"UKENMI_ST_TP000207",2021-09-13,NA,4.022941256
"UKENMI_ST_TP000207",2021-09-20,4.946269502,4.484605379
"UKENMI_ST_TP000207",2021-09-27,NA,4.946269502
"UKENMI_ST_TP000207",2021-10-04,3.390709141,4.1684893215
"UKENMI_ST_TP000207",2021-10-11,NA,3.390709141
"UKENMI_ST_TP000207",2021-10-18,4.860200492,4.1254548165
"UKENMI_ST_TP000207",2021-10-25,NA,4.860200492
"UKENMI_ST_TP000207",2021-11-01,4.544578448,4.70238947
"UKENMI_ST_TP000207",2021-11-08,NA,4.544578448
"UKENMI_ST_TP000207",2021-11-15,5.089003732,4.81679109
"UKENMI_ST_TP000207",2021-11-22,NA,5.089003732
"UKENMI_ST_TP000207",2021-11-29,4.884056367,4.9865300495
"UKENMI_ST_TP000207",2021-12-06,NA,4.884056367
"UKENMI_ST_TP000207",2021-12-13,4.832267701,4.858162034
"UKENMI_ST_TP000207",2021-12-20,NA,4.832267701
"UKENMI_ST_TP000207",2021-12-27,5.372254395,5.102261048
"UKENMI_ST_TP000207",2022-01-03,NA,5.372254395
"UKENMI_ST_TP000207",2022-01-10,4.667304857,5.019779626
"UKENMI_ST_TP000207",2022-01-17,NA,4.667304857
"UKENMI_ST_TP000207",2022-01-24,4.56159372,4.6144492885
"UKENMI_ST_TP000207",2022-01-31,NA,4.56159372
"UKENMI_ST_TP000207",2022-02-07,5.014250283,4.7879220015
"UKENMI_ST_TP000207",2022-02-14,NA,5.014250283
"UKENMI_ST_TP000207",2022-02-21,4.504066877,4.75915858
"UKENMI_ST_TP000207",2022-02-28,NA,4.504066877
"UKENMI_ST_TP000207",2022-03-07,5.390868906,4.9474678915
"UKENMI_ST_TP000207",2022-03-14,NA,5.390868906
"UKENMI_ST_TP000207",2022-03-21,5.449692108,5.420280507
"UKENMI_ST_TP000207",2022-03-28,NA,5.449692108
"UKENMI_ST_TP000208",2021-05-24,NA,NA
"UKENMI_ST_TP000208",2021-05-31,4.915911284,4.915911284
"UKENMI_ST_TP000208",2021-06-07,NA,4.915911284
"UKENMI_ST_TP000208",2021-06-14,5.576511177,5.2462112305
"UKENMI_ST_TP000208",2021-06-21,NA,5.576511177
"UKENMI_ST_TP000208",2021-06-28,5.066778577,5.321644877
"UKENMI_ST_TP000208",2021-07-05,NA,5.066778577
"UKENMI_ST_TP000208",2021-07-12,6.066233226,5.5665059015
"UKENMI_ST_TP000208",2021-07-19,NA,6.066233226
"UKENMI_ST_TP000208",2021-07-26,5.147386908,5.606810067
"UKENMI_ST_TP000208",2021-08-02,NA,5.147386908
"UKENMI_ST_TP000208",2021-08-09,5.912582898,5.529984903
"UKENMI_ST_TP000208",2021-08-16,NA,5.912582898
"UKENMI_ST_TP000208",2021-08-23,5.660383944,5.786483421
"UKENMI_ST_TP000208",2021-08-30,NA,5.660383944
"UKENMI_ST_TP000208",2021-09-06,6.188044399,5.9242141715
"UKENMI_ST_TP000208",2021-09-13,NA,6.188044399
"UKENMI_ST_TP000208",2021-09-20,4.806949918,5.4974971585
"UKENMI_ST_TP000208",2021-09-27,NA,4.806949918
"UKENMI_ST_TP000208",2021-10-04,5.578316281,5.1926330995
"UKENMI_ST_TP000208",2021-10-11,NA,5.578316281
"UKENMI_ST_TP000208",2021-10-18,5.057660086,5.3179881835
"UKENMI_ST_TP000208",2021-10-25,NA,5.057660086
"UKENMI_ST_TP000208",2021-11-01,5.476297589,5.2669788375
"UKENMI_ST_TP000208",2021-11-08,NA,5.476297589
"UKENMI_ST_TP000208",2021-11-15,3.264449799,4.370373694
"UKENMI_ST_TP000208",2021-11-22,NA,3.264449799
"UKENMI_ST_TP000208",2021-11-29,4.713342226,3.9888960125
"UKENMI_ST_TP000208",2021-12-06,NA,4.713342226
"UKENMI_ST_TP000208",2021-12-13,5.514757657,5.1140499415
"UKENMI_ST_TP000208",2021-12-20,NA,5.514757657
"UKENMI_ST_TP000208",2021-12-27,NA,5.514757657
"UKENMI_ST_TP000208",2022-01-03,4.182980469,4.182980469
"UKENMI_ST_TP000208",2022-01-10,5.000474306,4.5917273875
"UKENMI_ST_TP000208",2022-01-17,NA,4.5917273875
"UKENMI_ST_TP000208",2022-01-24,3.790386204,4.395430255
"UKENMI_ST_TP000208",2022-01-31,NA,3.790386204
"UKENMI_ST_TP000208",2022-02-07,5.295053712,4.542719958
"UKENMI_ST_TP000208",2022-02-14,NA,5.295053712
"UKENMI_ST_TP000208",2022-02-21,5.610578928,5.45281632
"UKENMI_ST_TP000208",2022-02-28,NA,5.610578928
"UKENMI_ST_TP000208",2022-03-07,5.797572208,5.704075568
"UKENMI_ST_TP000208",2022-03-14,NA,5.797572208
"UKENMI_ST_TP000208",2022-03-21,5.477180611,5.6373764095
"UKENMI_ST_TP000208",2022-03-28,NA,5.477180611
"UKENMI_ST_TP000222",2021-05-24,NA,NA
"UKENMI_ST_TP000222",2021-05-31,3.759873952,3.759873952
"UKENMI_ST_TP000222",2021-06-07,4.811519856,4.285696904
"UKENMI_ST_TP000222",2021-06-14,NA,4.285696904
"UKENMI_ST_TP000222",2021-06-21,NA,4.811519856
"UKENMI_ST_TP000222",2021-06-28,3.855882448,3.855882448
"UKENMI_ST_TP000222",2021-07-05,NA,3.855882448
"UKENMI_ST_TP000222",2021-07-12,4.161415458,4.008648953
"UKENMI_ST_TP000222",2021-07-19,NA,4.161415458
"UKENMI_ST_TP000222",2021-07-26,5.045185477,4.6033004675
"UKENMI_ST_TP000222",2021-08-02,NA,5.045185477
"UKENMI_ST_TP000222",2021-08-09,4.619774562,4.8324800195
"UKENMI_ST_TP000222",2021-08-16,NA,4.619774562
"UKENMI_ST_TP000222",2021-08-23,5.067319162,4.843546862
"UKENMI_ST_TP000222",2021-08-30,NA,5.067319162
"UKENMI_ST_TP000222",2021-09-06,5.254053371,5.1606862665
"UKENMI_ST_TP000222",2021-09-13,NA,5.254053371
"UKENMI_ST_TP000222",2021-09-20,4.722757105,4.988405238
"UKENMI_ST_TP000222",2021-09-27,NA,4.722757105
"UKENMI_ST_TP000222",2021-10-04,5.087229045,4.904993075
"UKENMI_ST_TP000222",2021-10-11,NA,5.087229045
"UKENMI_ST_TP000222",2021-10-18,3.894758605,4.490993825
"UKENMI_ST_TP000222",2021-10-25,NA,3.894758605
"UKENMI_ST_TP000222",2021-11-01,4.490356705,4.192557655
"UKENMI_ST_TP000222",2021-11-08,NA,4.490356705
"UKENMI_ST_TP000222",2021-11-15,4.861228327,4.675792516
"UKENMI_ST_TP000222",2021-11-22,NA,4.861228327
"UKENMI_ST_TP000222",2021-11-29,4.815174201,4.838201264
"UKENMI_ST_TP000222",2021-12-06,NA,4.815174201
"UKENMI_ST_TP000222",2021-12-13,4.593096212,4.7041352065
"UKENMI_ST_TP000222",2021-12-20,NA,4.593096212
"UKENMI_ST_TP000222",2021-12-27,5.128485741,4.8607909765
"UKENMI_ST_TP000222",2022-01-03,NA,5.128485741
"UKENMI_ST_TP000222",2022-01-10,4.124971,4.6267283705
"UKENMI_ST_TP000222",2022-01-17,NA,4.124971
"UKENMI_ST_TP000222",2022-01-24,3.38856173,3.756766365
"UKENMI_ST_TP000222",2022-01-31,NA,3.38856173
"UKENMI_ST_TP000222",2022-02-07,4.165151417,3.7768565735
"UKENMI_ST_TP000222",2022-02-14,NA,4.165151417
"UKENMI_ST_TP000222",2022-02-21,5.384246614,4.7746990155
"UKENMI_ST_TP000222",2022-02-28,NA,5.384246614
"UKENMI_ST_TP000222",2022-03-07,5.055711409,5.2199790115
"UKENMI_ST_TP000222",2022-03-14,NA,5.055711409
"UKENMI_ST_TP000222",2022-03-21,4.64071985,4.8482156295
"UKENMI_ST_TP000222",2022-03-28,NA,4.64071985
"UKENMI_ST_TP000225",2021-05-24,NA,NA
"UKENMI_ST_TP000225",2021-05-31,4.062915794,4.062915794
"UKENMI_ST_TP000225",2021-06-07,NA,4.062915794
"UKENMI_ST_TP000225",2021-06-14,4.950056179,4.5064859865
"UKENMI_ST_TP000225",2021-06-21,NA,4.950056179
"UKENMI_ST_TP000225",2021-06-28,5.105160338,5.0276082585
"UKENMI_ST_TP000225",2021-07-05,NA,5.105160338
"UKENMI_ST_TP000225",2021-07-12,5.240696498,5.172928418
"UKENMI_ST_TP000225",2021-07-19,NA,5.240696498
"UKENMI_ST_TP000225",2021-07-26,6.032735871,5.6367161845
"UKENMI_ST_TP000225",2021-08-02,NA,6.032735871
"UKENMI_ST_TP000225",2021-08-09,5.149123329,5.5909296
"UKENMI_ST_TP000225",2021-08-16,NA,5.149123329
"UKENMI_ST_TP000225",2021-08-23,5.858231726,5.5036775275
"UKENMI_ST_TP000225",2021-08-30,NA,5.858231726
"UKENMI_ST_TP000225",2021-09-06,5.759239082,5.808735404
"UKENMI_ST_TP000225",2021-09-13,NA,5.759239082
"UKENMI_ST_TP000225",2021-09-20,5.359975077,5.5596070795
"UKENMI_ST_TP000225",2021-09-27,NA,5.359975077
"UKENMI_ST_TP000225",2021-10-04,3.720201328,4.5400882025
"UKENMI_ST_TP000225",2021-10-11,NA,3.720201328
"UKENMI_ST_TP000225",2021-10-18,5.519570387,4.6198858575
"UKENMI_ST_TP000225",2021-10-25,NA,5.519570387
"UKENMI_ST_TP000225",2021-11-01,5.653752477,5.586661432
"UKENMI_ST_TP000225",2021-11-08,NA,5.653752477
"UKENMI_ST_TP000225",2021-11-15,4.945888134,5.2998203055
"UKENMI_ST_TP000225",2021-11-22,NA,4.945888134
"UKENMI_ST_TP000225",2021-11-29,5.465382402,5.205635268
"UKENMI_ST_TP000225",2021-12-06,NA,5.465382402
"UKENMI_ST_TP000225",2021-12-13,4.608254604,5.036818503
"UKENMI_ST_TP000225",2021-12-20,NA,4.608254604
"UKENMI_ST_TP000225",2021-12-27,5.676716886,5.142485745
"UKENMI_ST_TP000225",2022-01-03,NA,5.676716886
"UKENMI_ST_TP000225",2022-01-10,4.34063103,5.008673958
"UKENMI_ST_TP000225",2022-01-17,NA,4.34063103
"UKENMI_ST_TP000225",2022-01-24,5.161507354,4.751069192
"UKENMI_ST_TP000225",2022-01-31,NA,5.161507354
"UKENMI_ST_TP000225",2022-02-07,5.396804477,5.2791559155
"UKENMI_ST_TP000225",2022-02-14,NA,5.396804477
"UKENMI_ST_TP000225",2022-02-21,6.013500138,5.7051523075
"UKENMI_ST_TP000225",2022-02-28,NA,6.013500138
"UKENMI_ST_TP000225",2022-03-07,5.331099164,5.672299651
"UKENMI_ST_TP000225",2022-03-14,NA,5.331099164
"UKENMI_ST_TP000225",2022-03-21,3.393472251,4.3622857075
"UKENMI_ST_TP000225",2022-03-28,NA,3.393472251
"UKENMI_ST_TP000241",2021-05-24,4.270533488,4.270533488
"UKENMI_ST_TP000241",2021-05-31,NA,4.270533488
"UKENMI_ST_TP000241",2021-06-07,4.770375839,4.5204546635
"UKENMI_ST_TP000241",2021-06-14,NA,4.770375839
"UKENMI_ST_TP000241",2021-06-21,5.001663752,4.8860197955
"UKENMI_ST_TP000241",2021-06-28,NA,5.001663752
"UKENMI_ST_TP000241",2021-07-05,5.239768174,5.120715963
"UKENMI_ST_TP000241",2021-07-12,NA,5.239768174
"UKENMI_ST_TP000241",2021-07-19,NA,5.239768174
"UKENMI_ST_TP000241",2021-07-26,5.167331999,5.167331999
"UKENMI_ST_TP000241",2021-08-02,6.04371795,5.6055249745
"UKENMI_ST_TP000241",2021-08-09,NA,5.6055249745
"UKENMI_ST_TP000241",2021-08-16,5.876634618,5.960176284
"UKENMI_ST_TP000241",2021-08-23,NA,5.876634618
"UKENMI_ST_TP000241",2021-08-30,5.722883847,5.7997592325
"UKENMI_ST_TP000241",2021-09-06,NA,5.722883847
"UKENMI_ST_TP000241",2021-09-13,5.03576285,5.3793233485
"UKENMI_ST_TP000241",2021-09-20,NA,5.03576285
"UKENMI_ST_TP000241",2021-09-27,5.608285687,5.3220242685
"UKENMI_ST_TP000241",2021-10-04,NA,5.608285687
"UKENMI_ST_TP000241",2021-10-11,5.947261878,5.7777737825
"UKENMI_ST_TP000241",2021-10-18,NA,5.947261878
"UKENMI_ST_TP000241",2021-10-25,5.643823487,5.7955426825
"UKENMI_ST_TP000241",2021-11-01,NA,5.643823487
"UKENMI_ST_TP000241",2021-11-08,5.440296414,5.5420599505
"UKENMI_ST_TP000241",2021-11-15,NA,5.440296414
"UKENMI_ST_TP000241",2021-11-22,4.965135465,5.2027159395
"UKENMI_ST_TP000241",2021-11-29,NA,4.965135465
"UKENMI_ST_TP000241",2021-12-06,4.966457581,4.965796523
"UKENMI_ST_TP000241",2021-12-13,NA,4.966457581
"UKENMI_ST_TP000241",2021-12-20,5.834170573,5.400314077
"UKENMI_ST_TP000241",2021-12-27,NA,5.834170573
"UKENMI_ST_TP000241",2022-01-03,5.305637096,5.5699038345
"UKENMI_ST_TP000241",2022-01-10,NA,5.305637096
"UKENMI_ST_TP000241",2022-01-17,4.196230515,4.7509338055
"UKENMI_ST_TP000241",2022-01-24,NA,4.196230515
"UKENMI_ST_TP000241",2022-01-31,5.453756041,4.824993278
"UKENMI_ST_TP000241",2022-02-07,NA,5.453756041
"UKENMI_ST_TP000241",2022-02-14,4.887163387,5.170459714
"UKENMI_ST_TP000241",2022-02-21,NA,4.887163387
"UKENMI_ST_TP000241",2022-02-28,5.572906538,5.2300349625
"UKENMI_ST_TP000241",2022-03-07,NA,5.572906538
"UKENMI_ST_TP000241",2022-03-14,6.055430416,5.814168477
"UKENMI_ST_TP000241",2022-03-21,NA,6.055430416
"UKENMI_ST_TP000241",2022-03-28,NA,6.055430416
"UKENMI_ST_TP000256",2021-05-24,NA,NA
"UKENMI_ST_TP000256",2021-05-31,5.022753245,5.022753245
"UKENMI_ST_TP000256",2021-06-07,NA,5.022753245
"UKENMI_ST_TP000256",2021-06-14,5.100466404,5.0616098245
"UKENMI_ST_TP000256",2021-06-21,NA,5.100466404
"UKENMI_ST_TP000256",2021-06-28,5.054719033,5.0775927185
"UKENMI_ST_TP000256",2021-07-05,NA,5.054719033
"UKENMI_ST_TP000256",2021-07-12,5.065340753,5.060029893
"UKENMI_ST_TP000256",2021-07-19,NA,5.065340753
"UKENMI_ST_TP000256",2021-07-26,5.567731019,5.316535886
"UKENMI_ST_TP000256",2021-08-02,NA,5.567731019
"UKENMI_ST_TP000256",2021-08-09,6.815586989,6.191659004
"UKENMI_ST_TP000256",2021-08-16,NA,6.815586989
"UKENMI_ST_TP000256",2021-08-23,5.118588623,5.967087806
"UKENMI_ST_TP000256",2021-08-30,NA,5.118588623
"UKENMI_ST_TP000256",2021-09-06,5.331831085,5.225209854
"UKENMI_ST_TP000256",2021-09-13,NA,5.331831085
"UKENMI_ST_TP000256",2021-09-20,5.115394084,5.2236125845
"UKENMI_ST_TP000256",2021-09-27,NA,5.115394084
"UKENMI_ST_TP000256",2021-10-04,5.763097172,5.439245628
"UKENMI_ST_TP000256",2021-10-11,NA,5.763097172
"UKENMI_ST_TP000256",2021-10-18,5.180337742,5.471717457
"UKENMI_ST_TP000256",2021-10-25,NA,5.180337742
"UKENMI_ST_TP000256",2021-11-01,5.107264914,5.143801328
"UKENMI_ST_TP000256",2021-11-08,NA,5.107264914
"UKENMI_ST_TP000256",2021-11-15,5.279214247,5.1932395805
"UKENMI_ST_TP000256",2021-11-22,NA,5.279214247
"UKENMI_ST_TP000256",2021-11-29,4.753063993,5.01613912
"UKENMI_ST_TP000256",2021-12-06,NA,4.753063993
"UKENMI_ST_TP000256",2021-12-13,3.402337687,4.07770084
"UKENMI_ST_TP000256",2021-12-20,NA,3.402337687
"UKENMI_ST_TP000256",2021-12-27,4.969277375,4.185807531
"UKENMI_ST_TP000256",2022-01-03,NA,4.969277375
"UKENMI_ST_TP000256",2022-01-10,5.130128847,5.049703111
"UKENMI_ST_TP000256",2022-01-17,NA,5.130128847
"UKENMI_ST_TP000256",2022-01-24,4.992771134,5.0614499905
"UKENMI_ST_TP000256",2022-01-31,NA,4.992771134
"UKENMI_ST_TP000256",2022-02-07,5.498835259,5.2458031965
"UKENMI_ST_TP000256",2022-02-14,NA,5.498835259
"UKENMI_ST_TP000256",2022-02-21,5.993684156,5.7462597075
"UKENMI_ST_TP000256",2022-02-28,NA,5.993684156
"UKENMI_ST_TP000256",2022-03-07,4.963943171,5.4788136635
"UKENMI_ST_TP000256",2022-03-14,NA,4.963943171
"UKENMI_ST_TP000256",2022-03-21,5.699526777,5.331734974
"UKENMI_ST_TP000256",2022-03-28,NA,5.699526777
"UKENNE_NU_TP000012",2021-05-24,NA,NA
"UKENNE_NU_TP000012",2021-05-31,3.504627784,3.504627784
"UKENNE_NU_TP000012",2021-06-07,4.384472018,3.944549901
"UKENNE_NU_TP000012",2021-06-14,NA,3.944549901
"UKENNE_NU_TP000012",2021-06-21,NA,4.384472018
"UKENNE_NU_TP000012",2021-06-28,5.084801029,5.084801029
"UKENNE_NU_TP000012",2021-07-05,NA,5.084801029
"UKENNE_NU_TP000012",2021-07-12,5.023518873,5.054159951
"UKENNE_NU_TP000012",2021-07-19,NA,5.023518873
"UKENNE_NU_TP000012",2021-07-26,5.048911064,5.0362149685
"UKENNE_NU_TP000012",2021-08-02,NA,5.048911064
"UKENNE_NU_TP000012",2021-08-09,5.677315536,5.3631133
"UKENNE_NU_TP000012",2021-08-16,NA,5.677315536
"UKENNE_NU_TP000012",2021-08-23,5.13552313,5.406419333
"UKENNE_NU_TP000012",2021-08-30,NA,5.13552313
"UKENNE_NU_TP000012",2021-09-06,5.54375177,5.33963745
"UKENNE_NU_TP000012",2021-09-13,NA,5.54375177
"UKENNE_NU_TP000012",2021-09-20,5.736090051,5.6399209105
"UKENNE_NU_TP000012",2021-09-27,NA,5.736090051
"UKENNE_NU_TP000012",2021-10-04,5.730521419,5.733305735
"UKENNE_NU_TP000012",2021-10-11,NA,5.730521419
"UKENNE_NU_TP000012",2021-10-18,5.123316371,5.426918895
"UKENNE_NU_TP000012",2021-10-25,NA,5.123316371
"UKENNE_NU_TP000012",2021-11-01,5.242419451,5.182867911
"UKENNE_NU_TP000012",2021-11-08,NA,5.242419451
"UKENNE_NU_TP000012",2021-11-15,5.428378326,5.3353988885
"UKENNE_NU_TP000012",2021-11-22,NA,5.428378326
"UKENNE_NU_TP000012",2021-11-29,5.690193074,5.5592857
"UKENNE_NU_TP000012",2021-12-06,NA,5.690193074
"UKENNE_NU_TP000012",2021-12-13,4.194208063,4.9422005685
"UKENNE_NU_TP000012",2021-12-20,NA,4.194208063
"UKENNE_NU_TP000012",2021-12-27,3.408595936,3.8014019995
"UKENNE_NU_TP000012",2022-01-03,NA,3.408595936
"UKENNE_NU_TP000012",2022-01-10,5.316077539,4.3623367375
"UKENNE_NU_TP000012",2022-01-17,NA,5.316077539
"UKENNE_NU_TP000012",2022-01-24,4.932919506,5.1244985225
"UKENNE_NU_TP000012",2022-01-31,NA,4.932919506
"UKENNE_NU_TP000012",2022-02-07,2.996223554,3.96457153
"UKENNE_NU_TP000012",2022-02-14,NA,2.996223554
"UKENNE_NU_TP000012",2022-02-21,6.185098415,4.5906609845
"UKENNE_NU_TP000012",2022-02-28,NA,6.185098415
"UKENNE_NU_TP000012",2022-03-07,5.704371259,5.944734837
"UKENNE_NU_TP000012",2022-03-14,NA,5.704371259
