"site_code","one_week_date","Log10_NoV_norm","nov_3week","Easting","Northing"
"UKENNE_NU_TP000028",2021-08-02,4.242766358,4.162372038,441059,556121
"UKENNE_NU_TP000030",2021-08-02,NA,NA,444099,542631
"UKENNE_NU_TP000031",2021-08-02,NA,NA,433599,566401
"UKENNE_NU_TP000039",2021-08-02,NA,NA,462098,522827
"UKENNE_NU_TP000046",2021-08-02,NA,NA,451989,527651
"UKENNE_NU_TP000048",2021-08-02,NA,NA,432099,550801
"UKENNE_NU_TP000051",2021-08-02,NA,NA,428919,511531
"UKENNE_NU_TP000055",2021-08-02,NA,NA,432799,555701
"UKENNE_YW_TP000029",2021-08-02,NA,NA,460089,447151
"UKENNE_YW_TP000054",2021-08-02,NA,NA,444556,394415
"UKENNE_YW_TP000057",2021-08-02,NA,NA,439589,391567
"UKENNE_YW_TP000063",2021-08-02,NA,NA,435069,420411
"UKENNE_YW_TP000082",2021-08-02,5.159508718,4.53881980433333,418979,438751
"UKENNE_YW_TP000086",2021-08-02,NA,NA,409249,422391
"UKENNE_YW_TP000094",2021-08-02,NA,NA,418099,420701
"UKENNE_YW_TP000095",2021-08-02,4.930566355,4.54689599766667,516284,429068
"UKENNE_YW_TP000096",2021-08-02,NA,NA,408519,441231
"UKENNE_YW_TP000098",2021-08-02,NA,NA,434649,430711
"UKENNE_YW_TP000102",2021-08-02,NA,NA,437799,407001
"UKENNE_YW_TP000107",2021-08-02,5.093136961,4.45623935133333,426089,419971
"UKENNE_YW_TP000112",2021-08-02,NA,NA,439229,374651
"UKENNE_YW_TP000119",2021-08-02,NA,NA,460189,405981
"UKENNE_YW_TP000141",2021-08-02,NA,NA,443369,385781
"UKENNW_UU_TP000012",2021-08-02,NA,NA,321942,468543
"UKENNW_UU_TP000017",2021-08-02,NA,NA,332919,389491
"UKENNW_UU_TP000018",2021-08-02,NA,NA,360469,429411
"UKENNW_UU_TP000019",2021-08-02,NA,NA,376549,404691
"UKENNW_UU_TP000023",2021-08-02,NA,NA,334328,385183
"UKENNW_UU_TP000024",2021-08-02,NA,NA,382849,435121
"UKENNW_UU_TP000026",2021-08-02,NA,NA,380039,407811
"UKENNW_UU_TP000027",2021-08-02,NA,NA,338811,556534
"UKENNW_UU_TP000038",2021-08-02,5.577704468,5.517626186,366639,357111
"UKENNW_UU_TP000047",2021-08-02,NA,NA,342338,374328
"UKENNW_UU_TP000050",2021-08-02,5.221406038,5.12055038033333,333099,446501
"UKENNW_UU_TP000067",2021-08-02,NA,NA,393789,394841
"UKENNW_UU_TP000068",2021-08-02,NA,NA,375619,433371
"UKENNW_UU_TP000076",2021-08-02,NA,NA,345699,458711
"UKENNW_UU_TP000078",2021-08-02,NA,NA,365809,399001
"UKENNW_UU_TP000084",2021-08-02,NA,NA,389609,378201
"UKENNW_UU_TP000095",2021-08-02,NA,NA,324149,390251
"UKENNW_UU_TP000102",2021-08-02,NA,NA,345709,427931
"UKENNW_UU_TP000103",2021-08-02,NA,NA,388287,412525
"UKENNW_UU_TP000110",2021-08-02,4.689830094,4.74268062633333,333486,392845
"UKENNW_UU_TP000115",2021-08-02,NA,NA,353579,395921
"UKENNW_UU_TP000116",2021-08-02,5.326045057,5.156070858,386519,389821
"UKENNW_UU_TP000124",2021-08-02,NA,NA,358039,386891
"UKENNW_UU_TP000133",2021-08-02,NA,NA,348172,411615
"UKENSO_SW_TP000001",2021-08-02,5.724023869,5.33606561833333,438718,112480
"UKENSO_SW_TP000004",2021-08-02,NA,NA,470951,105443
"UKENSO_SW_TP000008",2021-08-02,NA,NA,456846,103242
"UKENSO_SW_TP000011",2021-08-02,NA,NA,438275,111125
"UKENSO_SW_TP000013",2021-08-02,NA,NA,446839,117931
"UKENSO_SW_TP000016",2021-08-02,3.738757158,4.635876331,460200,85191
"UKENSO_SW_TP000022",2021-08-02,NA,NA,633188,162889
"UKENSO_SW_TP000025",2021-08-02,NA,NA,582959,168491
"UKENSO_SW_TP000026",2021-08-02,NA,NA,601950,143308
"UKENSO_SW_TP000028",2021-08-02,NA,NA,628575,139968
"UKENSO_SW_TP000030",2021-08-02,NA,NA,571975,159382
"UKENSO_SW_TP000033",2021-08-02,NA,NA,616939,159720
"UKENSO_SW_TP000083",2021-08-02,5.876989895,5.40488225033333,517007,103642
"UKENSO_SW_TP000090",2021-08-02,NA,NA,499695,103145
"UKENSO_SW_TP000091",2021-08-02,5.370743382,5.26992146666667,576559,109381
"UKENSW_SWS_TP000002",2021-08-02,NA,NA,253327,134309
"UKENSW_SWS_TP000016",2021-08-02,NA,NA,242167,127655
"UKENSW_SWS_TP000024",2021-08-02,NA,NA,302457,80397
"UKENSW_SWS_TP000025",2021-08-02,NA,NA,182302,32206
"UKENSW_SWS_TP000051",2021-08-02,NA,NA,288249,72051
"UKENSW_SWS_TP000055",2021-08-02,NA,NA,206629,52671
"UKENSW_SWS_TP000058",2021-08-02,5.71127096,5.329107167,249776,54024
"UKENSW_SWS_TP000059",2021-08-02,NA,NA,252334,56403
"UKENSW_SWS_TP000064",2021-08-02,6.827285018,6.27940208166667,313655,90455
"UKENSW_SWS_TP000075",2021-08-02,NA,NA,289699,56301
"UKENSW_WXW_TP000004",2021-08-02,NA,NA,353294,179291
"UKENSW_WXW_TP000005",2021-08-02,NA,NA,369299,168221
"UKENSW_WXW_TP000038",2021-08-02,NA,NA,413049,95051
"UKENSW_WXW_TP000086",2021-08-02,NA,NA,328049,124551
"UKENSW_WXW_TP000100",2021-08-02,NA,NA,331469,156981
"UKENSW_WXW_TP000101",2021-08-02,NA,NA,366380,76721
"UKENTH_TWU_TP000010",2021-08-02,NA,NA,478989,214851
"UKENTH_TWU_TP000013",2021-08-02,NA,NA,467999,155201
"UKENTH_TWU_TP000014",2021-08-02,NA,NA,545469,181671
"UKENTH_TWU_TP000015",2021-08-02,NA,NA,529519,166319
"UKENTH_TWU_TP000021",2021-08-02,NA,NA,513709,201061
"UKENTH_TWU_TP000033",2021-08-02,NA,NA,485799,159501
"UKENTH_TWU_TP000050",2021-08-02,NA,NA,528799,140201
"UKENTH_TWU_TP000052",2021-08-02,3.994158706,3.95159378,549086,180831
"UKENTH_TWU_TP000054",2021-08-02,NA,NA,535659,193171
"UKENTH_TWU_TP000073",2021-08-02,NA,NA,500299,151601
"UKENTH_TWU_TP000084",2021-08-02,NA,NA,518999,168301
"UKENTH_TWU_TP000100",2021-08-02,NA,NA,487709,186961
"UKENTH_TWU_TP000102",2021-08-02,NA,NA,555599,176701
"UKENTH_TWU_TP000103",2021-08-02,NA,NA,512349,217841
"UKENTH_TWU_TP000106",2021-08-02,4.449008199,4.61354577233333,504199,191941
"UKENTH_TWU_TP000113",2021-08-02,NA,NA,515409,174721
"UKENTH_TWU_TP000116",2021-08-02,NA,NA,449859,166721
"UKENTH_TWU_TP000122",2021-08-02,NA,NA,471099,170701
"UKENTH_TWU_TP000125",2021-08-02,NA,NA,551499,181901
"UKENTH_TWU_TP000126",2021-08-02,NA,NA,539251,209766
"UKENTH_TWU_TP000133",2021-08-02,NA,NA,494299,179201
"UKENTH_TWU_TP000139",2021-08-02,NA,NA,412709,185801
"UKENTH_TWU_TP000155",2021-08-02,NA,NA,503199,157401
"UKENTH_TWU_TP000159",2021-08-02,NA,NA,454389,202231
"UKENAN_AW_TP000016",2021-08-09,3.188630181,4.20520784766667,508487,249332
"UKENAN_AW_TP000023",2021-08-09,5.778775472,6.02650851066667,535699,340996
"UKENAN_AW_TP000037",2021-08-09,5.076687378,4.92508861033333,493847,268578
"UKENAN_AW_TP000050",2021-08-09,5.065095524,4.83761010466667,547187,261751
"UKENAN_AW_TP000051",2021-08-09,5.862402829,5.61407261233333,502806,226864
"UKENAN_AW_TP000055",2021-08-09,6.138007862,5.93139666433333,573806,206725
"UKENAN_AW_TP000063",2021-08-09,5.396537063,4.90453275433333,602226,223615
"UKENAN_AW_TP000069",2021-08-09,4.57376694,3.80300961133333,488411,240500
"UKENAN_AW_TP000082",2021-08-09,5.681749886,5.33201573933333,560459,304206
"UKENAN_AW_TP000107",2021-08-09,5.309839904,5.25679585466667,481616,261993
"UKENAN_AW_TP000115",2021-08-09,5.799345205,5.64507356133333,651859,311135
"UKENAN_AW_TP000116",2021-08-09,5.135441614,4.75409501433333,526212,410959
"UKENAN_AW_TP000144",2021-08-09,5.155523051,5.35442360966667,617466,241968
"UKENAN_AW_TP000148",2021-08-09,6.492433844,5.84705990833333,614064,214273
"UKENAN_AW_TP000154",2021-08-09,4.235337016,5.24576652366667,560275,322372
"UKENAN_AW_TP000161",2021-08-09,4.666241682,4.39493322533333,499884,370410
"UKENAN_AW_TP000170",2021-08-09,5.987528793,5.151703069,653429,297861
"UKENAN_AW_TP000200",2021-08-09,5.349402531,4.93102083533333,627841,307418
"UKENAN_AW_TP000210",2021-08-09,4.253769477,4.61943098366667,521980,298342
"UKENAN_AW_TP000293",2021-08-09,4.337591647,4.776199013,545869,314163
"UKENAN_AW_TP000303",2021-08-09,5.625978256,5.38977034866667,573699,190651
"UKENAN_AW_TP000307",2021-08-09,5.642774134,4.96490067933333,587999,187601
"UKENAN_AW_TP000308",2021-08-09,5.260653026,5.233449464,565353,175767
"UKENMI_ST_TP000018",2021-08-09,5.461305879,5.23324205333333,389999,301651
"UKENMI_ST_TP000036",2021-08-09,4.697175954,5.42554907333333,395499,322271
"UKENMI_ST_TP000056",2021-08-09,4.2293779,4.11490925233333,426849,325511
"UKENMI_ST_TP000060",2021-08-09,NA,NA,370979,301401
"UKENMI_ST_TP000062",2021-08-09,4.530124399,5.225647336,419379,291391
"UKENMI_ST_TP000068",2021-08-09,5.846044623,5.39491438166667,433599,273701
"UKENMI_ST_TP000074",2021-08-09,5.344319682,4.96405157633333,439359,334491
"UKENMI_ST_TP000099",2021-08-09,5.536471389,4.95828804533333,380829,216121
"UKENMI_ST_TP000100",2021-08-09,5.040893518,4.98927916633333,402189,301921
"UKENMI_ST_TP000120",2021-08-09,6.084077009,5.94983911533333,382559,273751
"UKENMI_ST_TP000137",2021-08-09,5.936700929,5.982879493,453099,321301
"UKENMI_ST_TP000143",2021-08-09,NA,NA,454829,362421
"UKENMI_ST_TP000156",2021-08-09,NA,NA,416499,292356
"UKENMI_ST_TP000163",2021-08-09,5.239501563,5.27299814733333,464729,342221
"UKENMI_ST_TP000164",2021-08-09,5.789667724,5.81413350333333,433479,295881
"UKENMI_ST_TP000180",2021-08-09,NA,NA,387079,283821
"UKENMI_ST_TP000182",2021-08-09,5.863077208,5.78702084,449419,276351
"UKENMI_ST_TP000184",2021-08-09,6.241204515,5.23513801133333,361299,313701
"UKENMI_ST_TP000186",2021-08-09,5.304565262,5.357731865,487449,405991
"UKENMI_ST_TP000199",2021-08-09,5.945215297,6.203367532,408459,262631
"UKENMI_ST_TP000207",2021-08-09,3.147229912,3.99650354666667,387819,339051
"UKENMI_ST_TP000208",2021-08-09,5.912582898,5.708734344,378889,204891
"UKENMI_ST_TP000222",2021-08-09,4.619774562,4.60879183233333,459849,311851
"UKENMI_ST_TP000225",2021-08-09,5.149123329,5.47418523266667,427569,262891
"UKENMI_ST_TP000241",2021-08-09,NA,NA,384619,253411
"UKENMI_ST_TP000256",2021-08-09,6.815586989,5.816219587,389929,224861
"UKENNE_NU_TP000012",2021-08-09,5.677315536,5.24991515766667,456119,524091
"UKENNE_NU_TP000028",2021-08-09,NA,NA,441059,556121
"UKENNE_NU_TP000030",2021-08-09,5.670830932,5.108521159,444099,542631
"UKENNE_NU_TP000031",2021-08-09,5.203777066,4.453221828,433599,566401
"UKENNE_NU_TP000039",2021-08-09,NA,NA,462098,522827
"UKENNE_NU_TP000046",2021-08-09,5.96467228,4.88738636066667,451989,527651
"UKENNE_NU_TP000048",2021-08-09,NA,NA,432099,550801
"UKENNE_NU_TP000051",2021-08-09,5.611156238,5.05080664666667,428919,511531
"UKENNE_NU_TP000055",2021-08-09,5.750652061,5.55464024266667,432799,555701
"UKENNE_YW_TP000029",2021-08-09,5.011528902,4.84793240733333,460089,447151
"UKENNE_YW_TP000054",2021-08-09,NA,NA,444556,394415
"UKENNE_YW_TP000057",2021-08-09,4.712316747,4.59785356533333,439589,391567
"UKENNE_YW_TP000063",2021-08-09,5.536538948,4.714328373,435069,420411
"UKENNE_YW_TP000082",2021-08-09,NA,NA,418979,438751
"UKENNE_YW_TP000086",2021-08-09,NA,NA,409249,422391
"UKENNE_YW_TP000094",2021-08-09,5.255923252,5.34825210733333,418099,420701
"UKENNE_YW_TP000095",2021-08-09,NA,NA,516284,429068
"UKENNE_YW_TP000096",2021-08-09,5.682774244,5.60425448933333,408519,441231
"UKENNE_YW_TP000098",2021-08-09,4.01206831,4.46738193666667,434649,430711
"UKENNE_YW_TP000102",2021-08-09,5.510399878,5.554372138,437799,407001
"UKENNE_YW_TP000107",2021-08-09,NA,NA,426089,419971
"UKENNE_YW_TP000112",2021-08-09,6.405036415,4.85485136966667,439229,374651
"UKENNE_YW_TP000119",2021-08-09,5.619290539,5.609047698,460189,405981
"UKENNE_YW_TP000141",2021-08-09,4.931312388,4.35904340666667,443369,385781
"UKENNW_UU_TP000012",2021-08-09,5.996235495,5.55274262766667,321942,468543
"UKENNW_UU_TP000017",2021-08-09,NA,NA,332919,389491
"UKENNW_UU_TP000018",2021-08-09,5.180972658,4.65923709166667,360469,429411
"UKENNW_UU_TP000019",2021-08-09,3.671908922,4.24703576566667,376549,404691
"UKENNW_UU_TP000023",2021-08-09,NA,NA,334328,385183
"UKENNW_UU_TP000024",2021-08-09,5.143124195,4.95029307566667,382849,435121
"UKENNW_UU_TP000026",2021-08-09,4.441588562,4.64086177966667,380039,407811
"UKENNW_UU_TP000027",2021-08-09,5.076427895,4.928037501,338811,556534
"UKENNW_UU_TP000038",2021-08-09,NA,NA,366639,357111
"UKENNW_UU_TP000047",2021-08-09,NA,NA,342338,374328
"UKENNW_UU_TP000050",2021-08-09,NA,NA,333099,446501
"UKENNW_UU_TP000067",2021-08-09,5.160775605,4.89069187533333,393789,394841
"UKENNW_UU_TP000068",2021-08-09,NA,NA,375619,433371
"UKENNW_UU_TP000076",2021-08-09,5.901847093,5.44502972966667,345699,458711
"UKENNW_UU_TP000078",2021-08-09,4.874192424,4.895470274,365809,399001
"UKENNW_UU_TP000084",2021-08-09,5.435690092,5.014002929,389609,378201
"UKENNW_UU_TP000095",2021-08-09,5.952872338,5.57007283133333,324149,390251
"UKENNW_UU_TP000102",2021-08-09,4.052804513,3.97886038233333,345709,427931
"UKENNW_UU_TP000103",2021-08-09,4.338953055,4.00022991433333,388287,412525
"UKENNW_UU_TP000110",2021-08-09,NA,NA,333486,392845
"UKENNW_UU_TP000115",2021-08-09,NA,NA,353579,395921
"UKENNW_UU_TP000116",2021-08-09,NA,NA,386519,389821
"UKENNW_UU_TP000124",2021-08-09,5.065296358,4.879080873,358039,386891
"UKENNW_UU_TP000133",2021-08-09,4.909086906,4.78756889933333,348172,411615
"UKENSO_SW_TP000001",2021-08-09,NA,NA,438718,112480
"UKENSO_SW_TP000004",2021-08-09,6.050740894,5.29542107,470951,105443
"UKENSO_SW_TP000008",2021-08-09,5.705315739,5.33120043366667,456846,103242
"UKENSO_SW_TP000011",2021-08-09,6.051960033,5.634250417,438275,111125
"UKENSO_SW_TP000013",2021-08-09,5.787362081,5.224963451,446839,117931
"UKENSO_SW_TP000016",2021-08-09,NA,NA,460200,85191
"UKENSO_SW_TP000022",2021-08-09,5.797687704,5.355434378,633188,162889
"UKENSO_SW_TP000025",2021-08-09,5.662902741,5.361632296,582959,168491
"UKENSO_SW_TP000026",2021-08-09,6.149869857,5.56879152566667,601950,143308
"UKENSO_SW_TP000028",2021-08-09,5.738509477,5.13076591833333,628575,139968
"UKENSO_SW_TP000030",2021-08-09,5.858546127,5.78362399366667,571975,159382
"UKENSO_SW_TP000033",2021-08-09,6.026918932,4.998761051,616939,159720
"UKENSO_SW_TP000083",2021-08-09,NA,NA,517007,103642
"UKENSO_SW_TP000090",2021-08-09,5.511241655,5.09781174433333,499695,103145
"UKENSO_SW_TP000091",2021-08-09,NA,NA,576559,109381
"UKENSW_SWS_TP000002",2021-08-09,5.517787839,5.67887279,253327,134309
"UKENSW_SWS_TP000016",2021-08-09,NA,NA,242167,127655
"UKENSW_SWS_TP000024",2021-08-09,5.961592768,6.044802784,302457,80397
"UKENSW_SWS_TP000025",2021-08-09,6.347702783,6.34917358066667,182302,32206
"UKENSW_SWS_TP000051",2021-08-09,6.100068985,5.47388528833333,288249,72051
"UKENSW_SWS_TP000055",2021-08-09,5.759966273,5.377552436,206629,52671
"UKENSW_SWS_TP000058",2021-08-09,NA,NA,249776,54024
"UKENSW_SWS_TP000059",2021-08-09,5.726312118,5.280793011,252334,56403
"UKENSW_SWS_TP000064",2021-08-09,NA,NA,313655,90455
"UKENSW_SWS_TP000075",2021-08-09,5.717370949,5.31076396633333,289699,56301
"UKENSW_WXW_TP000004",2021-08-09,4.84303599,4.709986966,353294,179291
"UKENSW_WXW_TP000005",2021-08-09,5.911387071,5.749974657,369299,168221
"UKENSW_WXW_TP000038",2021-08-09,5.10880631,5.125417134,413049,95051
"UKENSW_WXW_TP000086",2021-08-09,5.454277103,5.23052126966667,328049,124551
"UKENSW_WXW_TP000100",2021-08-09,5.277748391,5.42993604066667,331469,156981
"UKENSW_WXW_TP000101",2021-08-09,5.832862569,5.71905833066667,366380,76721
"UKENTH_TWU_TP000010",2021-08-09,NA,NA,478989,214851
"UKENTH_TWU_TP000013",2021-08-09,5.268859498,5.23964244333333,467999,155201
"UKENTH_TWU_TP000014",2021-08-09,3.967141529,3.90396573666667,545469,181671
"UKENTH_TWU_TP000015",2021-08-09,5.074133979,4.942225915,529519,166319
"UKENTH_TWU_TP000021",2021-08-09,3.744444775,3.88377852566667,513709,201061
"UKENTH_TWU_TP000033",2021-08-09,4.563494575,4.69745843866667,485799,159501
"UKENTH_TWU_TP000050",2021-08-09,4.45059162,4.74603046966667,528799,140201
"UKENTH_TWU_TP000052",2021-08-09,NA,NA,549086,180831
"UKENTH_TWU_TP000054",2021-08-09,4.226346829,4.57690228066667,535659,193171
"UKENTH_TWU_TP000073",2021-08-09,4.374784095,4.82775459333333,500299,151601
"UKENTH_TWU_TP000084",2021-08-09,5.626981159,4.79643274433333,518999,168301
"UKENTH_TWU_TP000100",2021-08-09,3.389568871,4.61357187333333,487709,186961
"UKENTH_TWU_TP000102",2021-08-09,4.807575675,4.663219726,555599,176701
"UKENTH_TWU_TP000103",2021-08-09,6.003075194,5.64957348066667,512349,217841
"UKENTH_TWU_TP000106",2021-08-09,NA,NA,504199,191941
"UKENTH_TWU_TP000113",2021-08-09,4.496975401,4.30382756333333,515409,174721
"UKENTH_TWU_TP000116",2021-08-09,5.539023967,5.63315437733333,449859,166721
"UKENTH_TWU_TP000122",2021-08-09,5.783646442,5.37553717666667,471099,170701
"UKENTH_TWU_TP000125",2021-08-09,2.932020403,3.483642049,551499,181901
"UKENTH_TWU_TP000126",2021-08-09,4.14114856,4.485707767,539251,209766
"UKENTH_TWU_TP000133",2021-08-09,5.0058108,5.229858527,494299,179201
"UKENTH_TWU_TP000139",2021-08-09,4.890683964,4.78856527733333,412709,185801
"UKENTH_TWU_TP000155",2021-08-09,5.436101639,5.12940178033333,503199,157401
"UKENTH_TWU_TP000159",2021-08-09,4.428726334,4.69462341733333,454389,202231
"UKENAN_AW_TP000016",2021-08-16,NA,NA,508487,249332
"UKENAN_AW_TP000023",2021-08-16,NA,NA,535699,340996
"UKENAN_AW_TP000037",2021-08-16,NA,NA,493847,268578
"UKENAN_AW_TP000050",2021-08-16,NA,NA,547187,261751
"UKENAN_AW_TP000051",2021-08-16,NA,NA,502806,226864
"UKENAN_AW_TP000055",2021-08-16,NA,NA,573806,206725
"UKENAN_AW_TP000063",2021-08-16,NA,NA,602226,223615
"UKENAN_AW_TP000069",2021-08-16,NA,NA,488411,240500
"UKENAN_AW_TP000082",2021-08-16,NA,NA,560459,304206
"UKENAN_AW_TP000107",2021-08-16,NA,NA,481616,261993
"UKENAN_AW_TP000115",2021-08-16,NA,NA,651859,311135
"UKENAN_AW_TP000116",2021-08-16,NA,NA,526212,410959
"UKENAN_AW_TP000144",2021-08-16,NA,NA,617466,241968
"UKENAN_AW_TP000148",2021-08-16,NA,NA,614064,214273
"UKENAN_AW_TP000154",2021-08-16,NA,NA,560275,322372
"UKENAN_AW_TP000161",2021-08-16,NA,NA,499884,370410
"UKENAN_AW_TP000170",2021-08-16,NA,NA,653429,297861
"UKENAN_AW_TP000200",2021-08-16,NA,NA,627841,307418
"UKENAN_AW_TP000210",2021-08-16,NA,NA,521980,298342
"UKENAN_AW_TP000293",2021-08-16,NA,NA,545869,314163
"UKENAN_AW_TP000303",2021-08-16,NA,NA,573699,190651
"UKENAN_AW_TP000307",2021-08-16,NA,NA,587999,187601
"UKENAN_AW_TP000308",2021-08-16,NA,NA,565353,175767
"UKENMI_ST_TP000018",2021-08-16,NA,NA,389999,301651
"UKENMI_ST_TP000036",2021-08-16,NA,NA,395499,322271
"UKENMI_ST_TP000056",2021-08-16,NA,NA,426849,325511
"UKENMI_ST_TP000060",2021-08-16,5.839366627,5.94567253066667,370979,301401
"UKENMI_ST_TP000062",2021-08-16,NA,NA,419379,291391
"UKENMI_ST_TP000068",2021-08-16,NA,NA,433599,273701
"UKENMI_ST_TP000074",2021-08-16,NA,NA,439359,334491
"UKENMI_ST_TP000099",2021-08-16,NA,NA,380829,216121
"UKENMI_ST_TP000100",2021-08-16,NA,NA,402189,301921
"UKENMI_ST_TP000120",2021-08-16,NA,NA,382559,273751
"UKENMI_ST_TP000137",2021-08-16,NA,NA,453099,321301
"UKENMI_ST_TP000143",2021-08-16,4.85216068,5.56203667333333,454829,362421
"UKENMI_ST_TP000156",2021-08-16,4.821272944,4.148275816,416499,292356
"UKENMI_ST_TP000163",2021-08-16,NA,NA,464729,342221
"UKENMI_ST_TP000164",2021-08-16,NA,NA,433479,295881
"UKENMI_ST_TP000180",2021-08-16,5.743462233,5.44714525966667,387079,283821
"UKENMI_ST_TP000182",2021-08-16,NA,NA,449419,276351
"UKENMI_ST_TP000184",2021-08-16,NA,NA,361299,313701
"UKENMI_ST_TP000186",2021-08-16,NA,NA,487449,405991
"UKENMI_ST_TP000199",2021-08-16,NA,NA,408459,262631
"UKENMI_ST_TP000207",2021-08-16,NA,NA,387819,339051
"UKENMI_ST_TP000208",2021-08-16,NA,NA,378889,204891
"UKENMI_ST_TP000222",2021-08-16,NA,NA,459849,311851
"UKENMI_ST_TP000225",2021-08-16,NA,NA,427569,262891
"UKENMI_ST_TP000241",2021-08-16,5.876634618,5.69589485566667,384619,253411
"UKENMI_ST_TP000256",2021-08-16,NA,NA,389929,224861
"UKENNE_NU_TP000012",2021-08-16,NA,NA,456119,524091
"UKENNE_NU_TP000028",2021-08-16,5.303297427,4.43750816333333,441059,556121
"UKENNE_NU_TP000030",2021-08-16,NA,NA,444099,542631
"UKENNE_NU_TP000031",2021-08-16,NA,NA,433599,566401
"UKENNE_NU_TP000039",2021-08-16,NA,NA,462098,522827
"UKENNE_NU_TP000046",2021-08-16,NA,NA,451989,527651
"UKENNE_NU_TP000048",2021-08-16,NA,NA,432099,550801
"UKENNE_NU_TP000051",2021-08-16,NA,NA,428919,511531
"UKENNE_NU_TP000055",2021-08-16,NA,NA,432799,555701
"UKENNE_YW_TP000029",2021-08-16,NA,NA,460089,447151
"UKENNE_YW_TP000054",2021-08-16,NA,NA,444556,394415
"UKENNE_YW_TP000057",2021-08-16,NA,NA,439589,391567
"UKENNE_YW_TP000063",2021-08-16,NA,NA,435069,420411
"UKENNE_YW_TP000082",2021-08-16,4.991108327,4.66675442733333,418979,438751
"UKENNE_YW_TP000086",2021-08-16,NA,NA,409249,422391
"UKENNE_YW_TP000094",2021-08-16,NA,NA,418099,420701
"UKENNE_YW_TP000095",2021-08-16,NA,NA,516284,429068
"UKENNE_YW_TP000096",2021-08-16,NA,NA,408519,441231
"UKENNE_YW_TP000098",2021-08-16,NA,NA,434649,430711
"UKENNE_YW_TP000102",2021-08-16,NA,NA,437799,407001
"UKENNE_YW_TP000107",2021-08-16,4.219373272,4.65313128466667,426089,419971
"UKENNE_YW_TP000112",2021-08-16,NA,NA,439229,374651
"UKENNE_YW_TP000119",2021-08-16,NA,NA,460189,405981
"UKENNE_YW_TP000141",2021-08-16,NA,NA,443369,385781
"UKENNW_UU_TP000012",2021-08-16,NA,NA,321942,468543
"UKENNW_UU_TP000017",2021-08-16,NA,NA,332919,389491
"UKENNW_UU_TP000018",2021-08-16,NA,NA,360469,429411
"UKENNW_UU_TP000019",2021-08-16,NA,NA,376549,404691
"UKENNW_UU_TP000023",2021-08-16,NA,NA,334328,385183
"UKENNW_UU_TP000024",2021-08-16,NA,NA,382849,435121
"UKENNW_UU_TP000026",2021-08-16,NA,NA,380039,407811
"UKENNW_UU_TP000027",2021-08-16,NA,NA,338811,556534
"UKENNW_UU_TP000038",2021-08-16,5.183799771,5.41948310533333,366639,357111
"UKENNW_UU_TP000047",2021-08-16,5.628974958,5.34010895016667,342338,374328
"UKENNW_UU_TP000050",2021-08-16,5.332583786,5.08625446166667,333099,446501
"UKENNW_UU_TP000067",2021-08-16,NA,NA,393789,394841
"UKENNW_UU_TP000068",2021-08-16,5.088868844,5.088868844,375619,433371
"UKENNW_UU_TP000076",2021-08-16,NA,NA,345699,458711
"UKENNW_UU_TP000078",2021-08-16,NA,NA,365809,399001
"UKENNW_UU_TP000084",2021-08-16,NA,NA,389609,378201
"UKENNW_UU_TP000095",2021-08-16,NA,NA,324149,390251
"UKENNW_UU_TP000102",2021-08-16,NA,NA,345709,427931
"UKENNW_UU_TP000103",2021-08-16,NA,NA,388287,412525
"UKENNW_UU_TP000110",2021-08-16,5.00530478,4.87845192,333486,392845
"UKENNW_UU_TP000115",2021-08-16,NA,NA,353579,395921
"UKENNW_UU_TP000116",2021-08-16,NA,NA,386519,389821
"UKENNW_UU_TP000124",2021-08-16,NA,NA,358039,386891
"UKENNW_UU_TP000133",2021-08-16,NA,NA,348172,411615
"UKENSO_SW_TP000001",2021-08-16,NA,NA,438718,112480
"UKENSO_SW_TP000004",2021-08-16,NA,NA,470951,105443
"UKENSO_SW_TP000008",2021-08-16,NA,NA,456846,103242
"UKENSO_SW_TP000011",2021-08-16,NA,NA,438275,111125
"UKENSO_SW_TP000013",2021-08-16,NA,NA,446839,117931
"UKENSO_SW_TP000016",2021-08-16,4.740921451,4.57206743666667,460200,85191
"UKENSO_SW_TP000022",2021-08-16,NA,NA,633188,162889
"UKENSO_SW_TP000025",2021-08-16,NA,NA,582959,168491
"UKENSO_SW_TP000026",2021-08-16,NA,NA,601950,143308
"UKENSO_SW_TP000028",2021-08-16,NA,NA,628575,139968
"UKENSO_SW_TP000030",2021-08-16,NA,NA,571975,159382
"UKENSO_SW_TP000033",2021-08-16,NA,NA,616939,159720
