"","site_code","one_week_date","Log10_NoV_norm"
"999","UKENMI_ST_TP000222",2021-11-01,4.490356705
"1000","UKENMI_ST_TP000222",2021-11-15,4.861228327
"1001","UKENMI_ST_TP000222",2021-11-29,4.815174201
"1002","UKENMI_ST_TP000222",2021-12-13,4.593096212
"1003","UKENMI_ST_TP000222",2021-12-27,5.128485741
"1004","UKENMI_ST_TP000222",2022-01-10,4.124971
"1005","UKENMI_ST_TP000222",2022-01-24,3.38856173
"1006","UKENMI_ST_TP000222",2022-02-07,4.165151417
"1007","UKENMI_ST_TP000222",2022-02-21,5.384246614
"1008","UKENMI_ST_TP000222",2022-03-07,5.055711409
"1009","UKENMI_ST_TP000222",2022-03-21,4.64071985
"1010","UKENMI_ST_TP000225",2021-05-31,4.062915794
"1011","UKENMI_ST_TP000225",2021-06-14,4.950056179
"1012","UKENMI_ST_TP000225",2021-06-28,5.105160338
"1013","UKENMI_ST_TP000225",2021-07-12,5.240696498
"1014","UKENMI_ST_TP000225",2021-07-26,6.032735871
"1015","UKENMI_ST_TP000225",2021-08-09,5.149123329
"1016","UKENMI_ST_TP000225",2021-08-23,5.858231726
"1017","UKENMI_ST_TP000225",2021-09-06,5.759239082
"1018","UKENMI_ST_TP000225",2021-09-20,5.359975077
"1019","UKENMI_ST_TP000225",2021-10-04,3.720201328
"1020","UKENMI_ST_TP000225",2021-10-18,5.519570387
"1021","UKENMI_ST_TP000225",2021-11-01,5.653752477
"1022","UKENMI_ST_TP000225",2021-11-15,4.945888134
"1023","UKENMI_ST_TP000225",2021-11-29,5.465382402
"1024","UKENMI_ST_TP000225",2021-12-13,4.608254604
"1025","UKENMI_ST_TP000225",2021-12-27,5.676716886
"1026","UKENMI_ST_TP000225",2022-01-10,4.34063103
"1027","UKENMI_ST_TP000225",2022-01-24,5.161507354
"1028","UKENMI_ST_TP000225",2022-02-07,5.396804477
"1029","UKENMI_ST_TP000225",2022-02-21,6.013500138
"1030","UKENMI_ST_TP000225",2022-03-07,5.331099164
"1031","UKENMI_ST_TP000225",2022-03-21,3.393472251
"1032","UKENMI_ST_TP000241",2021-05-24,4.270533488
"1033","UKENMI_ST_TP000241",2021-06-07,4.770375839
"1034","UKENMI_ST_TP000241",2021-06-21,5.001663752
"1035","UKENMI_ST_TP000241",2021-07-05,5.239768174
"1036","UKENMI_ST_TP000241",2021-07-26,5.167331999
"1037","UKENMI_ST_TP000241",2021-08-02,6.04371795
"1038","UKENMI_ST_TP000241",2021-08-16,5.876634618
"1039","UKENMI_ST_TP000241",2021-08-30,5.722883847
"1040","UKENMI_ST_TP000241",2021-09-13,5.03576285
"1041","UKENMI_ST_TP000241",2021-09-27,5.608285687
"1042","UKENMI_ST_TP000241",2021-10-11,5.947261878
"1043","UKENMI_ST_TP000241",2021-10-25,5.643823487
"1044","UKENMI_ST_TP000241",2021-11-08,5.440296414
"1045","UKENMI_ST_TP000241",2021-11-22,4.965135465
"1046","UKENMI_ST_TP000241",2021-12-06,4.966457581
"1047","UKENMI_ST_TP000241",2021-12-20,5.834170573
"1048","UKENMI_ST_TP000241",2022-01-03,5.305637096
"1049","UKENMI_ST_TP000241",2022-01-17,4.196230515
"1050","UKENMI_ST_TP000241",2022-01-31,5.453756041
"1051","UKENMI_ST_TP000241",2022-02-14,4.887163387
"1052","UKENMI_ST_TP000241",2022-02-28,5.572906538
"1053","UKENMI_ST_TP000241",2022-03-14,6.055430416
"1054","UKENMI_ST_TP000256",2021-05-31,5.022753245
"1055","UKENMI_ST_TP000256",2021-06-14,5.100466404
"1056","UKENMI_ST_TP000256",2021-06-28,5.054719033
"1057","UKENMI_ST_TP000256",2021-07-12,5.065340753
"1058","UKENMI_ST_TP000256",2021-07-26,5.567731019
"1059","UKENMI_ST_TP000256",2021-08-09,6.815586989
"1060","UKENMI_ST_TP000256",2021-08-23,5.118588623
"1061","UKENMI_ST_TP000256",2021-09-06,5.331831085
"1062","UKENMI_ST_TP000256",2021-09-20,5.115394084
"1063","UKENMI_ST_TP000256",2021-10-04,5.763097172
"1064","UKENMI_ST_TP000256",2021-10-18,5.180337742
"1065","UKENMI_ST_TP000256",2021-11-01,5.107264914
"1066","UKENMI_ST_TP000256",2021-11-15,5.279214247
"1067","UKENMI_ST_TP000256",2021-11-29,4.753063993
"1068","UKENMI_ST_TP000256",2021-12-13,3.402337687
"1069","UKENMI_ST_TP000256",2021-12-27,4.969277375
"1070","UKENMI_ST_TP000256",2022-01-10,5.130128847
"1071","UKENMI_ST_TP000256",2022-01-24,4.992771134
"1072","UKENMI_ST_TP000256",2022-02-07,5.498835259
"1073","UKENMI_ST_TP000256",2022-02-21,5.993684156
"1074","UKENMI_ST_TP000256",2022-03-07,4.963943171
"1075","UKENMI_ST_TP000256",2022-03-21,5.699526777
"1076","UKENNE_NU_TP000012",2021-05-31,3.504627784
"1077","UKENNE_NU_TP000012",2021-06-07,4.384472018
"1078","UKENNE_NU_TP000012",2021-06-28,5.084801029
"1079","UKENNE_NU_TP000012",2021-07-12,5.023518873
"1080","UKENNE_NU_TP000012",2021-07-26,5.048911064
"1081","UKENNE_NU_TP000012",2021-08-09,5.677315536
"1082","UKENNE_NU_TP000012",2021-08-23,5.13552313
"1083","UKENNE_NU_TP000012",2021-09-06,5.54375177
"1084","UKENNE_NU_TP000012",2021-09-20,5.736090051
"1085","UKENNE_NU_TP000012",2021-10-04,5.730521419
"1086","UKENNE_NU_TP000012",2021-10-18,5.123316371
"1087","UKENNE_NU_TP000012",2021-11-01,5.242419451
"1088","UKENNE_NU_TP000012",2021-11-15,5.428378326
"1089","UKENNE_NU_TP000012",2021-11-29,5.690193074
"1090","UKENNE_NU_TP000012",2021-12-13,4.194208063
"1091","UKENNE_NU_TP000012",2021-12-27,3.408595936
"1092","UKENNE_NU_TP000012",2022-01-10,5.316077539
"1093","UKENNE_NU_TP000012",2022-01-24,4.932919506
"1094","UKENNE_NU_TP000012",2022-02-07,2.996223554
"1095","UKENNE_NU_TP000012",2022-02-21,6.185098415
"1096","UKENNE_NU_TP000012",2022-03-07,5.704371259
"1097","UKENNE_NU_TP000012",2022-03-21,6.245439999
"1098","UKENNE_NU_TP000028",2021-06-21,4.976490082
"1099","UKENNE_NU_TP000028",2021-07-05,4.477889051
"1100","UKENNE_NU_TP000028",2021-07-19,3.766460705
"1101","UKENNE_NU_TP000028",2021-08-02,4.242766358
"1102","UKENNE_NU_TP000028",2021-08-16,5.303297427
"1103","UKENNE_NU_TP000028",2021-08-30,5.349799075
"1104","UKENNE_NU_TP000028",2021-09-13,5.666552072
"1105","UKENNE_NU_TP000028",2021-09-27,5.52924106
"1106","UKENNE_NU_TP000028",2021-10-11,4.64042086
"1107","UKENNE_NU_TP000028",2021-10-25,4.700641171
"1108","UKENNE_NU_TP000028",2021-11-08,5.448164524
"1109","UKENNE_NU_TP000028",2021-11-22,4.749408765
"1110","UKENNE_NU_TP000028",2021-12-06,4.113084575
"1111","UKENNE_NU_TP000028",2021-12-20,4.947672301
"1112","UKENNE_NU_TP000028",2022-01-03,5.432372797
"1113","UKENNE_NU_TP000028",2022-01-17,5.090647459
"1114","UKENNE_NU_TP000028",2022-01-31,4.455233572
"1115","UKENNE_NU_TP000028",2022-02-14,5.275809054
"1116","UKENNE_NU_TP000028",2022-02-28,5.795579758
"1117","UKENNE_NU_TP000028",2022-03-14,5.858576618
"1118","UKENNE_NU_TP000028",2022-03-28,4.212916741
"1119","UKENNE_NU_TP000030",2021-05-31,3.50831687
"1120","UKENNE_NU_TP000030",2021-06-07,4.205182086
"1121","UKENNE_NU_TP000030",2021-06-28,4.785042564
"1122","UKENNE_NU_TP000030",2021-07-12,4.535813744
"1123","UKENNE_NU_TP000030",2021-07-26,5.118918801
"1124","UKENNE_NU_TP000030",2021-08-09,5.670830932
"1125","UKENNE_NU_TP000030",2021-08-23,5.999008611
"1126","UKENNE_NU_TP000030",2021-09-06,6.366517224
"1127","UKENNE_NU_TP000030",2021-09-20,5.958005148
"1128","UKENNE_NU_TP000030",2021-10-04,3.377710814
"1129","UKENNE_NU_TP000030",2021-10-18,5.875964944
"1130","UKENNE_NU_TP000030",2021-11-01,5.462397535
"1131","UKENNE_NU_TP000030",2021-11-15,6.217315413
"1132","UKENNE_NU_TP000030",2021-11-29,5.612556123
"1133","UKENNE_NU_TP000030",2021-12-13,5.095187745
"1134","UKENNE_NU_TP000030",2021-12-27,5.989936651
"1135","UKENNE_NU_TP000030",2022-01-10,5.423789046
"1136","UKENNE_NU_TP000030",2022-01-24,5.122897853
"1137","UKENNE_NU_TP000030",2022-02-07,5.555020671
"1138","UKENNE_NU_TP000030",2022-02-21,6.289501711
"1139","UKENNE_NU_TP000030",2022-03-07,6.260894743
"1140","UKENNE_NU_TP000030",2022-03-21,6.270124047
"1141","UKENNE_NU_TP000031",2021-05-31,3.65000043
"1142","UKENNE_NU_TP000031",2021-06-07,4.178379186
"1143","UKENNE_NU_TP000031",2021-06-28,3.877867468
"1144","UKENNE_NU_TP000031",2021-07-12,3.393269098
"1145","UKENNE_NU_TP000031",2021-07-26,4.76261932
"1146","UKENNE_NU_TP000031",2021-08-09,5.203777066
"1147","UKENNE_NU_TP000031",2021-08-23,5.058078574
"1148","UKENNE_NU_TP000031",2021-09-06,4.736936203
"1149","UKENNE_NU_TP000031",2021-09-20,4.912173281
"1150","UKENNE_NU_TP000031",2021-10-04,4.809241398
"1151","UKENNE_NU_TP000031",2021-10-18,4.473358724
"1152","UKENNE_NU_TP000031",2021-11-01,4.287164541
"1153","UKENNE_NU_TP000031",2021-11-15,4.948552378
"1154","UKENNE_NU_TP000031",2021-11-29,5.092442863
"1155","UKENNE_NU_TP000031",2021-12-13,4.881957234
"1156","UKENNE_NU_TP000031",2021-12-27,5.324692797
"1157","UKENNE_NU_TP000031",2022-01-10,5.03591662
"1158","UKENNE_NU_TP000031",2022-01-24,4.767265716
"1159","UKENNE_NU_TP000031",2022-02-07,2.408315622
"1160","UKENNE_NU_TP000031",2022-02-21,5.263928033
"1161","UKENNE_NU_TP000031",2022-03-07,5.03854104
"1162","UKENNE_NU_TP000031",2022-03-21,5.263848675
"1163","UKENNE_NU_TP000039",2021-11-22,5.697291888
"1164","UKENNE_NU_TP000039",2021-12-06,5.947811375
"1165","UKENNE_NU_TP000039",2021-12-27,6.008263766
"1166","UKENNE_NU_TP000039",2022-01-03,4.595877293
"1167","UKENNE_NU_TP000039",2022-01-17,5.113797697
"1168","UKENNE_NU_TP000039",2022-01-31,5.917503544
"1169","UKENNE_NU_TP000039",2022-02-14,6.10161421
"1170","UKENNE_NU_TP000039",2022-02-28,5.495386707
"1171","UKENNE_NU_TP000039",2022-03-14,5.655415572
"1172","UKENNE_NU_TP000046",2021-05-31,5.097258986
"1173","UKENNE_NU_TP000046",2021-06-14,5.356729404
"1174","UKENNE_NU_TP000046",2021-06-28,3.857857366
"1175","UKENNE_NU_TP000046",2021-07-12,5.350609139
"1176","UKENNE_NU_TP000046",2021-07-26,3.346877663
"1177","UKENNE_NU_TP000046",2021-08-09,5.96467228
"1178","UKENNE_NU_TP000046",2021-08-23,5.916166551
"1179","UKENNE_NU_TP000046",2021-09-06,6.005491908
"1180","UKENNE_NU_TP000046",2021-09-20,5.328153092
"1181","UKENNE_NU_TP000046",2021-10-04,4.975107978
"1182","UKENNE_NU_TP000046",2021-10-18,5.852577355
"1183","UKENNE_NU_TP000046",2021-11-01,5.435251511
"1184","UKENNE_NU_TP000046",2021-11-29,5.950269133
"1185","UKENNE_NU_TP000046",2021-12-13,5.204212839
"1186","UKENNE_NU_TP000046",2021-12-27,5.640903476
"1187","UKENNE_NU_TP000046",2022-01-10,5.24957683
"1188","UKENNE_NU_TP000046",2022-01-24,5.386565162
"1189","UKENNE_NU_TP000046",2022-02-07,4.838510814
"1190","UKENNE_NU_TP000046",2022-02-21,5.99878627
"1191","UKENNE_NU_TP000046",2022-03-07,6.09952239
"1192","UKENNE_NU_TP000046",2022-03-21,6.087335372
"1193","UKENNE_NU_TP000048",2021-11-01,5.438003391
"1194","UKENNE_NU_TP000048",2021-11-15,5.163405064
"1195","UKENNE_NU_TP000048",2021-11-29,6.004713298
"1196","UKENNE_NU_TP000048",2021-12-13,5.568908067
"1197","UKENNE_NU_TP000048",2022-01-03,5.21225001
"1198","UKENNE_NU_TP000048",2022-01-10,4.972508375
"1199","UKENNE_NU_TP000048",2022-01-24,6.055738384
"1200","UKENNE_NU_TP000048",2022-02-07,5.336016999
"1201","UKENNE_NU_TP000048",2022-02-21,5.789724613
"1202","UKENNE_NU_TP000048",2022-03-07,6.48980743
"1203","UKENNE_NU_TP000048",2022-03-21,6.254942817
"1204","UKENNE_NU_TP000051",2021-05-31,4.912985273
"1205","UKENNE_NU_TP000051",2021-06-07,4.705288235
"1206","UKENNE_NU_TP000051",2021-06-28,5.538569139
"1207","UKENNE_NU_TP000051",2021-07-12,4.727429466
"1208","UKENNE_NU_TP000051",2021-07-26,4.813834236
"1209","UKENNE_NU_TP000051",2021-08-09,5.611156238
"1210","UKENNE_NU_TP000051",2021-08-23,6.208434329
"1211","UKENNE_NU_TP000051",2021-09-06,5.585677846
"1212","UKENNE_NU_TP000051",2021-09-20,5.193000839
"1213","UKENNE_NU_TP000051",2021-10-04,5.693474379
"1214","UKENNE_NU_TP000051",2021-10-18,5.603358274
"1215","UKENNE_NU_TP000051",2021-11-01,5.345498623
"1216","UKENNE_NU_TP000051",2021-11-15,5.017589204
"1217","UKENNE_NU_TP000051",2021-11-29,4.483677445
"1218","UKENNE_NU_TP000051",2021-12-13,5.148772699
"1219","UKENNE_NU_TP000051",2021-12-27,5.65711866
"1220","UKENNE_NU_TP000051",2022-01-10,5.675064481
"1221","UKENNE_NU_TP000051",2022-01-24,5.581010738
"1222","UKENNE_NU_TP000051",2022-02-07,3.203879475
"1223","UKENNE_NU_TP000051",2022-02-21,5.396058301
"1224","UKENNE_NU_TP000051",2022-03-07,5.900587622
"1225","UKENNE_NU_TP000051",2022-03-21,5.08712781
"1226","UKENNE_NU_TP000055",2021-05-31,4.509759811
"1227","UKENNE_NU_TP000055",2021-06-07,4.202738614
"1228","UKENNE_NU_TP000055",2021-06-28,5.31301811
"1229","UKENNE_NU_TP000055",2021-07-12,5.186134367
"1230","UKENNE_NU_TP000055",2021-07-26,5.7271343
"1231","UKENNE_NU_TP000055",2021-08-09,5.750652061
"1232","UKENNE_NU_TP000055",2021-08-23,6.065852159
"1233","UKENNE_NU_TP000055",2021-09-06,5.930739115
"1234","UKENNE_NU_TP000055",2021-09-20,6.266238968
"1235","UKENNE_NU_TP000055",2021-10-04,5.74675284
"1236","UKENNE_NU_TP000055",2021-10-18,5.837912694
"1237","UKENNE_NU_TP000055",2021-11-01,5.569325027
"1238","UKENNE_NU_TP000055",2021-11-15,5.983664375
"1239","UKENNE_NU_TP000055",2021-11-29,5.577346924
"1240","UKENNE_NU_TP000055",2021-12-13,5.565207643
"1241","UKENNE_NU_TP000055",2021-12-27,6.203374198
"1242","UKENNE_NU_TP000055",2022-01-10,5.497542092
"1243","UKENNE_NU_TP000055",2022-01-24,5.118808417
"1244","UKENNE_NU_TP000055",2022-02-07,5.363742637
"1245","UKENNE_NU_TP000055",2022-02-21,5.921762199
"1246","UKENNE_NU_TP000055",2022-03-07,6.304193684
"1247","UKENNE_NU_TP000055",2022-03-21,5.901108414
"1248","UKENNE_YW_TP000029",2021-06-14,5.264336663
"1249","UKENNE_YW_TP000029",2021-06-28,4.323300171
"1250","UKENNE_YW_TP000029",2021-07-12,4.292530365
"1251","UKENNE_YW_TP000029",2021-07-26,5.239737955
"1252","UKENNE_YW_TP000029",2021-08-09,5.011528902
"1253","UKENNE_YW_TP000029",2021-08-23,5.000376582
"1254","UKENNE_YW_TP000029",2021-09-06,5.438212957
"1255","UKENNE_YW_TP000029",2021-09-20,4.624841012
"1256","UKENNE_YW_TP000029",2021-10-04,4.647936244
"1257","UKENNE_YW_TP000029",2021-10-18,5.644633702
"1258","UKENNE_YW_TP000029",2021-11-01,4.462428547
"1259","UKENNE_YW_TP000029",2021-11-15,3.033032453
"1260","UKENNE_YW_TP000029",2021-11-29,4.896125322
"1261","UKENNE_YW_TP000029",2021-12-13,4.847775814
"1262","UKENNE_YW_TP000029",2021-12-27,4.00097251
"1263","UKENNE_YW_TP000029",2022-01-10,4.277473194
"1264","UKENNE_YW_TP000029",2022-01-24,3.544725736
"1265","UKENNE_YW_TP000029",2022-02-07,4.590483307
"1266","UKENNE_YW_TP000029",2022-02-21,5.10493131
"1267","UKENNE_YW_TP000029",2022-03-07,5.129465227
"1268","UKENNE_YW_TP000029",2022-03-21,5.998165445
"1269","UKENNE_YW_TP000054",2022-01-10,4.056894132
"1270","UKENNE_YW_TP000054",2022-01-24,3.185133108
"1271","UKENNE_YW_TP000054",2022-02-07,5.836379289
"1272","UKENNE_YW_TP000054",2022-02-21,6.158582395
"1273","UKENNE_YW_TP000054",2022-03-07,4.858032634
"1274","UKENNE_YW_TP000054",2022-03-21,4.479727447
"1275","UKENNE_YW_TP000057",2021-05-31,3.340205111
"1276","UKENNE_YW_TP000057",2021-06-07,3.712219899
"1277","UKENNE_YW_TP000057",2021-06-28,4.012211352
"1278","UKENNE_YW_TP000057",2021-07-12,4.523617498
"1279","UKENNE_YW_TP000057",2021-07-26,4.557626451
"1280","UKENNE_YW_TP000057",2021-08-09,4.712316747
"1281","UKENNE_YW_TP000057",2021-08-23,4.223190057
"1282","UKENNE_YW_TP000057",2021-09-06,3.763943182
"1283","UKENNE_YW_TP000057",2021-09-20,3.798885089
"1284","UKENNE_YW_TP000057",2021-10-04,3.584599468
"1285","UKENNE_YW_TP000057",2021-10-18,4.501631611
"1286","UKENNE_YW_TP000057",2021-11-01,4.824145691
"1287","UKENNE_YW_TP000057",2021-11-15,4.872454266
"1288","UKENNE_YW_TP000057",2021-11-29,4.71316851
"1289","UKENNE_YW_TP000057",2021-12-13,5.009220097
"1290","UKENNE_YW_TP000057",2021-12-27,4.944613054
"1291","UKENNE_YW_TP000057",2022-01-10,5.164125101
"1292","UKENNE_YW_TP000057",2022-01-24,5.30568897
"1293","UKENNE_YW_TP000057",2022-02-07,5.355037353
"1294","UKENNE_YW_TP000057",2022-02-21,NA
"1295","UKENNE_YW_TP000057",2022-03-07,4.440240979
"1296","UKENNE_YW_TP000057",2022-03-21,NA
"1297","UKENNE_YW_TP000063",2021-05-31,3.427502064
"1298","UKENNE_YW_TP000063",2021-06-14,4.003934354
"1299","UKENNE_YW_TP000063",2021-06-28,4.685677962
"1300","UKENNE_YW_TP000063",2021-07-12,5.046887731
"1301","UKENNE_YW_TP000063",2021-07-19,3.453726754
"1302","UKENNE_YW_TP000063",2021-07-26,5.152719417
"1303","UKENNE_YW_TP000063",2021-08-09,5.536538948
"1304","UKENNE_YW_TP000063",2021-08-23,3.875241512
"1305","UKENNE_YW_TP000063",2021-09-06,4.560756905
"1306","UKENNE_YW_TP000063",2021-09-20,4.839230554
"1307","UKENNE_YW_TP000063",2021-10-04,4.918627585
"1308","UKENNE_YW_TP000063",2021-10-18,4.119672986
"1309","UKENNE_YW_TP000063",2021-11-01,4.898673344
"1310","UKENNE_YW_TP000063",2021-11-15,3.868591844
"1311","UKENNE_YW_TP000063",2021-11-29,4.003859121
"1312","UKENNE_YW_TP000063",2021-12-13,4.711192546
"1313","UKENNE_YW_TP000063",2022-01-03,5.735082259
"1314","UKENNE_YW_TP000063",2022-01-10,4.660709285
"1315","UKENNE_YW_TP000063",2022-01-24,4.710595308
"1316","UKENNE_YW_TP000063",2022-02-07,4.802738652
"1317","UKENNE_YW_TP000063",2022-02-21,6.198528415
"1318","UKENNE_YW_TP000063",2022-03-07,6.118856532
"1319","UKENNE_YW_TP000063",2022-03-21,6.067039023
"1320","UKENNE_YW_TP000082",2021-05-24,2.987183824
"1321","UKENNE_YW_TP000082",2021-06-07,4.579476349
"1322","UKENNE_YW_TP000082",2021-06-21,3.923898586
"1323","UKENNE_YW_TP000082",2021-07-12,4.607304458
"1324","UKENNE_YW_TP000082",2021-07-26,3.849646237
"1325","UKENNE_YW_TP000082",2021-08-02,5.159508718
"1326","UKENNE_YW_TP000082",2021-08-16,4.991108327
"1327","UKENNE_YW_TP000082",2021-08-30,4.864541747
"1328","UKENNE_YW_TP000082",2021-09-13,4.855532568
"1329","UKENNE_YW_TP000082",2021-09-27,4.886101991
"1330","UKENNE_YW_TP000082",2021-10-11,4.68891903
"1331","UKENNE_YW_TP000082",2021-10-25,4.82920761
"1332","UKENNE_YW_TP000082",2021-11-08,4.192268105
"1333","UKENNE_YW_TP000082",2021-11-22,4.618863241
"1334","UKENNE_YW_TP000082",2021-12-06,5.064342654
"1335","UKENNE_YW_TP000082",2021-12-27,4.160002757
"1336","UKENNE_YW_TP000082",2022-01-03,4.564991095
"1337","UKENNE_YW_TP000082",2022-01-17,2.794091433
"1338","UKENNE_YW_TP000082",2022-01-31,4.549278318
"1339","UKENNE_YW_TP000082",2022-02-14,6.521716393
"1340","UKENNE_YW_TP000082",2022-02-28,5.347074068
"1341","UKENNE_YW_TP000082",2022-03-14,4.768053949
"1342","UKENNE_YW_TP000086",2022-01-10,5.552148342
"1343","UKENNE_YW_TP000086",2022-01-24,5.370465877
"1344","UKENNE_YW_TP000086",2022-02-07,6.083062014
"1345","UKENNE_YW_TP000086",2022-02-21,6.194675843
"1346","UKENNE_YW_TP000086",2022-03-07,5.82755588
"1347","UKENNE_YW_TP000086",2022-03-21,4.294273814
"1348","UKENNE_YW_TP000094",2021-05-31,3.31819103
"1349","UKENNE_YW_TP000094",2021-06-14,3.996702707
"1350","UKENNE_YW_TP000094",2021-06-28,4.24607952
"1351","UKENNE_YW_TP000094",2021-07-12,5.315390207
"1352","UKENNE_YW_TP000094",2021-07-26,5.473442863
"1353","UKENNE_YW_TP000094",2021-08-09,5.255923252
"1354","UKENNE_YW_TP000094",2021-08-23,5.16124394
"1355","UKENNE_YW_TP000094",2021-09-06,5.451275711
"1356","UKENNE_YW_TP000094",2021-09-20,4.739561057
"1357","UKENNE_YW_TP000094",2021-10-04,4.77627306
"1358","UKENNE_YW_TP000094",2021-10-18,4.770647202
"1359","UKENNE_YW_TP000094",2021-11-01,4.11584659
"1360","UKENNE_YW_TP000094",2021-11-15,4.787633313
"1361","UKENNE_YW_TP000094",2021-11-29,5.154325156
"1362","UKENNE_YW_TP000094",2021-12-13,5.698117009
"1363","UKENNE_YW_TP000094",2021-12-27,6.045629604
"1364","UKENNE_YW_TP000094",2022-01-10,5.403643122
"1365","UKENNE_YW_TP000094",2022-01-24,6.069204952
"1366","UKENNE_YW_TP000094",2022-02-07,4.8857509
"1367","UKENNE_YW_TP000094",2022-02-21,5.840899801
"1368","UKENNE_YW_TP000094",2022-03-07,5.081015411
"1369","UKENNE_YW_TP000094",2022-03-21,5.643323272
"1370","UKENNE_YW_TP000095",2021-05-24,3.547733582
"1371","UKENNE_YW_TP000095",2021-06-07,3.859322886
"1372","UKENNE_YW_TP000095",2021-06-21,4.049664442
"1373","UKENNE_YW_TP000095",2021-07-05,4.141306656
"1374","UKENNE_YW_TP000095",2021-07-19,4.568814982
"1375","UKENNE_YW_TP000095",2021-08-02,4.930566355
"1376","UKENNE_YW_TP000095",2021-08-23,5.424955616
"1377","UKENNE_YW_TP000095",2021-08-30,4.768407066
"1378","UKENNE_YW_TP000095",2021-09-13,4.528944127
"1379","UKENNE_YW_TP000095",2021-09-27,3.519786003
"1380","UKENNE_YW_TP000095",2021-10-11,4.371896744
"1381","UKENNE_YW_TP000095",2021-10-25,4.170685418
"1382","UKENNE_YW_TP000095",2021-11-08,4.463034986
"1383","UKENNE_YW_TP000095",2021-11-22,5.09171785
"1384","UKENNE_YW_TP000095",2021-12-06,4.908313041
"1385","UKENNE_YW_TP000095",2021-12-27,3.986050243
"1386","UKENNE_YW_TP000095",2022-01-03,3.875880952
"1387","UKENNE_YW_TP000095",2022-01-17,3.898227482
"1388","UKENNE_YW_TP000095",2022-01-31,4.219304823
"1389","UKENNE_YW_TP000095",2022-02-14,4.60982866
"1390","UKENNE_YW_TP000095",2022-02-28,5.179168325
"1391","UKENNE_YW_TP000095",2022-03-14,5.15962546
"1392","UKENNE_YW_TP000096",2021-05-31,5.326451148
"1393","UKENNE_YW_TP000096",2021-06-14,5.360041031
"1394","UKENNE_YW_TP000096",2021-06-28,5.467778227
"1395","UKENNE_YW_TP000096",2021-07-12,5.376042446
"1396","UKENNE_YW_TP000096",2021-07-26,5.753946778
"1397","UKENNE_YW_TP000096",2021-08-09,5.682774244
"1398","UKENNE_YW_TP000096",2021-08-23,5.566660413
"1399","UKENNE_YW_TP000096",2021-09-06,5.206701789
"1400","UKENNE_YW_TP000096",2021-09-20,5.724461136
"1401","UKENNE_YW_TP000096",2021-10-04,3.396676314
"1402","UKENNE_YW_TP000096",2021-10-18,4.363830487
"1403","UKENNE_YW_TP000096",2021-11-01,4.393346463
"1404","UKENNE_YW_TP000096",2021-11-15,3.749629399
"1405","UKENNE_YW_TP000096",2021-11-29,4.810508501
"1406","UKENNE_YW_TP000096",2021-12-13,4.246815889
"1407","UKENNE_YW_TP000096",2021-12-27,4.697234447
"1408","UKENNE_YW_TP000096",2022-01-10,4.899136743
"1409","UKENNE_YW_TP000096",2022-01-24,5.008097799
"1410","UKENNE_YW_TP000096",2022-02-07,5.792041952
"1411","UKENNE_YW_TP000096",2022-02-21,4.617208349
"1412","UKENNE_YW_TP000096",2022-03-07,5.28704466
"1413","UKENNE_YW_TP000096",2022-03-21,4.580100659
"1414","UKENNE_YW_TP000098",2021-05-24,2.462898439
"1415","UKENNE_YW_TP000098",2021-06-14,2.945785667
"1416","UKENNE_YW_TP000098",2021-06-28,2.717565376
"1417","UKENNE_YW_TP000098",2021-07-12,4.949211095
"1418","UKENNE_YW_TP000098",2021-07-26,4.440866405
"1419","UKENNE_YW_TP000098",2021-08-09,4.01206831
"1420","UKENNE_YW_TP000098",2021-08-23,4.340065144
"1421","UKENNE_YW_TP000098",2021-09-06,5.185790288
"1422","UKENNE_YW_TP000098",2021-09-13,4.435157778
"1423","UKENNE_YW_TP000098",2021-09-27,4.045234505
"1424","UKENNE_YW_TP000098",2021-10-11,4.061618431
"1425","UKENNE_YW_TP000098",2021-10-25,4.647172825
"1426","UKENNE_YW_TP000098",2021-11-08,4.944262015
"1427","UKENNE_YW_TP000098",2021-11-22,4.916461056
"1428","UKENNE_YW_TP000098",2021-12-06,4.108645918
"1429","UKENNE_YW_TP000098",2021-12-27,4.983310427
"1430","UKENNE_YW_TP000098",2022-01-03,2.346099083
"1431","UKENNE_YW_TP000098",2022-01-17,4.616988962
"1432","UKENNE_YW_TP000098",2022-01-31,3.363673694
"1433","UKENNE_YW_TP000098",2022-02-14,4.62955415
"1434","UKENNE_YW_TP000098",2022-02-28,4.449337503
"1435","UKENNE_YW_TP000098",2022-03-14,5.279447185
"1436","UKENNE_YW_TP000102",2021-05-31,5.14873374
"1437","UKENNE_YW_TP000102",2021-06-14,5.057519333
"1438","UKENNE_YW_TP000102",2021-06-28,5.661750126
"1439","UKENNE_YW_TP000102",2021-07-12,5.588575464
"1440","UKENNE_YW_TP000102",2021-07-26,5.564141072
"1441","UKENNE_YW_TP000102",2021-08-09,5.510399878
"1442","UKENNE_YW_TP000102",2021-08-23,6.16801252
"1443","UKENNE_YW_TP000102",2021-09-06,5.558141913
"1444","UKENNE_YW_TP000102",2021-09-20,5.151098954
"1445","UKENNE_YW_TP000102",2021-10-04,5.345978945
"1446","UKENNE_YW_TP000102",2021-10-18,5.020304142
"1447","UKENNE_YW_TP000102",2021-11-01,4.948887417
"1448","UKENNE_YW_TP000102",2021-11-15,5.395723945
"1449","UKENNE_YW_TP000102",2021-11-29,4.989526097
